VARIABLES = "X","Y","Z","cp"
ZONE T="CFL3D, grid 1"
 1.584225178E+00 0.000000000E+00 0.000000000E+00 1.865710504E-02
 1.585979462E+00 0.000000000E+00 0.000000000E+00 1.860644110E-02
 1.587762594E+00 0.000000000E+00 0.000000000E+00 1.855577715E-02
 1.589575291E+00 0.000000000E+00 0.000000000E+00 1.850213297E-02
 1.591418028E+00 0.000000000E+00 0.000000000E+00 1.844550855E-02
 1.593291640E+00 0.000000000E+00 0.000000000E+00 1.838888414E-02
 1.595196605E+00 0.000000000E+00 0.000000000E+00 1.833225973E-02
 1.597133636E+00 0.000000000E+00 0.000000000E+00 1.827265508E-02
 1.599103451E+00 0.000000000E+00 0.000000000E+00 1.821603067E-02
 1.601106524E+00 0.000000000E+00 0.000000000E+00 1.815344580E-02
 1.603143573E+00 0.000000000E+00 0.000000000E+00 1.809384115E-02
 1.605215430E+00 0.000000000E+00 0.000000000E+00 1.802827604E-02
 1.607322693E+00 0.000000000E+00 0.000000000E+00 1.796271093E-02
 1.609465957E+00 0.000000000E+00 0.000000000E+00 1.789714582E-02
 1.611646175E+00 0.000000000E+00 0.000000000E+00 1.783158071E-02
 1.613863945E+00 0.000000000E+00 0.000000000E+00 1.776303537E-02
 1.616120100E+00 0.000000000E+00 0.000000000E+00 1.769150980E-02
 1.618415236E+00 0.000000000E+00 0.000000000E+00 1.761998422E-02
 1.620750308E+00 0.000000000E+00 0.000000000E+00 1.754845865E-02
 1.623125911E+00 0.000000000E+00 0.000000000E+00 1.747395284E-02
 1.625542998E+00 0.000000000E+00 0.000000000E+00 1.739944704E-02
 1.628002405E+00 0.000000000E+00 0.000000000E+00 1.732196100E-02
 1.630504847E+00 0.000000000E+00 0.000000000E+00 1.724745519E-02
 1.633051157E+00 0.000000000E+00 0.000000000E+00 1.716698892E-02
 1.635642409E+00 0.000000000E+00 0.000000000E+00 1.708652265E-02
 1.638279200E+00 0.000000000E+00 0.000000000E+00 1.700307615E-02
 1.640962481E+00 0.000000000E+00 0.000000000E+00 1.691962965E-02
 1.643693209E+00 0.000000000E+00 0.000000000E+00 1.683618315E-02
 1.646472335E+00 0.000000000E+00 0.000000000E+00 1.674975641E-02
 1.649300814E+00 0.000000000E+00 0.000000000E+00 1.666332968E-02
 1.652179480E+00 0.000000000E+00 0.000000000E+00 1.657392271E-02
 1.655109406E+00 0.000000000E+00 0.000000000E+00 1.648451574E-02
 1.658091545E+00 0.000000000E+00 0.000000000E+00 1.639212854E-02
 1.661126852E+00 0.000000000E+00 0.000000000E+00 1.629974134E-02
 1.664216399E+00 0.000000000E+00 0.000000000E+00 1.620735414E-02
 1.667361140E+00 0.000000000E+00 0.000000000E+00 1.611198671E-02
 1.670562267E+00 0.000000000E+00 0.000000000E+00 1.601363905E-02
 1.673820853E+00 0.000000000E+00 0.000000000E+00 1.591827162E-02
 1.677137852E+00 0.000000000E+00 0.000000000E+00 1.581992395E-02
 1.680514574E+00 0.000000000E+00 0.000000000E+00 1.571859606E-02
 1.683951974E+00 0.000000000E+00 0.000000000E+00 1.562024839E-02
 1.687451243E+00 0.000000000E+00 0.000000000E+00 1.551892050E-02
 1.691013694E+00 0.000000000E+00 0.000000000E+00 1.541759260E-02
 1.694640398E+00 0.000000000E+00 0.000000000E+00 1.532073505E-02
 1.694640398E+00 0.000000000E+00 0.000000000E+00 1.532073505E-02
 1.698332548E+00 0.000000000E+00 0.000000000E+00 1.520897634E-02
 1.702091575E+00 0.000000000E+00 0.000000000E+00 1.508976705E-02
 1.705918550E+00 0.000000000E+00 0.000000000E+00 1.497353800E-02
 1.709814787E+00 0.000000000E+00 0.000000000E+00 1.486326940E-02
 1.713781714E+00 0.000000000E+00 0.000000000E+00 1.475002058E-02
 1.717820525E+00 0.000000000E+00 0.000000000E+00 1.463081129E-02
 1.721932650E+00 0.000000000E+00 0.000000000E+00 1.451756246E-02
 1.726119518E+00 0.000000000E+00 0.000000000E+00 1.439835317E-02
 1.730382442E+00 0.000000000E+00 0.000000000E+00 1.428212412E-02
 1.734722972E+00 0.000000000E+00 0.000000000E+00 1.415993460E-02
 1.739142418E+00 0.000000000E+00 0.000000000E+00 1.404072531E-02
 1.743642449E+00 0.000000000E+00 0.000000000E+00 1.391853578E-02
 1.748224378E+00 0.000000000E+00 0.000000000E+00 1.379634626E-02
 1.752889872E+00 0.000000000E+00 0.000000000E+00 1.367117651E-02
 1.757640481E+00 0.000000000E+00 0.000000000E+00 1.354600675E-02
 1.762477875E+00 0.000000000E+00 0.000000000E+00 1.342083700E-02
 1.767403603E+00 0.000000000E+00 0.000000000E+00 1.329268701E-02
 1.772419214E+00 0.000000000E+00 0.000000000E+00 1.316453703E-02
 1.777526617E+00 0.000000000E+00 0.000000000E+00 1.303340681E-02
 1.782727361E+00 0.000000000E+00 0.000000000E+00 1.290525682E-02
 1.788023233E+00 0.000000000E+00 0.000000000E+00 1.277412660E-02
 1.793416142E+00 0.000000000E+00 0.000000000E+00 1.264001615E-02
 1.798907757E+00 0.000000000E+00 0.000000000E+00 1.250888593E-02
 1.804499984E+00 0.000000000E+00 0.000000000E+00 1.237477548E-02
 1.810194612E+00 0.000000000E+00 0.000000000E+00 1.224066503E-02
 1.815993667E+00 0.000000000E+00 0.000000000E+00 1.210655458E-02
 1.821899176E+00 0.000000000E+00 0.000000000E+00 1.196946390E-02
 1.827912927E+00 0.000000000E+00 0.000000000E+00 1.183237322E-02
 1.834037066E+00 0.000000000E+00 0.000000000E+00 1.169528253E-02
 1.840273619E+00 0.000000000E+00 0.000000000E+00 1.155521162E-02
 1.846624732E+00 0.000000000E+00 0.000000000E+00 1.141812094E-02
 1.853092432E+00 0.000000000E+00 0.000000000E+00 1.127805002E-02
 1.859678984E+00 0.000000000E+00 0.000000000E+00 1.114095934E-02
 1.866386652E+00 0.000000000E+00 0.000000000E+00 1.099790819E-02
 1.873217583E+00 0.000000000E+00 0.000000000E+00 1.085783727E-02
 1.880174160E+00 0.000000000E+00 0.000000000E+00 1.071776636E-02
 1.887258649E+00 0.000000000E+00 0.000000000E+00 1.057471521E-02
 1.894473553E+00 0.000000000E+00 0.000000000E+00 1.043464430E-02
 1.901821136E+00 0.000000000E+00 0.000000000E+00 1.029159315E-02
 1.909304023E+00 0.000000000E+00 0.000000000E+00 1.015152223E-02
 1.916924596E+00 0.000000000E+00 0.000000000E+00 1.001145132E-02
 1.924685478E+00 0.000000000E+00 0.000000000E+00 9.868400171E-03
 1.932589293E+00 0.000000000E+00 0.000000000E+00 9.725349024E-03
 1.940638781E+00 0.000000000E+00 0.000000000E+00 9.582297876E-03
 1.948836565E+00 0.000000000E+00 0.000000000E+00 9.442226961E-03
 1.957185388E+00 0.000000000E+00 0.000000000E+00 9.299175814E-03
 1.965687990E+00 0.000000000E+00 0.000000000E+00 9.156124666E-03
 1.974347472E+00 0.000000000E+00 0.000000000E+00 9.016053751E-03
 1.983166456E+00 0.000000000E+00 0.000000000E+00 8.873002604E-03
 1.992148161E+00 0.000000000E+00 0.000000000E+00 8.732931688E-03
 2.001295567E+00 0.000000000E+00 0.000000000E+00 8.589880541E-03
 2.010611534E+00 0.000000000E+00 0.000000000E+00 8.452789858E-03
 2.020099401E+00 0.000000000E+00 0.000000000E+00 8.312718943E-03
 2.029762268E+00 0.000000000E+00 0.000000000E+00 8.172648028E-03
 2.039603472E+00 0.000000000E+00 0.000000000E+00 8.035557345E-03
 2.049626350E+00 0.000000000E+00 0.000000000E+00 7.895486429E-03
 2.059834003E+00 0.000000000E+00 0.000000000E+00 7.755415980E-03
 2.070230246E+00 0.000000000E+00 0.000000000E+00 7.621305529E-03
 2.080818415E+00 0.000000000E+00 0.000000000E+00 7.484214846E-03
 2.091602087E+00 0.000000000E+00 0.000000000E+00 7.347124163E-03
 2.102584839E+00 0.000000000E+00 0.000000000E+00 7.213013712E-03
 2.113770247E+00 0.000000000E+00 0.000000000E+00 7.078903262E-03
 2.125162363E+00 0.000000000E+00 0.000000000E+00 6.947773043E-03
 2.136765003E+00 0.000000000E+00 0.000000000E+00 6.813662592E-03
 2.148581743E+00 0.000000000E+00 0.000000000E+00 6.682532374E-03
 2.160616875E+00 0.000000000E+00 0.000000000E+00 6.551402155E-03
 2.172874212E+00 0.000000000E+00 0.000000000E+00 6.423252169E-03
 2.185358286E+00 0.000000000E+00 0.000000000E+00 6.295102183E-03
 2.198072672E+00 0.000000000E+00 0.000000000E+00 6.169932429E-03
 2.211022377E+00 0.000000000E+00 0.000000000E+00 6.041782442E-03
 2.224210978E+00 0.000000000E+00 0.000000000E+00 5.919592921E-03
 2.237643719E+00 0.000000000E+00 0.000000000E+00 5.794423167E-03
 2.251324415E+00 0.000000000E+00 0.000000000E+00 5.672233645E-03
 2.265258074E+00 0.000000000E+00 0.000000000E+00 5.553024355E-03
 2.279449463E+00 0.000000000E+00 0.000000000E+00 5.430834834E-03
 2.293902874E+00 0.000000000E+00 0.000000000E+00 5.314605776E-03
 2.308623791E+00 0.000000000E+00 0.000000000E+00 5.195396487E-03
 2.323616505E+00 0.000000000E+00 0.000000000E+00 5.079167429E-03
 2.338886738E+00 0.000000000E+00 0.000000000E+00 4.965918604E-03
 2.354439259E+00 0.000000000E+00 0.000000000E+00 4.849689547E-03
 2.370279074E+00 0.000000000E+00 0.000000000E+00 4.739420954E-03
 2.386412144E+00 0.000000000E+00 0.000000000E+00 4.629152361E-03
 2.402843237E+00 0.000000000E+00 0.000000000E+00 4.521864001E-03
 2.419578314E+00 0.000000000E+00 0.000000000E+00 4.414575640E-03
 2.436623096E+00 0.000000000E+00 0.000000000E+00 4.310267512E-03
 2.453982830E+00 0.000000000E+00 0.000000000E+00 4.202979151E-03
 2.471663713E+00 0.000000000E+00 0.000000000E+00 4.104631487E-03
 2.489671707E+00 0.000000000E+00 0.000000000E+00 4.004793707E-03
 2.489671707E+00 0.000000000E+00 0.000000000E+00 4.004793707E-03
 2.508012772E+00 0.000000000E+00 0.000000000E+00 3.901975462E-03
 2.526692867E+00 0.000000000E+00 0.000000000E+00 3.800647566E-03
 2.545718670E+00 0.000000000E+00 0.000000000E+00 3.702299902E-03
 2.565096378E+00 0.000000000E+00 0.000000000E+00 3.609912703E-03
 2.584832668E+00 0.000000000E+00 0.000000000E+00 3.514545271E-03
 2.604933977E+00 0.000000000E+00 0.000000000E+00 3.422158072E-03
 2.625407219E+00 0.000000000E+00 0.000000000E+00 3.332751105E-03
 2.646259308E+00 0.000000000E+00 0.000000000E+00 3.246324370E-03
 2.667496920E+00 0.000000000E+00 0.000000000E+00 3.159897635E-03
 2.689127684E+00 0.000000000E+00 0.000000000E+00 3.076451132E-03
 2.711158514E+00 0.000000000E+00 0.000000000E+00 2.993004629E-03
 2.733597040E+00 0.000000000E+00 0.000000000E+00 2.912538359E-03
 2.756450891E+00 0.000000000E+00 0.000000000E+00 2.835052321E-03
 2.779727459E+00 0.000000000E+00 0.000000000E+00 2.754586050E-03
 2.803434610E+00 0.000000000E+00 0.000000000E+00 2.680080244E-03
 2.827580690E+00 0.000000000E+00 0.000000000E+00 2.602594206E-03
 2.852173328E+00 0.000000000E+00 0.000000000E+00 2.531068632E-03
 2.877221346E+00 0.000000000E+00 0.000000000E+00 2.459543059E-03
 2.902732611E+00 0.000000000E+00 0.000000000E+00 2.388017485E-03
 2.928716183E+00 0.000000000E+00 0.000000000E+00 2.319472143E-03
 2.955180407E+00 0.000000000E+00 0.000000000E+00 2.250926802E-03
 2.982134581E+00 0.000000000E+00 0.000000000E+00 2.185361693E-03
 3.009587526E+00 0.000000000E+00 0.000000000E+00 2.119796583E-03
 3.037548542E+00 0.000000000E+00 0.000000000E+00 2.057211706E-03
 3.066026926E+00 0.000000000E+00 0.000000000E+00 1.994626829E-03
 3.095032454E+00 0.000000000E+00 0.000000000E+00 1.935022185E-03
 3.124574661E+00 0.000000000E+00 0.000000000E+00 1.875417540E-03
 3.154663801E+00 0.000000000E+00 0.000000000E+00 1.818793127E-03
 3.185309887E+00 0.000000000E+00 0.000000000E+00 1.759188483E-03
 3.216523170E+00 0.000000000E+00 0.000000000E+00 1.705544302E-03
 3.248313904E+00 0.000000000E+00 0.000000000E+00 1.651900122E-03
 3.280693293E+00 0.000000000E+00 0.000000000E+00 1.598255942E-03
 3.313672066E+00 0.000000000E+00 0.000000000E+00 1.547591994E-03
 3.347260952E+00 0.000000000E+00 0.000000000E+00 1.496928046E-03
 3.381471872E+00 0.000000000E+00 0.000000000E+00 1.449244330E-03
 3.416315794E+00 0.000000000E+00 0.000000000E+00 1.401560614E-03
 3.451804638E+00 0.000000000E+00 0.000000000E+00 1.356857130E-03
 3.487950563E+00 0.000000000E+00 0.000000000E+00 1.309173414E-03
 3.524765491E+00 0.000000000E+00 0.000000000E+00 1.264469931E-03
 3.562261820E+00 0.000000000E+00 0.000000000E+00 1.222746680E-03
 3.600452185E+00 0.000000000E+00 0.000000000E+00 1.181023428E-03
 3.639349699E+00 0.000000000E+00 0.000000000E+00 1.139300177E-03
 3.678966999E+00 0.000000000E+00 0.000000000E+00 1.100557158E-03
 3.719317675E+00 0.000000000E+00 0.000000000E+00 1.061814139E-03
 3.760415554E+00 0.000000000E+00 0.000000000E+00 1.026051352E-03
 3.802273989E+00 0.000000000E+00 0.000000000E+00 9.902885649E-04
 3.844907045E+00 0.000000000E+00 0.000000000E+00 9.545258363E-04
 3.888329744E+00 0.000000000E+00 0.000000000E+00 9.187630494E-04
 3.932555914E+00 0.000000000E+00 0.000000000E+00 8.859804948E-04
 3.977601051E+00 0.000000000E+00 0.000000000E+00 8.531979402E-04
 4.023479939E+00 0.000000000E+00 0.000000000E+00 8.204153855E-04
 4.070208073E+00 0.000000000E+00 0.000000000E+00 7.906130631E-04
 4.117801189E+00 0.000000000E+00 0.000000000E+00 7.608107408E-04
 4.166275501E+00 0.000000000E+00 0.000000000E+00 7.310084184E-04
 4.215647221E+00 0.000000000E+00 0.000000000E+00 7.071665605E-04
 4.265932560E+00 0.000000000E+00 0.000000000E+00 6.803444703E-04
 4.317149162E+00 0.000000000E+00 0.000000000E+00 6.535223802E-04
 4.369313717E+00 0.000000000E+00 0.000000000E+00 6.267002900E-04
 4.422443867E+00 0.000000000E+00 0.000000000E+00 6.028584321E-04
 4.476557732E+00 0.000000000E+00 0.000000000E+00 5.790165742E-04
 4.531673431E+00 0.000000000E+00 0.000000000E+00 5.551747163E-04
 4.587809563E+00 0.000000000E+00 0.000000000E+00 5.313328584E-04
 4.644984722E+00 0.000000000E+00 0.000000000E+00 5.104712327E-04
 4.703218460E+00 0.000000000E+00 0.000000000E+00 4.925898393E-04
 4.762530327E+00 0.000000000E+00 0.000000000E+00 4.717281845E-04
 4.822940350E+00 0.000000000E+00 0.000000000E+00 4.538467911E-04
 4.884468555E+00 0.000000000E+00 0.000000000E+00 4.329851654E-04
 4.947135925E+00 0.000000000E+00 0.000000000E+00 4.151037720E-04
 5.010962963E+00 0.000000000E+00 0.000000000E+00 3.972223785E-04
 5.075972080E+00 0.000000000E+00 0.000000000E+00 3.793409851E-04
 5.142184734E+00 0.000000000E+00 0.000000000E+00 3.644398239E-04
 5.209623337E+00 0.000000000E+00 0.000000000E+00 3.495386627E-04
 5.278310299E+00 0.000000000E+00 0.000000000E+00 3.346375015E-04
 5.348268986E+00 0.000000000E+00 0.000000000E+00 3.197363403E-04
 5.419522762E+00 0.000000000E+00 0.000000000E+00 3.048351791E-04
 5.492095470E+00 0.000000000E+00 0.000000000E+00 2.899340179E-04
 5.566011906E+00 0.000000000E+00 0.000000000E+00 2.780130890E-04
 5.641296864E+00 0.000000000E+00 0.000000000E+00 2.660921600E-04
 5.717975616E+00 0.000000000E+00 0.000000000E+00 2.571514633E-04
 5.796073914E+00 0.000000000E+00 0.000000000E+00 2.422503021E-04
 5.875617981E+00 0.000000000E+00 0.000000000E+00 2.333096054E-04
 5.956634998E+00 0.000000000E+00 0.000000000E+00 2.213886764E-04
 6.039151669E+00 0.000000000E+00 0.000000000E+00 2.124479797E-04
 6.123196125E+00 0.000000000E+00 0.000000000E+00 2.005270508E-04
 6.208796501E+00 0.000000000E+00 0.000000000E+00 1.856258896E-04
 6.295981884E+00 0.000000000E+00 0.000000000E+00 1.796654251E-04
 6.384781361E+00 0.000000000E+00 0.000000000E+00 1.617840317E-04
 6.475224972E+00 0.000000000E+00 0.000000000E+00 1.379421738E-04
 6.475224972E+00 0.000000000E+00 0.000000000E+00 1.379421738E-04
 6.567342758E+00 0.000000000E+00 0.000000000E+00 1.379421738E-04
 6.661166191E+00 0.000000000E+00 0.000000000E+00 1.349619415E-04
 6.756726265E+00 0.000000000E+00 0.000000000E+00 1.319817093E-04
 6.854055882E+00 0.000000000E+00 0.000000000E+00 1.290014770E-04
 6.953187466E+00 0.000000000E+00 0.000000000E+00 1.260212448E-04
 7.054154396E+00 0.000000000E+00 0.000000000E+00 1.230410126E-04
 7.156990528E+00 0.000000000E+00 0.000000000E+00 1.170805554E-04
 7.261730671E+00 0.000000000E+00 0.000000000E+00 1.111200909E-04
 7.368409634E+00 0.000000000E+00 0.000000000E+00 1.081398586E-04
 7.477064133E+00 0.000000000E+00 0.000000000E+00 1.051596264E-04
 7.587729931E+00 0.000000000E+00 0.000000000E+00 9.919916192E-05
 7.700444698E+00 0.000000000E+00 0.000000000E+00 9.323869745E-05
 7.815246582E+00 0.000000000E+00 0.000000000E+00 9.025846521E-05
 7.932173729E+00 0.000000000E+00 0.000000000E+00 8.727823297E-05
 8.051265717E+00 0.000000000E+00 0.000000000E+00 8.429800073E-05
 8.172562599E+00 0.000000000E+00 0.000000000E+00 8.131776849E-05
 8.296105385E+00 0.000000000E+00 0.000000000E+00 7.833753625E-05
 8.421935081E+00 0.000000000E+00 0.000000000E+00 7.535730401E-05
 8.550094604E+00 0.000000000E+00 0.000000000E+00 7.237707177E-05
 8.680626869E+00 0.000000000E+00 0.000000000E+00 6.939683954E-05
 8.813575745E+00 0.000000000E+00 0.000000000E+00 6.641660730E-05
 8.948986053E+00 0.000000000E+00 0.000000000E+00 6.641660730E-05
 9.086903572E+00 0.000000000E+00 0.000000000E+00 6.343637506E-05
 9.227374077E+00 0.000000000E+00 0.000000000E+00 6.045613918E-05
 9.370446205E+00 0.000000000E+00 0.000000000E+00 6.045613918E-05
 9.516166687E+00 0.000000000E+00 0.000000000E+00 6.045613918E-05
 9.664585114E+00 0.000000000E+00 0.000000000E+00 5.747590694E-05
 9.815751076E+00 0.000000000E+00 0.000000000E+00 5.449567470E-05
 9.969716072E+00 0.000000000E+00 0.000000000E+00 5.747590694E-05
 1.012653160E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 1.028625011E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.044892597E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 1.061461449E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.078337002E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.095524979E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.113031197E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.130861473E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.149022007E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.167518616E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.186357784E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.205545712E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.225088882E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.244993877E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.265267467E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.285916328E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.306947613E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.328368187E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.350185299E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.372406483E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.395038986E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.418090534E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.441568851E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.465481949E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.489837646E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.514644432E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.539910412E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.565644169E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.591854382E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.618549919E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.645739555E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.673432732E+01 0.000000000E+00 0.000000000E+00 4.853521023E-05
 1.701638603E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.730366707E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.759626770E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.789428520E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.819782066E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.850697517E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.882185364E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 1.914256096E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.946920776E+01 0.000000000E+00 0.000000000E+00 5.151544246E-05
 1.980190277E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.014075470E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.048588371E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.083740044E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.119542503E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.156007957E+01 0.000000000E+00 0.000000000E+00 5.449567470E-05
 2.193148422E+01 0.000000000E+00 0.000000000E+00 5.747590694E-05
 2.230976677E+01 0.000000000E+00 0.000000000E+00 5.747590694E-05
 2.269505310E+01 0.000000000E+00 0.000000000E+00 6.045613918E-05
 2.308747101E+01 0.000000000E+00 0.000000000E+00 6.045613918E-05
 2.348715591E+01 0.000000000E+00 0.000000000E+00 6.343637506E-05
 2.389424133E+01 0.000000000E+00 0.000000000E+00 6.641660730E-05
 2.430886269E+01 0.000000000E+00 0.000000000E+00 6.939683954E-05
 2.473115921E+01 0.000000000E+00 0.000000000E+00 7.535730401E-05
 2.516127586E+01 0.000000000E+00 0.000000000E+00 8.429800073E-05
 2.559935760E+01 0.000000000E+00 0.000000000E+00 1.051596264E-04
 2.604554749E+01 0.000000000E+00 0.000000000E+00 1.588037994E-04
 2.650000000E+01 0.000000000E+00 0.000000000E+00 1.975468185E-04
ZONE T="CFL3D, grid 2"
 -2.500000000E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.409935760E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.323115921E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.239424133E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.158747101E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.080976677E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -2.006007957E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.933740044E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.864075470E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.796920776E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.732185364E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.669782066E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.609626770E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.551638699E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.495739651E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.441854382E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.389910412E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.339837646E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -1.291568851E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.245038986E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -1.200185299E+01 0.000000000E+00 0.000000000E+00 1.279371092E-03
 -1.156947613E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -1.115267467E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -1.075088882E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -1.036357784E+01 0.000000000E+00 0.000000000E+00 1.282351324E-03
 -9.990220070E+00 0.000000000E+00 0.000000000E+00 1.285331557E-03
 -9.630311966E+00 0.000000000E+00 0.000000000E+00 1.285331557E-03
 -9.283370018E+00 0.000000000E+00 0.000000000E+00 1.288311789E-03
 -8.948925972E+00 0.000000000E+00 0.000000000E+00 1.291292021E-03
 -8.626531601E+00 0.000000000E+00 0.000000000E+00 1.294272253E-03
 -8.315751076E+00 0.000000000E+00 0.000000000E+00 1.297252486E-03
 -8.016166687E+00 0.000000000E+00 0.000000000E+00 1.303212950E-03
 -7.727374077E+00 0.000000000E+00 0.000000000E+00 1.306193182E-03
 -7.448986053E+00 0.000000000E+00 0.000000000E+00 1.312153647E-03
 -7.180626392E+00 0.000000000E+00 0.000000000E+00 1.318114111E-03
 -6.921934605E+00 0.000000000E+00 0.000000000E+00 1.324074576E-03
 -6.672562599E+00 0.000000000E+00 0.000000000E+00 1.333015272E-03
 -6.432173729E+00 0.000000000E+00 0.000000000E+00 1.341955969E-03
 -6.200444698E+00 0.000000000E+00 0.000000000E+00 1.353876898E-03
 -5.977064133E+00 0.000000000E+00 0.000000000E+00 1.365797827E-03
 -5.761730671E+00 0.000000000E+00 0.000000000E+00 1.377718756E-03
 -5.554154396E+00 0.000000000E+00 0.000000000E+00 1.392619917E-03
 -5.354055882E+00 0.000000000E+00 0.000000000E+00 1.410501311E-03
 -5.161166191E+00 0.000000000E+00 0.000000000E+00 1.425402472E-03
 -4.975224972E+00 0.000000000E+00 0.000000000E+00 1.446264097E-03
 -4.975224972E+00 0.000000000E+00 0.000000000E+00 1.446264097E-03
 -4.795981884E+00 0.000000000E+00 0.000000000E+00 1.467125723E-03
 -4.623196125E+00 0.000000000E+00 0.000000000E+00 1.490967581E-03
 -4.456634998E+00 0.000000000E+00 0.000000000E+00 1.514809439E-03
 -4.296073914E+00 0.000000000E+00 0.000000000E+00 1.541631529E-03
 -4.141296864E+00 0.000000000E+00 0.000000000E+00 1.574414084E-03
 -3.992095470E+00 0.000000000E+00 0.000000000E+00 1.607196638E-03
 -3.848268747E+00 0.000000000E+00 0.000000000E+00 1.639979193E-03
 -3.709623337E+00 0.000000000E+00 0.000000000E+00 1.675741980E-03
 -3.575972319E+00 0.000000000E+00 0.000000000E+00 1.717465231E-03
 -3.447135687E+00 0.000000000E+00 0.000000000E+00 1.759188483E-03
 -3.322940111E+00 0.000000000E+00 0.000000000E+00 1.803891966E-03
 -3.203218460E+00 0.000000000E+00 0.000000000E+00 1.851575682E-03
 -3.087809563E+00 0.000000000E+00 0.000000000E+00 1.905219862E-03
 -2.976557970E+00 0.000000000E+00 0.000000000E+00 1.958864043E-03
 -2.869313717E+00 0.000000000E+00 0.000000000E+00 2.015488455E-03
 -2.765932560E+00 0.000000000E+00 0.000000000E+00 2.075093100E-03
 -2.666275501E+00 0.000000000E+00 0.000000000E+00 2.140658209E-03
 -2.570208073E+00 0.000000000E+00 0.000000000E+00 2.209203551E-03
