VARIABLES = "x","y"
ZONE T="1"
 1.792434752E-01 6.586539559E-03
 1.791444123E-01 6.542497315E-03
 1.790410131E-01 6.497688126E-03
 1.789312512E-01 6.456935778E-03
 1.788163781E-01 6.417552475E-03
 1.786957681E-01 6.381365471E-03
 1.785692275E-01 6.350190379E-03
 1.784374863E-01 6.321667694E-03
 1.782997400E-01 6.301029120E-03
 1.781569868E-01 6.285329815E-03
 1.780093908E-01 6.274064537E-03
 1.778570861E-01 6.270233542E-03
 1.777005345E-01 6.268715020E-03
 1.775398701E-01 6.268414669E-03
 1.773752272E-01 6.268414669E-03
 1.772067398E-01 6.268414669E-03
 1.770346016E-01 6.268414669E-03
 1.768589765E-01 6.268414669E-03
 1.766800880E-01 6.268414669E-03
 1.764981598E-01 6.268414669E-03
 1.763134152E-01 6.268414669E-03
 1.761261523E-01 6.268414669E-03
 1.759366244E-01 6.268414669E-03
 1.757451445E-01 6.268414669E-03
 1.755519956E-01 6.268414669E-03
 1.753575057E-01 6.268414669E-03
 1.751620173E-01 6.268414669E-03
 1.749658287E-01 6.268424448E-03
 1.747693270E-01 6.268789526E-03
 1.745728105E-01 6.271198392E-03
 1.743772328E-01 6.285829470E-03
 1.741835475E-01 6.311503705E-03
 1.739926785E-01 6.348060444E-03
 1.738054156E-01 6.395078730E-03
 1.736232787E-01 6.454205606E-03
 1.734472960E-01 6.524356548E-03
 1.732774228E-01 6.602826528E-03
 1.731140167E-01 6.688805297E-03
 1.729588211E-01 6.783745252E-03
 1.728125513E-01 6.886604708E-03
 1.726738364E-01 6.994089112E-03
 1.725429147E-01 7.105858531E-03
 1.724233627E-01 7.224526256E-03
 1.723112166E-01 7.344908547E-03
 1.722071171E-01 7.467281073E-03
 1.721141636E-01 7.593197282E-03
 1.720273048E-01 7.718263194E-03
 1.719504148E-01 7.844784297E-03
 1.718810052E-01 7.970469072E-03
 1.718184352E-01 8.094904944E-03
 1.717647612E-01 8.218497038E-03
 1.717156321E-01 8.339269087E-03
 1.716754884E-01 8.458552882E-03
 1.716387868E-01 8.574371226E-03
 1.716098189E-01 8.687731810E-03
 1.715845019E-01 8.797573857E-03
 1.715640575E-01 8.903955109E-03
 1.715488583E-01 9.007008746E-03
 1.715342551E-01 9.105938487E-03
ZONE T="21"
 STRANDID=0, SOLUTIONTIME=0
 I=221, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.976563781E-01 2.066969685E-02
 1.976817846E-01 2.066968009E-02
 1.977073848E-01 2.066963352E-02
 1.977331936E-01 2.066955343E-02
 1.977592111E-01 2.066943981E-02
 1.977854520E-01 2.066929266E-02
 1.978119165E-01 2.066911198E-02
 1.978386045E-01 2.066889405E-02
 1.978655308E-01 2.066863887E-02
 1.978926957E-01 2.066834457E-02
 1.979201138E-01 2.066801302E-02
 1.979477853E-01 2.066764235E-02
 1.979757249E-01 2.066722885E-02
 1.980039328E-01 2.066677436E-02
 1.980324090E-01 2.066627517E-02
 1.980611831E-01 2.066573128E-02
 1.980902404E-01 2.066514269E-02
 1.981195956E-01 2.066450566E-02
 1.981492639E-01 2.066381834E-02
 1.981792450E-01 2.066308260E-02
 1.982095391E-01 2.066229284E-02
 1.982401758E-01 2.066145092E-02
 1.982711554E-01 2.066055126E-02
 1.983024925E-01 2.065959573E-02
 1.983341873E-01 2.065858059E-02
 1.983662546E-01 2.065750211E-02
 1.983987093E-01 2.065636218E-02
 1.984315366E-01 2.065515518E-02
 1.984647810E-01 2.065388113E-02
 1.984984428E-01 2.065253630E-02
 1.985325366E-01 2.065111883E-02
 1.985670626E-01 2.064962499E-02
 1.986020356E-01 2.064805292E-02
 1.986374855E-01 2.064639889E-02
 1.986733973E-01 2.064466104E-02
 1.987098157E-01 2.064283565E-02
 1.987467259E-01 2.064091712E-02
 1.987841725E-01 2.063890547E-02
 1.988221556E-01 2.063679509E-02
 1.988606751E-01 2.063458227E-02
 1.988997757E-01 2.063226327E-02
 1.989394724E-01 2.062983438E-02
 1.989797652E-01 2.062728815E-02
 1.990206838E-01 2.062462270E-02
 1.990622431E-01 2.062183060E-02
 1.991044581E-01 2.061890811E-02
 1.991473734E-01 2.061584964E-02
 1.991909891E-01 2.061264962E-02
 1.992353350E-01 2.060930058E-02
 1.992804259E-01 2.060579509E-02
 1.993262917E-01 2.060212940E-02
 1.993729770E-01 2.059829235E-02
 1.994204670E-01 2.059427835E-02
 1.994688362E-01 2.059007995E-02
 1.995180845E-01 2.058568411E-02
 1.995682418E-01 2.058108710E-02
 1.996193528E-01 2.057627589E-02
 1.996714473E-01 2.057123929E-02
 1.997245550E-01 2.056596801E-02
 1.997787058E-01 2.056044899E-02
 1.998339444E-01 2.055467293E-02
 1.998903155E-01 2.054862119E-02
 1.999478638E-01 2.054228447E-02
 2.000066191E-01 2.053564414E-02
 2.000666410E-01 2.052868716E-02
 2.001279593E-01 2.052139491E-02
 2.001906335E-01 2.051374875E-02
 2.002547234E-01 2.050573006E-02
 2.003202587E-01 2.049731836E-02
 2.003873289E-01 2.048849128E-02
 2.004559785E-01 2.047922276E-02
 2.005262822E-01 2.046948858E-02
 2.005982995E-01 2.045926265E-02
 2.006721050E-01 2.044851519E-02
 2.007477582E-01 2.043721452E-02
 2.008253634E-01 2.042532526E-02
 2.009049952E-01 2.041281201E-02
 2.009867281E-01 2.039963566E-02
 2.010706812E-01 2.038575336E-02
 2.011569291E-01 2.037111856E-02
 2.012455910E-01 2.035568468E-02
 2.013343871E-01 2.033982985E-02
 2.014230937E-01 2.032358758E-02
 2.015117407E-01 2.030695975E-02
 2.016002983E-01 2.028994448E-02
 2.016887963E-01 2.027254179E-02
 2.017772198E-01 2.025475539E-02
 2.018655539E-01 2.023658156E-02
 2.019538134E-01 2.021802403E-02
 2.020419836E-01 2.019908093E-02
 2.021300793E-01 2.017975226E-02
 2.022180855E-01 2.016003989E-02
 2.023060024E-01 2.013994381E-02
 2.023938298E-01 2.011946589E-02
 2.024815828E-01 2.009860240E-02
 2.025692314E-01 2.007735707E-02
 2.026567757E-01 2.005572990E-02
 2.027442455E-01 2.003372088E-02
 2.028316110E-01 2.001133189E-02
 2.029188722E-01 1.998855919E-02
 2.030060440E-01 1.996540837E-02
 2.030930817E-01 1.994187944E-02
 2.031800300E-01 1.991797425E-02
 2.032668591E-01 1.989368908E-02
 2.033535838E-01 1.986902580E-02
 2.034402192E-01 1.984398253E-02
 2.035267204E-01 1.981856115E-02
 2.036131322E-01 1.979276352E-02
 2.036994100E-01 1.976659149E-02
 2.037855834E-01 1.974004135E-02
 2.038716376E-01 1.971311681E-02
 2.039575726E-01 1.968581416E-02
 2.040433884E-01 1.965813898E-02
 2.041290849E-01 1.963008940E-02
 2.042146623E-01 1.960166730E-02
 2.043001056E-01 1.957287081E-02
 2.043854296E-01 1.954370178E-02
 2.044706196E-01 1.951416023E-02
 2.045556903E-01 1.948424801E-02
 2.046406120E-01 1.945396699E-02
 2.047254145E-01 1.942331530E-02
 2.048100680E-01 1.939229295E-02
 2.048946023E-01 1.936089993E-02
 2.049790025E-01 1.932913996E-02
 2.050632536E-01 1.929701120E-02
 2.051473558E-01 1.926451735E-02
 2.052313238E-01 1.923165657E-02
 2.053151429E-01 1.919842884E-02
 2.053988278E-01 1.916483417E-02
 2.054823637E-01 1.913087629E-02
 2.055657357E-01 1.909655519E-02
 2.056489736E-01 1.906187087E-02
 2.057320476E-01 1.902682334E-02
 2.058149725E-01 1.899141259E-02
 2.058977485E-01 1.895564049E-02
 2.059803605E-01 1.891950704E-02
 2.060628086E-01 1.888301596E-02
 2.061451077E-01 1.884616539E-02
 2.062272280E-01 1.880895533E-02
 2.063092142E-01 1.877138577E-02
 2.063910216E-01 1.873346046E-02
 2.064726502E-01 1.869517937E-02
 2.065541148E-01 1.865654252E-02
 2.066354156E-01 1.861754991E-02
 2.067165524E-01 1.857820153E-02
 2.067975104E-01 1.853850111E-02
 2.068783045E-01 1.849844679E-02
 2.069589049E-01 1.845804229E-02
 2.070393413E-01 1.841728762E-02
 2.071195990E-01 1.837617904E-02
 2.071996629E-01 1.833472215E-02
 2.072795630E-01 1.829291508E-02
 2.073592693E-01 1.825076155E-02
 2.074387968E-01 1.820826158E-02
 2.075181305E-01 1.816541515E-02
 2.075972855E-01 1.812222041E-02
 2.076762468E-01 1.807868108E-02
 2.077550143E-01 1.803479716E-02
 2.078335881E-01 1.799057238E-02
 2.079119831E-01 1.794600487E-02
 2.079901695E-01 1.790109649E-02
 2.080681622E-01 1.785584539E-02
 2.081459612E-01 1.781025343E-02
 2.082235515E-01 1.776432246E-02
 2.083009481E-01 1.771805622E-02
 2.083781362E-01 1.767145284E-02
 2.084551305E-01 1.762451418E-02
 2.085319012E-01 1.757723838E-02
 2.086084783E-01 1.752962731E-02
 2.086848468E-01 1.748167910E-02
 2.087610066E-01 1.743340306E-02
 2.088369578E-01 1.738479361E-02
 2.089126855E-01 1.733585633E-02
 2.089882046E-01 1.728658751E-02
 2.090635002E-01 1.723698899E-02
 2.091386020E-01 1.718706079E-02
 2.092134655E-01 1.713680662E-02
 2.092881203E-01 1.708622649E-02
 2.093625367E-01 1.703532226E-02
 2.094367445E-01 1.698409580E-02
 2.095107138E-01 1.693254337E-02
 2.095844746E-01 1.688066870E-02
 2.096579969E-01 1.682846993E-02
 2.097312957E-01 1.677595265E-02
 2.098043710E-01 1.672311872E-02
 2.098772079E-01 1.666996814E-02
 2.099498063E-01 1.661649719E-02
 2.100221813E-01 1.656271145E-02
 2.100943178E-01 1.650860719E-02
 2.101662159E-01 1.645418815E-02
 2.102378756E-01 1.639945991E-02
 2.103092968E-01 1.634441875E-02
 2.103804797E-01 1.628906839E-02
 2.104514092E-01 1.623340696E-02
 2.105221152E-01 1.617743447E-02
 2.105925679E-01 1.612115093E-02
 2.106627673E-01 1.606456563E-02
 2.107327282E-01 1.600767486E-02
 2.108024210E-01 1.595047861E-02
 2.108718902E-01 1.589298062E-02
 2.109410912E-01 1.583517715E-02
 2.110100389E-01 1.577707194E-02
 2.110787481E-01 1.571866497E-02
 2.111471891E-01 1.565996371E-02
 2.112153769E-01 1.560096350E-02
 2.112832963E-01 1.554166712E-02
 2.113509625E-01 1.548207365E-02
 2.114183754E-01 1.542218309E-02
 2.114855349E-01 1.536199823E-02
 2.115524113E-01 1.530152373E-02
 2.116190344E-01 1.524075959E-02
 2.116853893E-01 1.517970581E-02
 2.117514610E-01 1.511836238E-02
 2.118172795E-01 1.505672932E-02
 2.118828446E-01 1.499480754E-02
 2.119481117E-01 1.493260264E-02
 2.120131254E-01 1.487011556E-02
 2.120778561E-01 1.480734535E-02
 2.121423036E-01 1.474429481E-02
 2.122064978E-01 1.468096115E-02
 2.122703940E-01 1.461734530E-02
ZONE T="22"
 STRANDID=0, SOLUTIONTIME=0
 I=21, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.715342551E-01 9.105938487E-03
 1.715275496E-01 9.205712937E-03
 1.715192795E-01 9.328871034E-03
 1.715156883E-01 9.478623979E-03
 1.715138555E-01 9.656828828E-03
 1.715138555E-01 9.863758460E-03
 1.715138555E-01 1.009740960E-02
 1.715138555E-01 1.035305485E-02
 1.715138555E-01 1.062330697E-02
 1.715138555E-01 1.089880615E-02
 1.715138555E-01 1.116944849E-02
 1.715138555E-01 1.142581925E-02
 1.715138555E-01 1.166043803E-02
 1.715138555E-01 1.186846755E-02
 1.715138555E-01 1.204781421E-02
 1.715138555E-01 1.219872665E-02
 1.715138555E-01 1.232314389E-02
 1.715138555E-01 1.242399774E-02
 1.715138555E-01 1.250463910E-02
 1.715138555E-01 1.256841421E-02
 1.715138555E-01 1.261841413E-02
ZONE T="23"
 STRANDID=0, SOLUTIONTIME=0
 I=361, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 2.122703940E-01 1.461734530E-02
 2.123340666E-01 1.455341931E-02
 2.123974413E-01 1.448922418E-02
 2.124605179E-01 1.442476083E-02
 2.125233263E-01 1.436002925E-02
 2.125858366E-01 1.429503039E-02
 2.126480490E-01 1.422976237E-02
 2.127099931E-01 1.416422706E-02
 2.127716392E-01 1.409842260E-02
 2.128329873E-01 1.403235085E-02
 2.128940672E-01 1.396601181E-02
 2.129548490E-01 1.389940362E-02
 2.130153328E-01 1.383252814E-02
 2.130755484E-01 1.376538351E-02
 2.131354660E-01 1.369797159E-02
 2.131950855E-01 1.363029145E-02
 2.132544369E-01 1.356234215E-02
 2.133134902E-01 1.349412743E-02
 2.133722305E-01 1.342566125E-02
 2.134306729E-01 1.335695013E-02
 2.134888023E-01 1.328799129E-02
 2.135466337E-01 1.321878564E-02
 2.136041522E-01 1.314933412E-02
 2.136613578E-01 1.307963580E-02
 2.137182653E-01 1.300969161E-02
 2.137748748E-01 1.293950062E-02
 2.138311565E-01 1.286906283E-02
 2.138871551E-01 1.279837918E-02
 2.139428258E-01 1.272744872E-02
 2.139981985E-01 1.265627239E-02
 2.140532732E-01 1.258484926E-02
 2.141080350E-01 1.251317933E-02
 2.141624838E-01 1.244126353E-02
 2.142166197E-01 1.236910000E-02
 2.142704576E-01 1.229669340E-02
 2.143239677E-01 1.222406235E-02
 2.143771648E-01 1.215120684E-02
 2.144300193E-01 1.207812876E-02
 2.144825608E-01 1.200482808E-02
 2.145347744E-01 1.193130389E-02
 2.145866752E-01 1.185755711E-02
 2.146382332E-01 1.178358775E-02
 2.146894783E-01 1.170939486E-02
 2.147403955E-01 1.163497940E-02
 2.147909850E-01 1.156034134E-02
 2.148412615E-01 1.148547977E-02
 2.148912102E-01 1.141039561E-02
 2.149408311E-01 1.133508887E-02
 2.149901241E-01 1.125955954E-02
 2.150391042E-01 1.118380576E-02
 2.150877416E-01 1.110783033E-02
 2.151360661E-01 1.103163138E-02
 2.151840478E-01 1.095522754E-02
 2.152317017E-01 1.087862626E-02
 2.152789980E-01 1.080182754E-02
 2.153259665E-01 1.072483044E-02
 2.153725922E-01 1.064763684E-02
 2.154188752E-01 1.057024486E-02
 2.154648155E-01 1.049265545E-02
 2.155104280E-01 1.041486859E-02
 2.155556828E-01 1.033688430E-02
 2.156006098E-01 1.025870349E-02
 2.156451941E-01 1.018032432E-02
 2.156894356E-01 1.010174770E-02
 2.157333344E-01 1.002297364E-02
 2.157769054E-01 9.944002144E-03
 2.158201188E-01 9.864832275E-03
 2.158630043E-01 9.785465896E-03
 2.159055471E-01 9.705901146E-03
 2.159477323E-01 9.626142681E-03
 2.159895748E-01 9.546210989E-03
 2.160310745E-01 9.466108866E-03
 2.160722017E-01 9.385836311E-03
 2.161129862E-01 9.305392392E-03
 2.161533982E-01 9.224778973E-03
 2.161934674E-01 9.143995121E-03
 2.162331790E-01 9.063040838E-03
 2.162725478E-01 8.981916122E-03
 2.163115442E-01 8.900620975E-03
 2.163501978E-01 8.819155395E-03
 2.163884938E-01 8.737519383E-03
 2.164264321E-01 8.655712940E-03
 2.164640278E-01 8.573736995E-03
 2.165012509E-01 8.491589688E-03
 2.165381312E-01 8.409271948E-03
 2.165746540E-01 8.326783776E-03
 2.166108191E-01 8.244125172E-03
 2.166466266E-01 8.161299862E-03
 2.166820765E-01 8.078329265E-03
 2.167171538E-01 7.995216176E-03
 2.167518586E-01 7.911961526E-03
 2.167861909E-01 7.828565314E-03
 2.168201655E-01 7.745027542E-03
 2.168537825E-01 7.661347743E-03
 2.168870121E-01 7.577525917E-03
 2.169198990E-01 7.493562996E-03
 2.169523984E-01 7.409458049E-03
 2.169845402E-01 7.325211540E-03
 2.170163095E-01 7.240823004E-03
 2.170477211E-01 7.156293374E-03
 2.170787454E-01 7.071621716E-03
 2.171094269E-01 6.986808032E-03
 2.171397209E-01 6.901852787E-03
 2.171696573E-01 6.816755980E-03
 2.171992362E-01 6.731516682E-03
 2.172284275E-01 6.646136288E-03
 2.172572613E-01 6.560633890E-03
 2.172857076E-01 6.475019734E-03
 2.173137814E-01 6.389293820E-03
 2.173414677E-01 6.303456146E-03
 2.173687816E-01 6.217506249E-03
 2.173957229E-01 6.131445058E-03
 2.174222916E-01 6.045272108E-03
 2.174484730E-01 5.958987400E-03
 2.174742818E-01 5.872590933E-03
 2.174997032E-01 5.786083173E-03
 2.175247520E-01 5.699463189E-03
 2.175494283E-01 5.612731911E-03
 2.175737321E-01 5.525888875E-03
 2.175976485E-01 5.438934080E-03
 2.176211923E-01 5.351867527E-03
 2.176443636E-01 5.264689215E-03
 2.176671475E-01 5.177399144E-03
 2.176895589E-01 5.089996848E-03
 2.177115977E-01 5.002488382E-03
 2.177332342E-01 4.914897028E-03
 2.177544981E-01 4.827225115E-03
 2.177753747E-01 4.739472177E-03
 2.177958637E-01 4.651638679E-03
 2.178159654E-01 4.563724622E-03
 2.178356797E-01 4.475729540E-03
 2.178550214E-01 4.387654364E-03
 2.178739607E-01 4.299498629E-03
 2.178925276E-01 4.211261868E-03
 2.179107070E-01 4.122945014E-03
 2.179284990E-01 4.034547135E-03
 2.179459035E-01 3.946069162E-03
 2.179629356E-01 3.857510164E-03
 2.179795653E-01 3.768870607E-03
 2.179958224E-01 3.680150490E-03
 2.180116922E-01 3.591349814E-03
 2.180271745E-01 3.502468346E-03
 2.180422693E-01 3.413506085E-03
 2.180569768E-01 3.324474208E-03
 2.180712968E-01 3.235393204E-03
 2.180852145E-01 3.146263538E-03
 2.180987597E-01 3.057084978E-03
 2.181119025E-01 2.967857756E-03
 2.181246579E-01 2.878581872E-03
 2.181370109E-01 2.789257094E-03
 2.181489915E-01 2.699883888E-03
 2.181605697E-01 2.610461786E-03
 2.181717604E-01 2.520991256E-03
 2.181825638E-01 2.431471832E-03
 2.181929797E-01 2.341903746E-03
 2.182029933E-01 2.252286999E-03
 2.182126343E-01 2.162621589E-03
 2.182218730E-01 2.072907519E-03
 2.182307243E-01 1.983144786E-03
 2.182391733E-01 1.893333276E-03
 2.182472497E-01 1.803472871E-03
 2.182549238E-01 1.713563805E-03
 2.182622105E-01 1.623620279E-03
 2.182690948E-01 1.533660339E-03
 2.182755917E-01 1.443684218E-03
 2.182817012E-01 1.353691681E-03
 2.182874084E-01 1.263682847E-03
 2.182927281E-01 1.173657831E-03
 2.182976604E-01 1.083616400E-03
 2.183021903E-01 9.935586713E-04
 2.183063179E-01 9.034847608E-04
 2.183100730E-01 8.133945521E-04
 2.183134258E-01 7.232880453E-04
 2.183163762E-01 6.331652403E-04
 2.183189392E-01 5.430261954E-04
 2.183211148E-01 4.528708232E-04
 2.183228880E-01 3.626991529E-04
 2.183242738E-01 2.725112136E-04
 2.183252722E-01 1.823069761E-04
 2.183258682E-01 9.208641859E-05
 2.183260769E-01 1.849550699E-06
 2.183258832E-01 -8.838795475E-05
 2.183253020E-01 -1.786091598E-04
 2.183243334E-01 -2.688140667E-04
 2.183229625E-01 -3.590026463E-04
 2.183211893E-01 -4.491749569E-04
 2.183190435E-01 -5.393309984E-04
 2.183164954E-01 -6.294707418E-04
 2.183135450E-01 -7.195941871E-04
 2.183102071E-01 -8.097013342E-04
 2.183064818E-01 -8.997922414E-04
 2.183023542E-01 -9.898669086E-04
 2.182978392E-01 -1.079925220E-03
 2.182929367E-01 -1.169967232E-03
 2.182876319E-01 -1.259993063E-03
 2.182819396E-01 -1.350002480E-03
 2.182758600E-01 -1.439995714E-03
 2.182693779E-01 -1.529972651E-03
 2.182624936E-01 -1.619933173E-03
 2.182552367E-01 -1.709877513E-03
 2.182475775E-01 -1.799788442E-03
 2.182395160E-01 -1.889650710E-03
 2.182310820E-01 -1.979464199E-03
 2.182222456E-01 -2.069229027E-03
 2.182130218E-01 -2.158944961E-03
 2.182033956E-01 -2.248612233E-03
 2.181933969E-01 -2.338231076E-03
 2.181829959E-01 -2.427801024E-03
 2.181722075E-01 -2.517322311E-03
 2.181610316E-01 -2.606794937E-03
 2.181494683E-01 -2.696218900E-03
 2.181375176E-01 -2.785594435E-03
 2.181251645E-01 -2.874921076E-03
 2.181124240E-01 -2.964199055E-03
 2.180992961E-01 -3.053428140E-03
 2.180857807E-01 -3.142608795E-03
 2.180718631E-01 -3.231740557E-03
 2.180575728E-01 -3.320823656E-03
 2.180428803E-01 -3.409857862E-03
 2.180278003E-01 -3.498823149E-03
 2.180123329E-01 -3.587707877E-03
 2.179964781E-01 -3.676511813E-03
 2.179802358E-01 -3.765235189E-03
 2.179636210E-01 -3.853877774E-03
 2.179466188E-01 -3.942439798E-03
 2.179292142E-01 -4.030921496E-03
 2.179114372E-01 -4.119322170E-03
 2.178932726E-01 -4.207642749E-03
 2.178747356E-01 -4.295882769E-03
 2.178557962E-01 -4.384041764E-03
 2.178364843E-01 -4.472120665E-03
 2.178167850E-01 -4.560118541E-03
 2.177966982E-01 -4.648035858E-03
 2.177762240E-01 -4.735873081E-03
 2.177553624E-01 -4.823629279E-03
 2.177341133E-01 -4.911304917E-03
 2.177124918E-01 -4.998899531E-03
 2.176904678E-01 -5.086411722E-03
 2.176680714E-01 -5.173818208E-03
 2.176453024E-01 -5.261112936E-03
 2.176221609E-01 -5.348295905E-03
 2.175986320E-01 -5.435366649E-03
 2.175747156E-01 -5.522326101E-03
 2.175504416E-01 -5.609173793E-03
 2.175257802E-01 -5.695909262E-03
 2.175007463E-01 -5.782533903E-03
 2.174753249E-01 -5.869046319E-03
 2.174495310E-01 -5.955447443E-03
 2.174233645E-01 -6.041736808E-03
 2.173968256E-01 -6.127914414E-03
 2.173698992E-01 -6.213980261E-03
 2.173426002E-01 -6.299934350E-03
 2.173149139E-01 -6.385777146E-03
 2.172868699E-01 -6.471507717E-03
 2.172584385E-01 -6.557126530E-03
 2.172296196E-01 -6.642633583E-03
 2.172004431E-01 -6.728019565E-03
 2.171708792E-01 -6.813263986E-03
 2.171409577E-01 -6.898366846E-03
 2.171106786E-01 -6.983327679E-03
 2.170800120E-01 -7.068146951E-03
 2.170489877E-01 -7.152824197E-03
 2.170176059E-01 -7.237359881E-03
 2.169858515E-01 -7.321754005E-03
 2.169537246E-01 -7.406006102E-03
 2.169212252E-01 -7.490117103E-03
 2.168883681E-01 -7.574086078E-03
 2.168551534E-01 -7.657913491E-03
 2.168215513E-01 -7.741598878E-03
 2.167875916E-01 -7.825142704E-03
 2.167532742E-01 -7.908545434E-03
 2.167185843E-01 -7.991805673E-03
 2.166835219E-01 -8.074924350E-03
 2.166480869E-01 -8.157901466E-03
 2.166122943E-01 -8.240733296E-03
 2.165761441E-01 -8.323398419E-03
 2.165396363E-01 -8.405894041E-03
 2.165027708E-01 -8.488218300E-03
 2.164655626E-01 -8.570372127E-03
 2.164279819E-01 -8.652355522E-03
 2.163900584E-01 -8.734168485E-03
 2.163517773E-01 -8.815811016E-03
 2.163131386E-01 -8.897283114E-03
 2.162741572E-01 -8.978585713E-03
 2.162348032E-01 -9.059716947E-03
 2.161951065E-01 -9.140678681E-03
 2.161550522E-01 -9.221469983E-03
 2.161146402E-01 -9.302090853E-03
 2.160738856E-01 -9.382541291E-03
 2.160327584E-01 -9.462821297E-03
 2.159912884E-01 -9.542930871E-03
 2.159494609E-01 -9.622869082E-03
 2.159072757E-01 -9.702634998E-03
 2.158647478E-01 -9.782207198E-03
 2.158218920E-01 -9.861581959E-03
 2.157786787E-01 -9.940759279E-03
 2.157351375E-01 -1.001973916E-02
 2.156912386E-01 -1.009852067E-02
 2.156470120E-01 -1.017710567E-02
 2.156024426E-01 -1.025549229E-02
 2.155575305E-01 -1.033368241E-02
 2.155122906E-01 -1.041167416E-02
 2.154666930E-01 -1.048946939E-02
 2.154207677E-01 -1.056706626E-02
 2.153744996E-01 -1.064446662E-02
 2.153278887E-01 -1.072166860E-02
 2.152809352E-01 -1.079867408E-02
 2.152336389E-01 -1.087548118E-02
 2.151860148E-01 -1.095209084E-02
 2.151380479E-01 -1.102850307E-02
 2.150897384E-01 -1.110471040E-02
 2.150411010E-01 -1.118069515E-02
 2.149921358E-01 -1.125645731E-02
 2.149428576E-01 -1.133199595E-02
 2.148932517E-01 -1.140731201E-02
 2.148433179E-01 -1.148240548E-02
 2.147930562E-01 -1.155727543E-02
 2.147424817E-01 -1.163192280E-02
 2.146915793E-01 -1.170634665E-02
 2.146403491E-01 -1.178054884E-02
 2.145887911E-01 -1.185452752E-02
 2.145369202E-01 -1.192828361E-02
 2.144847065E-01 -1.200181711E-02
 2.144321799E-01 -1.207512710E-02
 2.143793404E-01 -1.214821450E-02
 2.143261582E-01 -1.222107932E-02
 2.142726630E-01 -1.229372062E-02
 2.142188400E-01 -1.236613654E-02
 2.141647041E-01 -1.243830938E-02
 2.141102701E-01 -1.251023542E-02
 2.140555233E-01 -1.258191466E-02
 2.140004635E-01 -1.265334804E-02
 2.139451057E-01 -1.272453461E-02
 2.138894349E-01 -1.279547438E-02
 2.138334662E-01 -1.286616828E-02
 2.137771845E-01 -1.293661632E-02
 2.137206048E-01 -1.300681755E-02
 2.136636972E-01 -1.307677198E-02
 2.136065066E-01 -1.314648055E-02
 2.135490030E-01 -1.321594231E-02
 2.134911865E-01 -1.328515820E-02
 2.134330571E-01 -1.335412636E-02
 2.133746296E-01 -1.342284959E-02
 2.133159041E-01 -1.349132508E-02
 2.132568657E-01 -1.355955098E-02
 2.131975293E-01 -1.362751052E-02
 2.131379098E-01 -1.369520184E-02
 2.130780071E-01 -1.376262400E-02
 2.130178064E-01 -1.382977888E-02
 2.129573226E-01 -1.389666554E-02
 2.128965557E-01 -1.396328490E-02
 2.128355056E-01 -1.402963512E-02
 2.127741575E-01 -1.409571804E-02
 2.127125263E-01 -1.416153274E-02
 2.126505971E-01 -1.422707923E-02
 2.125883847E-01 -1.429235842E-02
 2.125258893E-01 -1.435736939E-02
 2.124631107E-01 -1.442211121E-02
 2.124000341E-01 -1.448658574E-02
 2.123366594E-01 -1.455079205E-02
 2.122730166E-01 -1.461473014E-02
ZONE T="24"
 STRANDID=0, SOLUTIONTIME=0
 I=61, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 1.715138555E-01 1.507662889E-02
 1.715146005E-01 1.512662601E-02
 1.715144664E-01 1.518072188E-02
 1.715138704E-01 1.523918845E-02
 1.715131402E-01 1.530233398E-02
 1.715126485E-01 1.537049096E-02
 1.715127677E-01 1.544397231E-02
 1.715138555E-01 1.552309468E-02
 1.715144962E-01 1.560822595E-02
 1.715137511E-01 1.569969207E-02
 1.715127528E-01 1.579784416E-02
 1.715126485E-01 1.590305008E-02
 1.715145558E-01 1.601562463E-02
 1.715196222E-01 1.613575965E-02
 1.715289950E-01 1.626365632E-02
 1.715438217E-01 1.639939472E-02
 1.715662330E-01 1.654281467E-02
 1.715980768E-01 1.669340767E-02
 1.716402769E-01 1.685074158E-02
 1.716936976E-01 1.701408997E-02
 1.717592627E-01 1.718276739E-02
 1.718378514E-01 1.735589281E-02
 1.719301939E-01 1.753231324E-02
 1.720382571E-01 1.771018654E-02
 1.721636653E-01 1.788721606E-02
 1.723064631E-01 1.806125045E-02
 1.724669933E-01 1.823040098E-02
 1.726452261E-01 1.839216053E-02
 1.728406698E-01 1.854370534E-02
 1.730529815E-01 1.868252456E-02
 1.732807904E-01 1.880569384E-02
 1.735216081E-01 1.891178079E-02
 1.737740934E-01 1.899941079E-02
 1.740352809E-01 1.906559244E-02
 1.743030548E-01 1.910894550E-02
 1.745738238E-01 1.913531311E-02
 1.748452634E-01 1.915442199E-02
 1.751149893E-01 1.917610504E-02
 1.753820628E-01 1.920164004E-02
 1.756458431E-01 1.922587678E-02
 1.759053767E-01 1.924899220E-02
 1.761597842E-01 1.927117258E-02
 1.764082462E-01 1.929261349E-02
 1.766500473E-01 1.931351796E-02
 1.768845171E-01 1.933409460E-02
