# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SST model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 1.009999990E+00 -6.878712177E+00 9.984754920E-01
 1.009999990E+00 -6.647291660E+00 9.984324574E-01
 1.009999990E+00 -6.423519135E+00 9.983886480E-01
 1.009999990E+00 -6.207160950E+00 9.983439445E-01
 1.009999990E+00 -5.997991562E+00 9.982985258E-01
 1.009999990E+00 -5.795789719E+00 9.982523322E-01
 1.009999990E+00 -5.600339890E+00 9.982053041E-01
 1.009999990E+00 -5.411433220E+00 9.981576800E-01
 1.009999990E+00 -5.228827953E+00 9.981092811E-01
 1.009999990E+00 -5.052223682E+00 9.980602264E-01
 1.009999990E+00 -4.881423950E+00 9.980105162E-01
 1.009999990E+00 -4.716265202E+00 9.979603291E-01
 1.009999990E+00 -4.556583405E+00 9.979096055E-01
 1.009999990E+00 -4.402204514E+00 9.978583455E-01
 1.009999990E+00 -4.252981186E+00 9.978067279E-01
 1.009999990E+00 -4.108750820E+00 9.977548122E-01
 1.009999990E+00 -3.969357491E+00 9.977025390E-01
 1.009999990E+00 -3.834659100E+00 9.976501465E-01
 1.009999990E+00 -3.704500675E+00 9.975975752E-01
 1.009999990E+00 -3.578741312E+00 9.975450039E-01
 1.009999990E+00 -3.457240820E+00 9.974924326E-01
 1.009999990E+00 -3.339855671E+00 9.974399805E-01
 1.009999990E+00 -3.226454258E+00 9.973877668E-01
 1.009999990E+00 -3.116902113E+00 9.973358512E-01
 1.009999990E+00 -3.011067867E+00 9.972842336E-01
 1.009999990E+00 -2.908826351E+00 9.972331524E-01
 1.009999990E+00 -2.810053110E+00 9.971826077E-01
 1.009999990E+00 -2.714627981E+00 9.971325994E-01
 1.009999990E+00 -2.622434855E+00 9.970833063E-01
 1.009999990E+00 -2.533361197E+00 9.970347285E-01
 1.009999990E+00 -2.447297573E+00 9.969868660E-01
 1.009999990E+00 -2.364140272E+00 9.969398379E-01
 1.009999990E+00 -2.283789158E+00 9.968935847E-01
 1.009999990E+00 -2.206146479E+00 9.968482256E-01
 1.009999990E+00 -2.131122589E+00 9.968036413E-01
 1.009999990E+00 -2.058630943E+00 9.967598319E-01
 1.009999990E+00 -1.988584638E+00 9.967167377E-01
 1.009999990E+00 -1.920913339E+00 9.966740608E-01
 1.009999990E+00 -1.855541468E+00 9.966319203E-01
 1.009999990E+00 -1.792391539E+00 9.965901375E-01
 1.009999990E+00 -1.731388450E+00 9.965485930E-01
 1.009999990E+00 -1.672460914E+00 9.965069890E-01
 1.009999990E+00 -1.615538955E+00 9.964649677E-01
 1.009999990E+00 -1.560554504E+00 9.964222312E-01
 1.009999990E+00 -1.507442951E+00 9.963784218E-01
 1.009999990E+00 -1.456141472E+00 9.963330626E-01
 1.009999990E+00 -1.406588554E+00 9.962856770E-01
 1.009999990E+00 -1.358725309E+00 9.962358475E-01
 1.009999990E+00 -1.312495232E+00 9.961829782E-01
 1.009999990E+00 -1.267842770E+00 9.961263537E-01
 1.009999990E+00 -1.224714160E+00 9.960653782E-01
 1.009999990E+00 -1.183058500E+00 9.959993958E-01
 1.009999990E+00 -1.142825365E+00 9.959276319E-01
 1.009999990E+00 -1.103965998E+00 9.958492517E-01
 1.009999990E+00 -1.066433787E+00 9.957635999E-01
 1.009999990E+00 -1.030183315E+00 9.956697822E-01
 1.009999990E+00 -9.951701760E-01 9.955670238E-01
 1.009999990E+00 -9.613518715E-01 9.954544306E-01
 1.009999990E+00 -9.286869764E-01 9.953312278E-01
 1.009999990E+00 -8.971354365E-01 9.951964617E-01
 1.009999990E+00 -8.666585088E-01 9.950495362E-01
 1.009999990E+00 -8.372187614E-01 9.948894382E-01
 1.009999990E+00 -8.087800145E-01 9.947155714E-01
 1.009999990E+00 -7.813075185E-01 9.945271015E-01
 1.009999990E+00 -7.547675371E-01 9.943233728E-01
 1.009999990E+00 -7.291278839E-01 9.941038489E-01
 1.009999990E+00 -7.043573856E-01 9.938678145E-01
 1.009999990E+00 -6.804260612E-01 9.936148524E-01
 1.009999990E+00 -6.573053598E-01 9.933445454E-01
 1.009999990E+00 -6.349676251E-01 9.930564165E-01
 1.009999990E+00 -6.133861542E-01 9.927502871E-01
 1.009999990E+00 -5.925353169E-01 9.924256206E-01
 1.009999990E+00 -5.723937154E-01 9.920822978E-01
 1.009999990E+00 -5.529382825E-01 9.917206168E-01
 1.009999990E+00 -5.341456532E-01 9.913406968E-01
 1.009999990E+00 -5.159932971E-01 9.909424186E-01
 1.009999990E+00 -4.984593987E-01 9.905260205E-01
 1.009999990E+00 -4.815229774E-01 9.900916219E-01
 1.009999990E+00 -4.651636481E-01 9.896395802E-01
 1.009999990E+00 -4.493618011E-01 9.891701937E-01
 1.009999990E+00 -4.340984523E-01 9.886838198E-01
 1.009999990E+00 -4.193552732E-01 9.881807566E-01
 1.009999990E+00 -4.051145911E-01 9.876615405E-01
 1.009999990E+00 -3.913592696E-01 9.871267676E-01
 1.009999990E+00 -3.780727983E-01 9.865767956E-01
 1.009999990E+00 -3.652392030E-01 9.860122204E-01
 1.009999990E+00 -3.528430760E-01 9.854336977E-01
 1.009999990E+00 -3.408695161E-01 9.848416448E-01
 1.009999990E+00 -3.293041289E-01 9.842367768E-01
 1.009999990E+00 -3.181329966E-01 9.836196899E-01
 1.009999990E+00 -3.073426485E-01 9.829908609E-01
 1.009999990E+00 -2.969201505E-01 9.823511839E-01
 1.009999990E+00 -2.868529260E-01 9.817009568E-01
 1.009999990E+00 -2.771288455E-01 9.810409546E-01
 1.009999990E+00 -2.677361369E-01 9.803716540E-01
 1.009999990E+00 -2.586635351E-01 9.796937108E-01
 1.009999990E+00 -2.499000579E-01 9.790076613E-01
 1.009999990E+00 -2.414351106E-01 9.783140421E-01
 1.009999990E+00 -2.332584411E-01 9.776133895E-01
 1.009999990E+00 -2.253601849E-01 9.769062400E-01
 1.009999990E+00 -2.177307606E-01 9.761931300E-01
 1.009999990E+00 -2.103609294E-01 9.754744172E-01
 1.009999990E+00 -2.032417506E-01 9.747506976E-01
 1.009999990E+00 -1.963646263E-01 9.740223885E-01
 1.009999990E+00 -1.897211969E-01 9.732899070E-01
 1.009999990E+00 -1.833034307E-01 9.725535512E-01
 1.009999990E+00 -1.771035492E-01 9.718138576E-01
 1.009999990E+00 -1.711140722E-01 9.710711837E-01
 1.009999990E+00 -1.653277576E-01 9.703258276E-01
 1.009999990E+00 -1.597376317E-01 9.695782065E-01
 1.009999990E+00 -1.543369889E-01 9.688286185E-01
 1.009999990E+00 -1.491193026E-01 9.680773616E-01
 1.009999990E+00 -1.440783441E-01 9.673247337E-01
 1.009999990E+00 -1.392080635E-01 9.665710926E-01
 1.009999990E+00 -1.345026344E-01 9.658166766E-01
 1.009999990E+00 -1.299564689E-01 9.650617242E-01
 1.009999990E+00 -1.255641431E-01 9.643064737E-01
 1.009999990E+00 -1.213204339E-01 9.635512233E-01
 1.009999990E+00 -1.172202975E-01 9.627962112E-01
 1.009999990E+00 -1.132588461E-01 9.620416164E-01
 1.009999990E+00 -1.094313934E-01 9.612876773E-01
 1.009999990E+00 -1.057334840E-01 9.605345726E-01
 1.009999990E+00 -1.021610349E-01 9.597825408E-01
 1.009999990E+00 -9.870979190E-02 9.590319991E-01
 1.009999990E+00 -9.537564218E-02 9.582828879E-01
 1.009999990E+00 -9.215459973E-02 9.575353265E-01
 1.009999990E+00 -8.904282004E-02 9.567896128E-01
 1.009999990E+00 -8.603659272E-02 9.560457468E-01
 1.009999990E+00 -8.313232660E-02 9.553040266E-01
 1.009999990E+00 -8.032655716E-02 9.545646310E-01
 1.009999990E+00 -7.761594653E-02 9.538276196E-01
 1.009999990E+00 -7.499725372E-02 9.530932903E-01
 1.009999990E+00 -7.246736437E-02 9.523615241E-01
 1.009999990E+00 -7.002326101E-02 9.516324997E-01
 1.009999990E+00 -6.766202301E-02 9.509063959E-01
 1.009999990E+00 -6.538084894E-02 9.501832128E-01
 1.009999990E+00 -6.317700446E-02 9.494631290E-01
 1.009999990E+00 -6.104788184E-02 9.487462044E-01
 1.009999990E+00 -5.899093673E-02 9.480324984E-01
 1.009999990E+00 -5.700372905E-02 9.473221898E-01
 1.009999990E+00 -5.508388579E-02 9.466152191E-01
 1.009999990E+00 -5.322912708E-02 9.459119439E-01
 1.009999990E+00 -5.143724382E-02 9.452121258E-01
 1.009999990E+00 -4.970610887E-02 9.445161819E-01
 1.009999990E+00 -4.803365469E-02 9.438239336E-01
 1.009999990E+00 -4.641790316E-02 9.431355596E-01
 1.009999990E+00 -4.485693574E-02 9.424512386E-01
 1.009999990E+00 -4.334890097E-02 9.417710304E-01
 1.009999990E+00 -4.189200699E-02 9.410949945E-01
 1.009999990E+00 -4.048452526E-02 9.404230714E-01
 1.009999990E+00 -3.912478313E-02 9.397557974E-01
 1.009999990E+00 -3.781116754E-02 9.390927553E-01
 1.009999990E+00 -3.654212132E-02 9.384346008E-01
 1.009999990E+00 -3.531615436E-02 9.377809167E-01
 1.009999990E+00 -3.413181379E-02 9.371322989E-01
 1.009999990E+00 -3.298769146E-02 9.364883304E-01
 1.009999990E+00 -3.188243136E-02 9.358497858E-01
 1.009999990E+00 -3.081471846E-02 9.352160692E-01
 1.009999990E+00 -2.978328243E-02 9.345879555E-01
 1.009999990E+00 -2.878691442E-02 9.339651465E-01
 1.009999990E+00 -2.782441489E-02 9.333479404E-01
 1.009999990E+00 -2.689462155E-02 9.327365160E-01
 1.009999990E+00 -2.599640377E-02 9.321305156E-01
 1.009999990E+00 -2.512866817E-02 9.315292239E-01
 1.009999990E+00 -2.429035865E-02 9.309312105E-01
 1.009999990E+00 -2.348043397E-02 9.303475618E-01
 1.009999990E+00 -2.269789018E-02 9.297835827E-01
 1.009999990E+00 -2.194175869E-02 9.290240407E-01
 1.009999990E+00 -2.121111006E-02 9.272406101E-01
 1.009999990E+00 -2.050504647E-02 9.232448936E-01
 1.009999990E+00 -1.982271671E-02 9.166504741E-01
 1.009999990E+00 -1.916330121E-02 9.081397057E-01
 1.009999990E+00 -1.852601953E-02 8.987224698E-01
 1.009999990E+00 -1.791011542E-02 8.890394568E-01
 1.009999990E+00 -1.731486619E-02 8.793648481E-01
 1.009999990E+00 -1.673957519E-02 8.697857261E-01
 1.009999990E+00 -1.618356816E-02 8.603094816E-01
 1.009999990E+00 -1.564619876E-02 8.509008288E-01
 1.009999990E+00 -1.512684394E-02 8.414891362E-01
 1.009999990E+00 -1.462490298E-02 8.319689035E-01
 1.009999990E+00 -1.413979195E-02 8.222591877E-01
 1.009999990E+00 -1.367094647E-02 8.124148846E-01
 1.009999990E+00 -1.321781985E-02 8.026214242E-01
 1.009999990E+00 -1.277988404E-02 7.930516005E-01
 1.009999990E+00 -1.235662960E-02 7.837999463E-01
 1.009999990E+00 -1.194756292E-02 7.748927474E-01
 1.009999990E+00 -1.155220717E-02 7.663191557E-01
 1.009999990E+00 -1.117010135E-02 7.580560446E-01
 1.009999990E+00 -1.080079935E-02 7.500874400E-01
 1.009999990E+00 -1.044387184E-02 7.424162626E-01
 1.009999990E+00 -1.009890065E-02 7.350554466E-01
 1.009999990E+00 -9.765485302E-03 7.279874682E-01
 1.009999990E+00 -9.443235584E-03 7.211561203E-01
 1.009999990E+00 -9.131776169E-03 7.145159841E-01
 1.009999990E+00 -8.830745704E-03 7.080480456E-01
 1.009999990E+00 -8.539792150E-03 7.017403245E-01
 1.009999990E+00 -8.258575574E-03 6.955835223E-01
 1.009999990E+00 -7.986768149E-03 6.895687580E-01
 1.009999990E+00 -7.724053692E-03 6.836886406E-01
 1.009999990E+00 -7.470124401E-03 6.779345870E-01
 1.009999990E+00 -7.224685047E-03 6.722995639E-01
 1.009999990E+00 -6.987449713E-03 6.667770147E-01
 1.009999990E+00 -6.758141331E-03 6.613603234E-01
 1.009999990E+00 -6.536493078E-03 6.560437679E-01
 1.009999990E+00 -6.322246511E-03 6.508222818E-01
 1.009999990E+00 -6.115152966E-03 6.456909776E-01
 1.009999990E+00 -5.914971232E-03 6.406453848E-01
 1.009999990E+00 -5.721468013E-03 6.356807351E-01
 1.009999990E+00 -5.534418393E-03 6.307928562E-01
 1.009999990E+00 -5.353605375E-03 6.259778142E-01
 1.009999990E+00 -5.178818014E-03 6.212319136E-01
 1.009999990E+00 -5.009854678E-03 6.165516376E-01
 1.009999990E+00 -4.846517928E-03 6.119330525E-01
 1.009999990E+00 -4.688618705E-03 6.073738337E-01
 1.009999990E+00 -4.535974469E-03 6.028703451E-01
 1.009999990E+00 -4.388407338E-03 5.984201431E-01
 1.009999990E+00 -4.245747346E-03 5.940209627E-01
 1.009999990E+00 -4.107828252E-03 5.896698236E-01
 1.009999990E+00 -3.974491265E-03 5.853638053E-01
 1.009999990E+00 -3.845581785E-03 5.811008215E-01
 1.009999990E+00 -3.720950801E-03 5.768783689E-01
 1.009999990E+00 -3.600454656E-03 5.726940632E-01
 1.009999990E+00 -3.483953886E-03 5.685458779E-01
 1.009999990E+00 -3.371314146E-03 5.644315481E-01
 1.009999990E+00 -3.262405749E-03 5.603489876E-01
 1.009999990E+00 -3.157103201E-03 5.562961698E-01
 1.009999990E+00 -3.055284964E-03 5.522708893E-01
 1.009999990E+00 -2.956833923E-03 5.482713580E-01
 1.009999990E+00 -2.861637156E-03 5.442957878E-01
 1.009999990E+00 -2.769585000E-03 5.403417349E-01
 1.009999990E+00 -2.680571983E-03 5.364077091E-01
 1.009999990E+00 -2.594495658E-03 5.324921012E-01
 1.009999990E+00 -2.511257771E-03 5.285931230E-01
 1.009999990E+00 -2.430762630E-03 5.247090459E-01
 1.009999990E+00 -2.352918033E-03 5.208379626E-01
 1.009999990E+00 -2.277635271E-03 5.169784427E-01
 1.009999990E+00 -2.204828197E-03 5.131288171E-01
 1.009999990E+00 -2.134413458E-03 5.092878342E-01
 1.009999990E+00 -2.066311194E-03 5.054542422E-01
 1.009999990E+00 -2.000443172E-03 5.016268492E-01
 1.009999990E+00 -1.936735003E-03 4.978050888E-01
 1.009999990E+00 -1.875113929E-03 4.939882457E-01
 1.009999990E+00 -1.815509866E-03 4.901760519E-01
 1.009999990E+00 -1.757855178E-03 4.863685369E-01
 1.009999990E+00 -1.702084555E-03 4.825662076E-01
 1.009999990E+00 -1.648134785E-03 4.787696898E-01
 1.009999990E+00 -1.595944748E-03 4.749803245E-01
 1.009999990E+00 -1.545455540E-03 4.711994827E-01
 1.009999990E+00 -1.496609999E-03 4.674292207E-01
 1.009999990E+00 -1.449353062E-03 4.636718631E-01
 1.009999990E+00 -1.403631642E-03 4.599300623E-01
 1.009999990E+00 -1.359393937E-03 4.562067688E-01
 1.009999990E+00 -1.316590584E-03 4.525053203E-01
 1.009999990E+00 -1.275173272E-03 4.488293231E-01
 1.009999990E+00 -1.235095784E-03 4.451819956E-01
 1.009999990E+00 -1.196312951E-03 4.415675402E-01
 1.009999990E+00 -1.158781582E-03 4.379897714E-01
 1.009999990E+00 -1.122459769E-03 4.344526827E-01
 1.009999990E+00 -1.087306882E-03 4.309600592E-01
 1.009999990E+00 -1.053283806E-03 4.275158048E-01
 1.009999990E+00 -1.020352705E-03 4.241234362E-01
 1.009999990E+00 -9.884770261E-04 4.207865000E-01
 1.009999990E+00 -9.576214361E-04 4.175083935E-01
 1.009999990E+00 -9.277517092E-04 4.142918587E-01
 1.009999990E+00 -8.988348418E-04 4.111401737E-01
 1.009999990E+00 -8.708388777E-04 4.080551267E-01
 1.009999990E+00 -8.437330252E-04 4.050395489E-01
 1.009999990E+00 -8.174874238E-04 4.020952284E-01
 1.009999990E+00 -7.920732605E-04 3.992237747E-01
 1.009999990E+00 -7.674626540E-04 3.964261413E-01
 1.009999990E+00 -7.436286542E-04 3.937042058E-01
 1.009999990E+00 -7.205452421E-04 3.910581172E-01
 1.009999990E+00 -6.981872721E-04 3.884887695E-01
 1.009999990E+00 -6.765303551E-04 3.859961927E-01
 1.009999990E+00 -6.555509754E-04 3.835799396E-01
 1.009999990E+00 -6.352264318E-04 3.812405467E-01
 1.009999990E+00 -6.155346637E-04 3.789777160E-01
 1.009999990E+00 -5.964544252E-04 3.767900467E-01
 1.009999990E+00 -5.779651692E-04 3.746773303E-01
 1.009999990E+00 -5.600470467E-04 3.726384938E-01
 1.009999990E+00 -5.426807911E-04 3.706722856E-01
 1.009999990E+00 -5.258478341E-04 3.687774539E-01
 1.009999990E+00 -5.095301894E-04 3.669531345E-01
 1.009999990E+00 -4.937105114E-04 3.651980162E-01
 1.009999990E+00 -4.783718905E-04 3.635095656E-01
 1.009999990E+00 -4.634981742E-04 3.618869185E-01
 1.009999990E+00 -4.490735591E-04 3.603286743E-01
 1.009999990E+00 -4.350828531E-04 3.588324785E-01
 1.009999990E+00 -4.215113586E-04 3.573965132E-01
 1.009999990E+00 -4.083447857E-04 3.560195267E-01
 1.009999990E+00 -3.955693974E-04 3.546994328E-01
 1.009999990E+00 -3.831718350E-04 3.534345627E-01
 1.009999990E+00 -3.711392346E-04 3.522228003E-01
 1.009999990E+00 -3.594591108E-04 3.510625958E-01
 1.009999990E+00 -3.481193271E-04 3.499520719E-01
 1.009999990E+00 -3.371082421E-04 3.488894403E-01
 1.009999990E+00 -3.264145344E-04 3.478729129E-01
 1.009999990E+00 -3.160272317E-04 3.469001651E-01
 1.009999990E+00 -3.059357114E-04 3.459701538E-01
 1.009999990E+00 -2.961296996E-04 3.450807631E-01
 1.009999990E+00 -2.865992719E-04 3.442310393E-01
 1.009999990E+00 -2.773347951E-04 3.434180915E-01
 1.009999990E+00 -2.683268976E-04 3.426418304E-01
 1.009999990E+00 -2.595665574E-04 3.418994844E-01
 1.009999990E+00 -2.510449849E-04 3.411902189E-01
 1.009999990E+00 -2.427537402E-04 3.405126929E-01
 1.009999990E+00 -2.346845286E-04 3.398649693E-01
 1.009999990E+00 -2.268294047E-04 3.392457664E-01
 1.009999990E+00 -2.191806125E-04 3.386541903E-01
 1.009999990E+00 -2.117306431E-04 3.380890489E-01
 1.009999990E+00 -2.044722060E-04 3.375480771E-01
 1.009999990E+00 -1.973982435E-04 3.370310068E-01
 1.009999990E+00 -1.905019017E-04 3.365367651E-01
 1.009999990E+00 -1.837765012E-04 3.360643685E-01
 1.009999990E+00 -1.772155811E-04 3.356121182E-01
 1.009999990E+00 -1.708128548E-04 3.351791799E-01
 1.009999990E+00 -1.645622397E-04 3.347649574E-01
 1.009999990E+00 -1.584577694E-04 3.343686759E-01
 1.009999990E+00 -1.524936815E-04 3.339894116E-01
 1.009999990E+00 -1.466643589E-04 3.336257935E-01
 1.009999990E+00 -1.409643592E-04 3.332776427E-01
 1.009999990E+00 -1.353883417E-04 3.329436183E-01
 1.009999990E+00 -1.299311552E-04 3.326239288E-01
 1.009999990E+00 -1.245877211E-04 3.323170841E-01
 1.009999990E+00 -1.193531352E-04 3.320223093E-01
 1.009999990E+00 -1.142226029E-04 3.317393959E-01
 1.009999990E+00 -1.091914455E-04 3.314684629E-01
 1.009999990E+00 -1.042550866E-04 3.312073648E-01
 1.009999990E+00 -9.940905875E-05 3.309575021E-01
 1.009999990E+00 -9.464901086E-05 3.307165205E-01
 1.009999990E+00 -8.997067198E-05 3.304847181E-01
 1.009999990E+00 -8.536985843E-05 3.302618265E-01
 1.009999990E+00 -8.084248839E-05 3.300473392E-01
 1.009999990E+00 -7.638454554E-05 3.298403025E-01
 1.009999990E+00 -7.199210813E-05 3.296414614E-01
 1.009999990E+00 -6.766131264E-05 3.294499218E-01
 1.009999990E+00 -6.338836829E-05 3.292641640E-01
 1.009999990E+00 -5.916956070E-05 3.290860653E-01
 1.009999990E+00 -5.500121188E-05 3.289131820E-01
 1.009999990E+00 -5.087972022E-05 3.287473619E-01
 1.009999990E+00 -4.680152415E-05 3.285861611E-01
 1.009999990E+00 -4.276312029E-05 3.284308910E-01
 1.009999990E+00 -3.876104165E-05 3.282808959E-01
 1.009999990E+00 -3.479186489E-05 3.281352818E-01
 1.009999990E+00 -3.085220305E-05 3.279943466E-01
 1.009999990E+00 -2.693869828E-05 3.278585970E-01
 1.009999990E+00 -2.304802729E-05 3.277265728E-01
 1.009999990E+00 -1.917689042E-05 3.275987506E-01
 1.009999990E+00 -1.532200804E-05 3.274749219E-01
 1.009999990E+00 -1.148011779E-05 3.273549378E-01
 1.009999990E+00 -7.647975508E-06 3.272386491E-01
 1.009999990E+00 -3.822345661E-06 3.271259367E-01
 1.009999990E+00 0.000000000E+00 3.270167112E-01
 1.009999990E+00 3.822347935E-06 3.269109428E-01
 1.009999990E+00 7.647980055E-06 3.268084526E-01
 1.009999990E+00 1.148012416E-05 3.267090917E-01
 1.009999990E+00 1.532201532E-05 3.266128898E-01
 1.009999990E+00 1.917690133E-05 3.265197277E-01
 1.009999990E+00 2.304804002E-05 3.264295757E-01
 1.009999990E+00 2.693871284E-05 3.263423741E-01
 1.009999990E+00 3.085221761E-05 3.262575269E-01
 1.009999990E+00 3.479188308E-05 3.261762261E-01
 1.009999990E+00 3.876106348E-05 3.260978162E-01
 1.009999990E+00 4.276314212E-05 3.260217607E-01
 1.009999990E+00 4.680154962E-05 3.259486556E-01
 1.009999990E+00 5.087974569E-05 3.258790672E-01
 1.009999990E+00 5.500124098E-05 3.258113563E-01
 1.009999990E+00 5.916958980E-05 3.257478476E-01
 1.009999990E+00 6.338840467E-05 3.256863356E-01
 1.009999990E+00 6.766134902E-05 3.256291151E-01
 1.009999990E+00 7.199214451E-05 3.255740106E-01
 1.009999990E+00 7.638458919E-05 3.255223334E-01
 1.009999990E+00 8.084253204E-05 3.254747093E-01
 1.009999990E+00 8.536990208E-05 3.254300952E-01
 1.009999990E+00 8.997071563E-05 3.253892362E-01
 1.009999990E+00 9.464906179E-05 3.253522813E-01
 1.009999990E+00 9.940911696E-05 3.253192902E-01
 1.009999990E+00 1.042551376E-04 3.252894878E-01
 1.009999990E+00 1.091915037E-04 3.252651989E-01
 1.009999990E+00 1.142226683E-04 3.252444863E-01
 1.009999990E+00 1.193532007E-04 3.252293169E-01
 1.009999990E+00 1.245877793E-04 3.252190948E-01
 1.009999990E+00 1.299312280E-04 3.252137303E-01
 1.009999990E+00 1.353884290E-04 3.252136111E-01
 1.009999990E+00 1.409644319E-04 3.252199888E-01
 1.009999990E+00 1.466644462E-04 3.252320290E-01
 1.009999990E+00 1.524937543E-04 3.252508044E-01
 1.009999990E+00 1.584578567E-04 3.252760470E-01
 1.009999990E+00 1.645623270E-04 3.253087103E-01
 1.009999990E+00 1.708129566E-04 3.253492117E-01
 1.009999990E+00 1.772156829E-04 3.253979683E-01
 1.009999990E+00 1.837766031E-04 3.254549205E-01
 1.009999990E+00 1.905020035E-04 3.255204558E-01
 1.009999990E+00 1.973983599E-04 3.255957663E-01
 1.009999990E+00 2.044723224E-04 3.256813884E-01
 1.009999990E+00 2.117307595E-04 3.257777095E-01
 1.009999990E+00 2.191807289E-04 3.258843720E-01
 1.009999990E+00 2.268295357E-04 3.260031343E-01
 1.009999990E+00 2.346846741E-04 3.261345327E-01
 1.009999990E+00 2.427538711E-04 3.262788057E-01
 1.009999990E+00 2.510451304E-04 3.264365494E-01
 1.009999990E+00 2.595667029E-04 3.266091943E-01
 1.009999990E+00 2.683270432E-04 3.267972171E-01
 1.009999990E+00 2.773349406E-04 3.270007074E-01
 1.009999990E+00 2.865994466E-04 3.272219300E-01
 1.009999990E+00 2.961298742E-04 3.274599314E-01
 1.009999990E+00 3.059358860E-04 3.277170956E-01
 1.009999990E+00 3.160274064E-04 3.279935122E-01
 1.009999990E+00 3.264147381E-04 3.282905519E-01
 1.009999990E+00 3.371084458E-04 3.286083341E-01
 1.009999990E+00 3.481195308E-04 3.289485574E-01
 1.009999990E+00 3.594593145E-04 3.293121755E-01
 1.009999990E+00 3.711394675E-04 3.297002912E-01
 1.009999990E+00 3.831720969E-04 3.301139474E-01
 1.009999990E+00 3.955696302E-04 3.305538893E-01
 1.009999990E+00 4.083450476E-04 3.310216367E-01
 1.009999990E+00 4.215116205E-04 3.315179944E-01
 1.009999990E+00 4.350831150E-04 3.320447206E-01
 1.009999990E+00 4.490738502E-04 3.326019049E-01
 1.009999990E+00 4.634984653E-04 3.331909776E-01
 1.009999990E+00 4.783722106E-04 3.338140249E-01
 1.009999990E+00 4.937108024E-04 3.344718516E-01
 1.009999990E+00 5.095305387E-04 3.351644874E-01
 1.009999990E+00 5.258481833E-04 3.358947635E-01
 1.009999990E+00 5.426811404E-04 3.366636932E-01
 1.009999990E+00 5.600473960E-04 3.374719024E-01
 1.009999990E+00 5.779655767E-04 3.383204043E-01
 1.009999990E+00 5.964548327E-04 3.392104805E-01
 1.009999990E+00 6.155350711E-04 3.401440680E-01
 1.009999990E+00 6.352268392E-04 3.411215544E-01
 1.009999990E+00 6.555513828E-04 3.421437144E-01
 1.009999990E+00 6.765308208E-04 3.432135582E-01
 1.009999990E+00 6.981877377E-04 3.443300128E-01
 1.009999990E+00 7.205457659E-04 3.454949856E-01
 1.009999990E+00 7.436291780E-04 3.467102349E-01
 1.009999990E+00 7.674631779E-04 3.479754031E-01
 1.009999990E+00 7.920737844E-04 3.492929041E-01
 1.009999990E+00 8.174880059E-04 3.506621420E-01
 1.009999990E+00 8.437336073E-04 3.520847261E-01
 1.009999990E+00 8.708394598E-04 3.535621762E-01
 1.009999990E+00 8.988354239E-04 3.550937474E-01
 1.009999990E+00 9.277523495E-04 3.566808105E-01
 1.009999990E+00 9.576220764E-04 3.583234847E-01
 1.009999990E+00 9.884777246E-04 3.600235283E-01
 1.009999990E+00 1.020353404E-03 3.617798090E-01
 1.009999990E+00 1.053284504E-03 3.635926247E-01
 1.009999990E+00 1.087307581E-03 3.654634356E-01
 1.009999990E+00 1.122460468E-03 3.673924506E-01
 1.009999990E+00 1.158782397E-03 3.693795800E-01
 1.009999990E+00 1.196313766E-03 3.714238107E-01
 1.009999990E+00 1.235096599E-03 3.735264242E-01
 1.009999990E+00 1.275174203E-03 3.756871521E-01
 1.009999990E+00 1.316591515E-03 3.779045045E-01
 1.009999990E+00 1.359394984E-03 3.801797032E-01
 1.009999990E+00 1.403632574E-03 3.825119138E-01
 1.009999990E+00 1.449354109E-03 3.849007189E-01
 1.009999990E+00 1.496611047E-03 3.873457909E-01
 1.009999990E+00 1.545456587E-03 3.898468912E-01
 1.009999990E+00 1.595945912E-03 3.924033642E-01
 1.009999990E+00 1.648136065E-03 3.950144351E-01
 1.009999990E+00 1.702085836E-03 3.976804018E-01
 1.009999990E+00 1.757856458E-03 4.003999531E-01
 1.009999990E+00 1.815511147E-03 4.031734467E-01
 1.009999990E+00 1.875115326E-03 4.060001373E-01
 1.009999990E+00 1.936736517E-03 4.088795185E-01
 1.009999990E+00 2.000444802E-03 4.118115902E-01
 1.009999990E+00 2.066312591E-03 4.147965312E-01
 1.009999990E+00 2.134415088E-03 4.178338051E-01
 1.009999990E+00 2.204829827E-03 4.209235609E-01
 1.009999990E+00 2.277636901E-03 4.240664244E-01
 1.009999990E+00 2.352919895E-03 4.272623062E-01
 1.009999990E+00 2.430764493E-03 4.305118024E-01
 1.009999990E+00 2.511259634E-03 4.338158667E-01
 1.009999990E+00 2.594497753E-03 4.371748269E-01
 1.009999990E+00 2.680574078E-03 4.405901134E-01
 1.009999990E+00 2.769587096E-03 4.440624416E-01
 1.009999990E+00 2.861639485E-03 4.475930631E-01
 1.009999990E+00 2.956836252E-03 4.511828423E-01
 1.009999990E+00 3.055287292E-03 4.548340738E-01
 1.009999990E+00 3.157105530E-03 4.585484564E-01
 1.009999990E+00 3.262408311E-03 4.623268545E-01
 1.009999990E+00 3.371316940E-03 4.661724269E-01
 1.009999990E+00 3.483956680E-03 4.700874388E-01
 1.009999990E+00 3.600457450E-03 4.740733802E-01
