#SA model results
VARIABLES = "x","cf"
ZONE T="CFL3D"
 1.898319870E-01 5.267351400E-03
 1.862806976E-01 5.268306471E-03
 1.827777028E-01 5.264018197E-03
 1.793228090E-01 5.255570635E-03
 1.759158373E-01 5.243892781E-03
 1.725565642E-01 5.229709670E-03
 1.692447662E-01 5.213556346E-03
 1.659801900E-01 5.195832346E-03
 1.627625823E-01 5.176810082E-03
 1.595916599E-01 5.156849977E-03
 1.564671248E-01 5.135963671E-03
 1.533886939E-01 5.115986336E-03
 1.503560394E-01 5.104355514E-03
 1.473689079E-01 5.102767609E-03
 1.444270760E-01 5.103636533E-03
 1.415302306E-01 5.104490556E-03
 1.386780590E-01 5.106414668E-03
 1.358702183E-01 5.108858924E-03
 1.331063509E-01 5.111580249E-03
 1.303861141E-01 5.114512518E-03
 1.277091354E-01 5.117664114E-03
 1.250750273E-01 5.121047609E-03
 1.224834174E-01 5.124656018E-03
 1.199338958E-01 5.128462799E-03
 1.174260676E-01 5.132434890E-03
 1.149595231E-01 5.136541557E-03
 1.125338450E-01 5.140764173E-03
 1.101486087E-01 5.145082250E-03
 1.078033820E-01 5.149479024E-03
 1.054977328E-01 5.153822247E-03
 1.032312289E-01 5.158062093E-03
 1.010034159E-01 5.159502849E-03
 9.881384671E-02 5.156107713E-03
 9.666202962E-02 5.151230842E-03
 9.454749525E-02 5.146967247E-03
 9.246978164E-02 5.142849404E-03
 9.042843431E-02 5.139030516E-03
 8.842299879E-02 5.135651212E-03
 8.645299822E-02 5.132744554E-03
 8.451798558E-02 5.130261648E-03
 8.261749148E-02 5.128146149E-03
 8.075105399E-02 5.126384087E-03
 7.891821861E-02 5.124931224E-03
 7.711853087E-02 5.123751238E-03
 7.535152137E-02 5.122846924E-03
 7.361673564E-02 5.122216884E-03
 7.191371918E-02 5.121863447E-03
 7.024202496E-02 5.121801049E-03
 6.860119104E-02 5.122054368E-03
 6.699077785E-02 5.122668110E-03
 6.541033089E-02 5.123710725E-03
 6.385941803E-02 5.125288852E-03
 6.233758852E-02 5.127562210E-03
 6.084440649E-02 5.130768288E-03
 5.937944725E-02 5.135244224E-03
 5.794227496E-02 5.141464993E-03
 5.653246865E-02 5.149983335E-03
 5.514961109E-02 5.161573179E-03
 5.379329249E-02 5.176389124E-03
 5.246310309E-02 5.196234211E-03
 5.115865543E-02 5.215015262E-03
 4.987955093E-02 5.219066050E-03
 4.862534627E-02 5.214158911E-03
 4.739559442E-02 5.214661825E-03
 4.618990794E-02 5.221287254E-03
 4.500791058E-02 5.232333206E-03
 4.384922981E-02 5.249030888E-03
 4.271349683E-02 5.272171460E-03
 4.160035402E-02 5.302290432E-03
 4.050944373E-02 5.339763593E-03
 3.944041580E-02 5.384833552E-03
 3.839294240E-02 5.437544547E-03
 3.736666963E-02 5.497618578E-03
 3.636128455E-02 5.564283114E-03
 3.537644818E-02 5.636125337E-03
 3.441184014E-02 5.710957106E-03
 3.346714005E-02 5.785753950E-03
 3.254200891E-02 5.856698379E-03
 3.163613379E-02 5.919329822E-03
 3.074916080E-02 5.968900397E-03
 2.988076396E-02 6.000824738E-03
 2.903058194E-02 6.011546124E-03
 2.819825523E-02 5.998970475E-03
 2.738342062E-02 5.965356715E-03
 2.658569999E-02 5.912268534E-03
 2.580472454E-02 5.864207633E-03
 2.504011430E-02 5.887205712E-03
 2.429169230E-02 5.982292816E-03
 2.355940640E-02 6.082808599E-03
 2.284297720E-02 6.178328302E-03
 2.214216255E-02 6.283978932E-03
 2.145670354E-02 6.397007499E-03
 2.078633569E-02 6.516132969E-03
 2.013084479E-02 6.640932523E-03
 1.948996261E-02 6.771529559E-03
 1.886346564E-02 6.908017211E-03
 1.825112849E-02 7.050212938E-03
 1.765269414E-02 7.197582163E-03
 1.706797071E-02 7.349139079E-03
 1.649670675E-02 7.503602188E-03
 1.593868062E-02 7.659346797E-03
 1.539369021E-02 7.814402692E-03
 1.486147661E-02 7.966550067E-03
 1.434185170E-02 8.113180287E-03
 1.383457612E-02 8.251375519E-03
 1.333940681E-02 8.377883583E-03
 1.285615284E-02 8.488982916E-03
 1.238454878E-02 8.580625057E-03
 1.192437578E-02 8.648148738E-03
 1.147540938E-02 8.686793968E-03
 1.103737950E-02 8.690370247E-03
 1.061007660E-02 8.656745777E-03
 1.019324362E-02 8.530785330E-03
 9.786547162E-03 8.319963701E-03
 9.389444254E-03 8.174513467E-03
 9.001806378E-03 8.147589862E-03
 8.623584174E-03 8.201616816E-03
 8.254772052E-03 8.332560770E-03
 7.895328104E-03 8.540766314E-03
 7.545236498E-03 8.825145662E-03
 7.204530761E-03 9.183452465E-03
 6.873171311E-03 9.613202885E-03
 6.551199593E-03 1.011120901E-02
 6.238665897E-03 1.067356206E-02
 5.935526919E-03 1.129568368E-02
 5.641892552E-03 1.197076403E-02
 5.357792135E-03 1.269019768E-02
 5.083175376E-03 1.344380528E-02
 4.818195011E-03 1.421866566E-02
 4.562828690E-03 1.500048302E-02
 4.316995386E-03 1.577434875E-02
 4.080845043E-03 1.652424224E-02
 3.854274284E-03 1.723397337E-02
 3.637133632E-03 1.788857393E-02
 3.429513192E-03 1.847473159E-02
 3.231222741E-03 1.897998340E-02
 3.042007098E-03 1.939516328E-02
 2.861846006E-03 1.971579716E-02
 2.690493362E-03 1.994149201E-02
 2.527598292E-03 2.007421851E-02
 2.372958232E-03 2.013662085E-02
 2.226354321E-03 2.012371644E-02
 2.087388886E-03 2.026453242E-02
 1.955782995E-03 2.075168304E-02
 1.832882059E-03 2.118135616E-02
 1.718537649E-03 2.125565894E-02
 1.612004358E-03 2.107224055E-02
 1.512641786E-03 2.071035840E-02
 1.420039567E-03 2.022320963E-02
 1.333664753E-03 1.965598390E-02
 1.253001625E-03 1.904235594E-02
 1.177590457E-03 1.840650849E-02
 1.107052551E-03 1.776557975E-02
 1.041079056E-03 1.713173650E-02
 9.793153731E-04 1.651001535E-02
 9.214414749E-04 1.590346918E-02
 8.671685355E-04 1.531425305E-02
 8.162400336E-04 1.474395674E-02
 7.684506127E-04 1.419487689E-02
 7.235798985E-04 1.366706472E-02
 6.814224180E-04 1.315981522E-02
 6.417906261E-04 1.267299615E-02
 6.045130431E-04 1.220577862E-02
 5.694334977E-04 1.175753213E-02
 5.364209646E-04 1.132824365E-02
 5.053424393E-04 1.091706101E-02
 4.760721931E-04 1.052283868E-02
 4.484944220E-04 1.014481205E-02
 4.225021112E-04 9.782223962E-03
 3.979962203E-04 9.434191510E-03
 3.748851304E-04 9.099925868E-03
 3.530888062E-04 8.779061027E-03
 3.325290454E-04 8.470940404E-03
 3.131311678E-04 8.174730465E-03
 2.948256733E-04 7.889818400E-03
 2.775479225E-04 7.615624461E-03
 2.612375538E-04 7.351601496E-03
 2.458382514E-04 7.097230293E-03
 2.312974975E-04 6.851951592E-03
 2.175667032E-04 6.615361664E-03
 2.046016161E-04 6.387182511E-03
 1.923586824E-04 6.166929845E-03
 1.807971275E-04 5.954152904E-03
 1.698786800E-04 5.748515949E-03
 1.595674548E-04 5.549670663E-03
 1.498297497E-04 5.357302725E-03
 1.406338997E-04 5.171106197E-03
 1.319501753E-04 4.990806337E-03
 1.237505348E-04 4.816098604E-03
 1.160087122E-04 4.646732938E-03
 1.087005658E-04 4.482562654E-03
 1.018026742E-04 4.323343746E-03
 9.529286035E-05 4.168823361E-03
 8.915021317E-05 4.018814303E-03
 8.335502935E-05 3.873123322E-03
 7.788869698E-05 3.731573466E-03
 7.273365190E-05 3.593997331E-03
 6.787331949E-05 3.460235195E-03
 6.329201278E-05 3.330137813E-03
 5.897494339E-05 3.203560598E-03
 5.490810508E-05 3.080372233E-03
 5.107825564E-05 2.960425336E-03
 4.747289131E-05 2.843602095E-03
 4.408036693E-05 2.729832195E-03
 4.088942660E-05 2.618991770E-03
 3.788941467E-05 2.510956721E-03
 3.507024303E-05 2.405635081E-03
 3.242235471E-05 2.302930923E-03
 2.993670751E-05 2.202755539E-03
 2.760472307E-05 2.105023246E-03
 2.541827780E-05 2.009653253E-03
 2.336967009E-05 1.916567679E-03
 2.145160215E-05 1.825692598E-03
 1.965715273E-05 1.736957231E-03
 1.797975892E-05 1.650293940E-03
 1.641319432E-05 1.565638697E-03
 1.495155902E-05 1.482927706E-03
 1.358925056E-05 1.402103924E-03
 1.232095474E-05 1.323106582E-03
 1.114163024E-05 1.245878986E-03
 1.004652768E-05 1.170385745E-03
 9.031105947E-06 1.096576685E-03
 8.091044037E-06 1.024393016E-03
 7.222245131E-06 9.537898004E-04
 6.420820682E-06 8.847228019E-04
 5.683079507E-06 8.171489462E-04
 5.005518233E-06 7.510264404E-04
 4.384811291E-06 6.863147137E-04
 3.817801371E-06 6.229741848E-04
 3.301492143E-06 5.609660293E-04
 2.833038479E-06 5.002521793E-04
 2.409740318E-06 4.407947126E-04
 2.029034022E-06 3.825558815E-04
 1.688486009E-06 3.254975018E-04
 1.385786504E-06 2.695805742E-04
 1.118742830E-06 2.147643245E-04
 8.852738347E-07 1.610064210E-04
 6.834043802E-07 1.082585295E-04
 5.112596568E-07 5.647370199E-05
 3.670607214E-07 5.580082870E-06
 2.491193243E-07 4.445741433E-05
 1.558336322E-07 9.381317068E-05
 8.568387244E-08 1.423602516E-04
 3.722830400E-08 1.907285769E-04
 9.099365705E-09 2.364312095E-04
 0.000000000E+00 2.749069245E-04
 9.136088330E-09 3.131035774E-04
 3.753262234E-08 3.583874495E-04
 8.674717833E-08 4.067035625E-04
 1.584429299E-07 4.555990745E-04
 2.543956725E-07 5.056522205E-04
 3.765014753E-07 5.567299086E-04
 5.267846177E-07 6.089992821E-04
 7.074062296E-07 6.624982343E-04
 9.206736991E-07 7.173041231E-04
 1.169050279E-06 7.734737010E-04
 1.455165943E-06 8.310675621E-04
 1.781828360E-06 8.901426336E-04
 2.152034995E-06 9.507567156E-04
 2.568986474E-06 1.012967317E-03
 3.036099770E-06 1.076833112E-03
 3.557023547E-06 1.142414054E-03
 4.135653398E-06 1.209771261E-03
 4.776150035E-06 1.278968295E-03
 5.482955657E-06 1.350069884E-03
 6.260815098E-06 1.423143898E-03
 7.114794244E-06 1.498258673E-03
 8.050305951E-06 1.575488131E-03
 9.073130968E-06 1.654905034E-03
 1.018944386E-05 1.736585400E-03
 1.140585937E-05 1.820632955E-03
 1.272939062E-05 1.907124766E-03
 1.416748910E-05 1.996113686E-03
 1.572817018E-05 2.087695757E-03
 1.742000495E-05 2.181973774E-03
 1.925214201E-05 2.279039472E-03
 2.123435843E-05 2.378992271E-03
 2.337710430E-05 2.481932286E-03
 2.569153912E-05 2.587963128E-03
 2.818959183E-05 2.697190968E-03
 3.088400626E-05 2.809724072E-03
 3.378840120E-05 2.925673965E-03
 3.691733582E-05 3.045150544E-03
 4.028635522E-05 3.168273019E-03
 4.391208131E-05 3.295140341E-03
 4.781228199E-05 3.425920615E-03
 5.200590749E-05 3.560761688E-03
 5.651255560E-05 3.699664492E-03
 6.135369767E-05 3.842740087E-03
 6.655229663E-05 3.990146797E-03
 7.213283970E-05 4.141979385E-03
 7.812149124E-05 4.298344254E-03
 8.454616182E-05 4.459333140E-03
 9.143664647E-05 4.625030328E-03
 9.882472659E-05 4.795518704E-03
 1.067443154E-04 4.970835987E-03
 1.152315599E-04 5.151138641E-03
 1.243247098E-04 5.336503964E-03
 1.340622839E-04 5.526706111E-03
 1.444871887E-04 5.721718073E-03
 1.556452189E-04 5.921588745E-03
 1.675850508E-04 6.126218475E-03
 1.803584455E-04 6.335500628E-03
 1.940203510E-04 6.549261976E-03
 2.086290624E-04 6.767332554E-03
 2.242464543E-04 6.989673711E-03
 2.409349836E-04 7.215878461E-03
 2.587575873E-04 7.445223629E-03
 2.777856134E-04 7.677366026E-03
 2.980943536E-04 7.911927067E-03
 3.197632032E-04 8.148308843E-03
 3.428756027E-04 8.385859430E-03
 3.675194166E-04 8.624170907E-03
 3.937832080E-04 8.862493560E-03
 4.217478563E-04 9.099354036E-03
 4.515093169E-04 9.333836846E-03
 4.831687256E-04 9.565226734E-03
 5.168315256E-04 9.792346507E-03
 5.526072346E-04 1.001443993E-02
 5.906074657E-04 1.023063157E-02
 6.309231394E-04 1.043905877E-02
 6.736622890E-04 1.063838974E-02
 7.189432508E-04 1.082782913E-02
 7.668873877E-04 1.100626774E-02
 8.176192059E-04 1.117307320E-02
 8.712525596E-04 1.132722944E-02
 9.278748767E-04 1.146706287E-02
 9.876071708E-04 1.159191970E-02
 1.050574356E-03 1.170135289E-02
 1.116902800E-03 1.179500390E-02
 1.186710899E-03 1.187247597E-02
 1.260070479E-03 1.193246339E-02
 1.337093418E-03 1.197432447E-02
 1.417899854E-03 1.199760661E-02
 1.502609928E-03 1.200178824E-02
 1.591327600E-03 1.198646054E-02
 1.684108633E-03 1.195128541E-02
 1.781058498E-03 1.189755276E-02
 1.882287790E-03 1.181368064E-02
 1.987906406E-03 1.170382649E-02
 2.097738907E-03 1.164886728E-02
 2.211534185E-03 1.169332489E-02
 2.329434268E-03 1.177415811E-02
 2.451587468E-03 1.185419783E-02
 2.578142099E-03 1.193488948E-02
 2.709213877E-03 1.201036852E-02
 2.844951116E-03 1.207876857E-02
 2.985515632E-03 1.213868801E-02
 3.131073900E-03 1.218949351E-02
 3.281754674E-03 1.223058626E-02
 3.437707433E-03 1.226161048E-02
 3.599108662E-03 1.228257734E-02
 3.766138339E-03 1.229353994E-02
 3.938932437E-03 1.229433902E-02
 4.117649049E-03 1.228485070E-02
 4.302477930E-03 1.226522494E-02
 4.493609536E-03 1.223558746E-02
 4.691177048E-03 1.219583396E-02
 4.895357881E-03 1.214597095E-02
 5.106354132E-03 1.208622940E-02
 5.324353930E-03 1.201676857E-02
 5.549492314E-03 1.193758473E-02
 5.781971384E-03 1.184885856E-02
 6.022005808E-03 1.175089739E-02
 6.269752979E-03 1.164379995E-02
 6.525381934E-03 1.152759325E-02
 6.789113861E-03 1.140231080E-02
 7.061153185E-03 1.126774680E-02
 7.341639139E-03 1.112318132E-02
 7.630790118E-03 1.096750610E-02
 7.928836159E-03 1.079920493E-02
 8.235924877E-03 1.061635558E-02
 8.552256972E-03 1.041724440E-02
 8.878069930E-03 1.020114683E-02
 9.213547222E-03 9.969083592E-03
 9.558859281E-03 9.708966129E-03
 9.914254770E-03 9.412459098E-03
 1.027964428E-02 9.179783054E-03
 1.065458171E-02 9.096652269E-03
 1.103932597E-02 9.076886810E-03
 1.143415272E-02 9.054028429E-03
 1.183930133E-02 9.029991925E-03
 1.225505583E-02 8.996185847E-03
 1.268169191E-02 8.950821124E-03
 1.311944425E-02 8.892732672E-03
 1.356859971E-02 8.822234347E-03
 1.402942371E-02 8.740183897E-03
 1.450214814E-02 8.647805080E-03
 1.498705801E-02 8.546475321E-03
 1.548440382E-02 8.437641896E-03
 1.599442028E-02 8.322713897E-03
 1.651739143E-02 8.203043602E-03
 1.705354452E-02 8.079906926E-03
 1.760313101E-02 7.954433560E-03
 1.816642471E-02 7.827593014E-03
 1.874364167E-02 7.700100541E-03
 1.933504827E-02 7.572242524E-03
 1.994090714E-02 7.443752140E-03
 2.056143992E-02 7.313739508E-03
 2.119692415E-02 7.180853281E-03
 2.184761129E-02 7.043982856E-03
 2.251373976E-02 6.903362460E-03
 2.319559827E-02 6.761724595E-03
 2.389342897E-02 6.618180312E-03
 2.460749634E-02 6.442550104E-03
 2.533790283E-02 6.326362025E-03
 2.608367801E-02 6.418817677E-03
 2.684505098E-02 6.630043965E-03
 2.762253582E-02 6.837430410E-03
 2.841666900E-02 7.027294021E-03
 2.922801860E-02 7.184897084E-03
 3.005714715E-02 7.303985767E-03
 3.090462647E-02 7.382093463E-03
 3.177102283E-02 7.420263253E-03
 3.265686706E-02 7.421717048E-03
 3.356269374E-02 7.391186897E-03
 3.448896855E-02 7.334231399E-03
 3.543617576E-02 7.256721146E-03
 3.640473634E-02 7.164404262E-03
 3.739504889E-02 7.062559947E-03
 3.840752691E-02 6.955771707E-03
 3.944249451E-02 6.847764365E-03
 4.050034285E-02 6.741309538E-03
 4.158139601E-02 6.638215855E-03
 4.268599302E-02 6.539353635E-03
 4.381449521E-02 6.444817409E-03
 4.496720061E-02 6.354289595E-03
 4.614447430E-02 6.267546210E-03
 4.734666646E-02 6.185139064E-03
 4.857409373E-02 6.103319582E-03
 4.982713982E-02 6.022135727E-03
 5.110596120E-02 5.970293190E-03
 5.241059884E-02 5.965418648E-03
 5.374143273E-02 5.981571507E-03
 5.509884655E-02 6.001636386E-03
 5.648323894E-02 6.025399081E-03
 5.789502338E-02 6.050290074E-03
 5.933462828E-02 6.075714715E-03
 6.080247462E-02 6.101293024E-03
 6.229900941E-02 6.126975175E-03
 6.382468343E-02 6.152779795E-03
 6.537993252E-02 6.178766489E-03
 6.696522981E-02 6.204992533E-03
 6.858104467E-02 6.231511012E-03
 7.022784650E-02 6.258365698E-03
 7.190610468E-02 6.285583135E-03
 7.361631095E-02 6.313182879E-03
 7.535895705E-02 6.341181230E-03
 7.713454217E-02 6.369553972E-03
 7.894356549E-02 6.398245227E-03
 8.078654110E-02 6.427182350E-03
 8.266399056E-02 6.456218660E-03
 8.457645029E-02 6.485066842E-03
 8.652444184E-02 6.513191387E-03
 8.850853145E-02 6.539636292E-03
 9.052927792E-02 6.562844384E-03
 9.258724749E-02 6.580567453E-03
 9.468306601E-02 6.590004545E-03
 9.681734443E-02 6.587696727E-03
 9.899071604E-02 6.566546392E-03
 1.012038812E-01 6.526159123E-03
 1.034572199E-01 6.479903590E-03
 1.057511643E-01 6.435110234E-03
 1.080861017E-01 6.390528753E-03
 1.104624495E-01 6.346227136E-03
