    Radial       Axial        Radial       K            Turbulent
    position     velocity     velocity                  viscosity
    2.500E-01    1.800E-01    4.478E-04    7.653E-03
    2.500E-01    2.000E-01    4.412E-04    7.141E-03
    2.500E-01    2.200E-01    3.991E-04    5.334E-03
    2.500E-01    2.400E-01    4.135E-04    3.610E-03
    2.500E-01    2.600E-01    3.870E-04    2.800E-03
    2.500E-01    2.800E-01    4.544E-04    3.620E-03
    2.500E-01    3.000E-01    4.817E-04    5.479E-03
    2.500E-01    3.200E-01    5.562E-04    7.284E-03
    2.500E-01    3.400E-01    6.691E-04    9.239E-03
    2.500E-01    3.600E-01    8.521E-04    1.116E-02
    2.500E-01    3.800E-01    1.003E-03    1.259E-02
    2.500E-01    4.000E-01    1.095E-03    1.355E-02
    2.500E-01    4.200E-01    1.190E-03    1.383E-02
    2.500E-01    4.400E-01    1.058E-03    1.239E-02
    2.500E-01    4.600E-01    7.013E-04    9.035E-03
    2.500E-01    4.800E-01    2.785E-04    4.729E-03
    2.500E-01    5.000E-01    0.000E+00    0.000E+00
    3.500E-01    0.000E+00    3.536E-04    9.071E-03
    3.500E-01    2.000E-02    3.567E-04    8.978E-03
    3.500E-01    4.000E-02    3.515E-04    8.660E-03
    3.500E-01    6.000E-02    3.447E-04    8.219E-03
    3.500E-01    8.000E-02    3.556E-04    7.800E-03
    3.500E-01    1.000E-01    3.767E-04    7.351E-03
    3.500E-01    1.200E-01    3.814E-04    7.387E-03
    3.500E-01    1.400E-01    3.713E-04    7.206E-03
    3.500E-01    1.600E-01    4.229E-04    7.383E-03
    3.500E-01    1.800E-01    5.078E-04    7.611E-03
    3.500E-01    2.000E-01    5.324E-04    7.216E-03
    3.500E-01    2.200E-01    4.963E-04    5.833E-03
    3.500E-01    2.400E-01    5.512E-04    4.451E-03
    3.500E-01    2.600E-01    6.402E-04    4.144E-03
    3.500E-01    2.800E-01    7.833E-04    5.207E-03
    3.500E-01    3.000E-01    7.908E-04    6.665E-03
    3.500E-01    3.200E-01    7.639E-04    8.128E-03
    3.500E-01    3.400E-01    7.535E-04    9.831E-03
    3.500E-01    3.600E-01    8.694E-04    1.171E-02
    3.500E-01    3.800E-01    9.988E-04    1.320E-02
    3.500E-01    4.000E-01    1.055E-03    1.416E-02
    3.500E-01    4.200E-01    1.188E-03    1.453E-02
    3.500E-01    4.400E-01    1.054E-03    1.298E-02
    3.500E-01    4.600E-01    6.788E-04    9.326E-03
    3.500E-01    4.800E-01    2.702E-04    4.796E-03
    3.500E-01    5.000E-01    0.000E+00    0.000E+00
    4.500E-01    0.000E+00    3.613E-04    9.074E-03
    4.500E-01    2.000E-02    3.644E-04    8.977E-03
    4.500E-01    4.000E-02    3.565E-04    8.652E-03
    4.500E-01    6.000E-02    3.476E-04    8.221E-03
    4.500E-01    8.000E-02    3.592E-04    7.814E-03
    4.500E-01    1.000E-01    3.812E-04    7.355E-03
    4.500E-01    1.200E-01    3.815E-04    7.359E-03
    4.500E-01    1.400E-01    3.876E-04    7.280E-03
    4.500E-01    1.600E-01    4.602E-04    7.505E-03
    4.500E-01    1.800E-01    5.673E-04    7.717E-03
    4.500E-01    2.000E-01    6.262E-04    7.426E-03
    4.500E-01    2.200E-01    7.077E-04    6.437E-03
    4.500E-01    2.400E-01    7.758E-04    5.412E-03
    4.500E-01    2.600E-01    8.920E-04    5.336E-03
    4.500E-01    2.800E-01    1.067E-03    6.440E-03
    4.500E-01    3.000E-01    1.139E-03    7.815E-03
    4.500E-01    3.200E-01    1.140E-03    9.162E-03
    4.500E-01    3.400E-01    1.123E-03    1.063E-02
    4.500E-01    3.600E-01    1.146E-03    1.221E-02
    4.500E-01    3.800E-01    1.161E-03    1.354E-02
    4.500E-01    4.000E-01    1.114E-03    1.449E-02
    4.500E-01    4.200E-01    1.185E-03    1.487E-02
    4.500E-01    4.400E-01    1.026E-03    1.325E-02
    4.500E-01    4.600E-01    6.543E-04    9.466E-03
    4.500E-01    4.800E-01    2.552E-04    4.860E-03
    4.500E-01    5.000E-01    0.000E+00    0.000E+00
    5.500E-01    0.000E+00    3.626E-04    9.076E-03
    5.500E-01    2.000E-02    3.687E-04    8.975E-03
    5.500E-01    4.000E-02    3.609E-04    8.643E-03
    5.500E-01    6.000E-02    3.502E-04    8.223E-03
    5.500E-01    8.000E-02    3.610E-04    7.830E-03
    5.500E-01    1.000E-01    3.828E-04    7.361E-03
    5.500E-01    1.200E-01    3.850E-04    7.328E-03
    5.500E-01    1.400E-01    4.130E-04    7.344E-03
    5.500E-01    1.600E-01    5.085E-04    7.631E-03
    5.500E-01    1.800E-01    6.369E-04    7.860E-03
    5.500E-01    2.000E-01    7.309E-04    7.705E-03
    5.500E-01    2.200E-01    9.169E-04    7.101E-03
    5.500E-01    2.400E-01    1.016E-03    6.421E-03
    5.500E-01    2.600E-01    1.155E-03    6.571E-03
    5.500E-01    2.800E-01    1.356E-03    7.717E-03
    5.500E-01    3.000E-01    1.476E-03    9.012E-03
    5.500E-01    3.200E-01    1.489E-03    1.024E-02
    5.500E-01    3.400E-01    1.455E-03    1.147E-02
    5.500E-01    3.600E-01    1.419E-03    1.272E-02
    5.500E-01    3.800E-01    1.385E-03    1.382E-02
    5.500E-01    4.000E-01    1.319E-03    1.470E-02
    5.500E-01    4.200E-01    1.304E-03    1.514E-02
    5.500E-01    4.400E-01    1.083E-03    1.345E-02
    5.500E-01    4.600E-01    6.756E-04    9.563E-03
    5.500E-01    4.800E-01    2.576E-04    4.902E-03
    5.500E-01    5.000E-01    0.000E+00    0.000E+00
    6.500E-01    0.000E+00    3.593E-04    9.077E-03
    6.500E-01    2.000E-02    3.704E-04    8.975E-03
    6.500E-01    4.000E-02    3.655E-04    8.640E-03
    6.500E-01    6.000E-02    3.537E-04    8.224E-03
    6.500E-01    8.000E-02    3.619E-04    7.834E-03
    6.500E-01    1.000E-01    3.822E-04    7.350E-03
    6.500E-01    1.200E-01    3.917E-04    7.285E-03
    6.500E-01    1.400E-01    4.457E-04    7.395E-03
    6.500E-01    1.600E-01    5.662E-04    7.761E-03
    6.500E-01    1.800E-01    7.188E-04    8.052E-03
    6.500E-01    2.000E-01    8.541E-04    8.076E-03
    6.500E-01    2.200E-01    1.129E-03    7.829E-03
    6.500E-01    2.400E-01    1.263E-03    7.476E-03
    6.500E-01    2.600E-01    1.420E-03    7.846E-03
    6.500E-01    2.800E-01    1.639E-03    9.037E-03
    6.500E-01    3.000E-01    1.792E-03    1.026E-02
    6.500E-01    3.200E-01    1.820E-03    1.134E-02
    6.500E-01    3.400E-01    1.774E-03    1.233E-02
    6.500E-01    3.600E-01    1.697E-03    1.322E-02
    6.500E-01    3.800E-01    1.645E-03    1.404E-02
    6.500E-01    4.000E-01    1.600E-03    1.478E-02
    6.500E-01    4.200E-01    1.503E-03    1.522E-02
    6.500E-01    4.400E-01    1.202E-03    1.352E-02
    6.500E-01    4.600E-01    7.335E-04    9.611E-03
    6.500E-01    4.800E-01    2.745E-04    4.914E-03
    6.500E-01    5.000E-01    0.000E+00    0.000E+00
    7.500E-01    0.000E+00    3.708E-04    9.064E-03
    7.500E-01    2.000E-02    3.790E-04    8.985E-03
    7.500E-01    4.000E-02    3.772E-04    8.675E-03
    7.500E-01    6.000E-02    3.682E-04    8.222E-03
    7.500E-01    8.000E-02    3.752E-04    7.758E-03
    7.500E-01    1.000E-01    3.942E-04    7.238E-03
    7.500E-01    1.200E-01    4.100E-04    7.283E-03
    7.500E-01    1.400E-01    4.905E-04    7.556E-03
    7.500E-01    1.600E-01    6.442E-04    8.049E-03
    7.500E-01    1.800E-01    8.414E-04    8.466E-03
    7.500E-01    2.000E-01    1.045E-03    8.715E-03
    7.500E-01    2.200E-01    1.316E-03    8.679E-03
    7.500E-01    2.400E-01    1.482E-03    8.569E-03
    7.500E-01    2.600E-01    1.682E-03    9.138E-03
    7.500E-01    2.800E-01    1.919E-03    1.038E-02
    7.500E-01    3.000E-01    2.062E-03    1.154E-02
    7.500E-01    3.200E-01    2.118E-03    1.249E-02
    7.500E-01    3.400E-01    2.080E-03    1.324E-02
    7.500E-01    3.600E-01    1.976E-03    1.382E-02
    7.500E-01    3.800E-01    1.865E-03    1.426E-02
    7.500E-01    4.000E-01    1.732E-03    1.449E-02
    7.500E-01    4.200E-01    1.546E-03    1.443E-02
    7.500E-01    4.400E-01    1.227E-03    1.306E-02
    7.500E-01    4.600E-01    7.499E-04    9.575E-03
    7.500E-01    4.800E-01    2.720E-04    4.841E-03
    7.500E-01    5.000E-01    0.000E+00    0.000E+00
    8.500E-01    0.000E+00    3.857E-04    9.062E-03
    8.500E-01    2.000E-02    3.908E-04    8.986E-03
    8.500E-01    4.000E-02    3.913E-04    8.682E-03
    8.500E-01    6.000E-02    3.869E-04    8.218E-03
    8.500E-01    8.000E-02    3.973E-04    7.752E-03
    8.500E-01    1.000E-01    4.199E-04    7.268E-03
    8.500E-01    1.200E-01    4.472E-04    7.492E-03
    8.500E-01    1.400E-01    5.609E-04    7.995E-03
    8.500E-01    1.600E-01    7.534E-04    8.605E-03
    8.500E-01    1.800E-01    9.945E-04    9.061E-03
    8.500E-01    2.000E-01    1.264E-03    9.448E-03
    8.500E-01    2.200E-01    1.526E-03    9.598E-03
    8.500E-01    2.400E-01    1.710E-03    9.709E-03
    8.500E-01    2.600E-01    1.950E-03    1.047E-02
    8.500E-01    2.800E-01    2.214E-03    1.176E-02
    8.500E-01    3.000E-01    2.354E-03    1.288E-02
    8.500E-01    3.200E-01    2.447E-03    1.371E-02
    8.500E-01    3.400E-01    2.412E-03    1.422E-02
    8.500E-01    3.600E-01    2.269E-03    1.449E-02
    8.500E-01    3.800E-01    2.082E-03    1.450E-02
    8.500E-01    4.000E-01    1.850E-03    1.420E-02
    8.500E-01    4.200E-01    1.577E-03    1.362E-02
    8.500E-01    4.400E-01    1.259E-03    1.258E-02
    8.500E-01    4.600E-01    7.802E-04    9.521E-03
    8.500E-01    4.800E-01    2.767E-04    4.768E-03
    8.500E-01    5.000E-01    0.000E+00    0.000E+00
    9.500E-01    0.000E+00    4.019E-04    9.073E-03
    9.500E-01    2.000E-02    4.038E-04    8.976E-03
    9.500E-01    4.000E-02    4.048E-04    8.657E-03
    9.500E-01    6.000E-02    4.045E-04    8.196E-03
    9.500E-01    8.000E-02    4.221E-04    7.797E-03
    9.500E-01    1.000E-01    4.556E-04    7.450E-03
    9.500E-01    1.200E-01    5.068E-04    7.914E-03
    9.500E-01    1.400E-01    6.629E-04    8.682E-03
    9.500E-01    1.600E-01    8.987E-04    9.387E-03
    9.500E-01    1.800E-01    1.179E-03    9.815E-03
    9.500E-01    2.000E-01    1.504E-03    1.026E-02
    9.500E-01    2.200E-01    1.755E-03    1.057E-02
    9.500E-01    2.400E-01    1.949E-03    1.087E-02
    9.500E-01    2.600E-01    2.224E-03    1.180E-02
    9.500E-01    2.800E-01    2.521E-03    1.315E-02
    9.500E-01    3.000E-01    2.669E-03    1.423E-02
    9.500E-01    3.200E-01    2.797E-03    1.494E-02
    9.500E-01    3.400E-01    2.761E-03    1.526E-02
    9.500E-01    3.600E-01    2.573E-03    1.522E-02
    9.500E-01    3.800E-01    2.303E-03    1.481E-02
    9.500E-01    4.000E-01    1.972E-03    1.399E-02
    9.500E-01    4.200E-01    1.626E-03    1.298E-02
    9.500E-01    4.400E-01    1.316E-03    1.220E-02
    9.500E-01    4.600E-01    8.320E-04    9.473E-03
    9.500E-01    4.800E-01    2.914E-04    4.706E-03
    9.500E-01    5.000E-01    0.000E+00    0.000E+00
    1.050E+00    0.000E+00    4.121E-04    9.088E-03
    1.050E+00    2.000E-02    4.144E-04    8.960E-03
    1.050E+00    4.000E-02    4.118E-04    8.633E-03
    1.050E+00    6.000E-02    4.070E-04    8.123E-03
    1.050E+00    8.000E-02    4.317E-04    7.811E-03
    1.050E+00    1.000E-01    4.895E-04    7.806E-03
    1.050E+00    1.200E-01    5.970E-04    8.463E-03
    1.050E+00    1.400E-01    7.955E-04    9.280E-03
    1.050E+00    1.600E-01    1.057E-03    9.996E-03
    1.050E+00    1.800E-01    1.353E-03    1.049E-02
    1.050E+00    2.000E-01    1.686E-03    1.097E-02
    1.050E+00    2.200E-01    1.965E-03    1.141E-02
    1.050E+00    2.400E-01    2.194E-03    1.186E-02
    1.050E+00    2.600E-01    2.492E-03    1.285E-02
    1.050E+00    2.800E-01    2.799E-03    1.418E-02
    1.050E+00    3.000E-01    2.961E-03    1.524E-02
    1.050E+00    3.200E-01    3.070E-03    1.588E-02
    1.050E+00    3.400E-01    3.026E-03    1.615E-02
    1.050E+00    3.600E-01    2.833E-03    1.601E-02
    1.050E+00    3.800E-01    2.550E-03    1.544E-02
    1.050E+00    4.000E-01    2.200E-03    1.449E-02
    1.050E+00    4.200E-01    1.845E-03    1.352E-02
    1.050E+00    4.400E-01    1.504E-03    1.264E-02
    1.050E+00    4.600E-01    9.475E-04    9.687E-03
    1.050E+00    4.800E-01    3.310E-04    4.760E-03
    1.050E+00    5.000E-01    0.000E+00    0.000E+00
    1.150E+00    0.000E+00    4.280E-04    9.086E-03
    1.150E+00    2.000E-02    4.340E-04    8.957E-03
    1.150E+00    4.000E-02    4.309E-04    8.652E-03
    1.150E+00    6.000E-02    4.257E-04    8.120E-03
    1.150E+00    8.000E-02    4.623E-04    7.914E-03
    1.150E+00    1.000E-01    5.506E-04    8.271E-03
    1.150E+00    1.200E-01    7.078E-04    9.034E-03
    1.150E+00    1.400E-01    9.378E-04    9.816E-03
    1.150E+00    1.600E-01    1.216E-03    1.051E-02
    1.150E+00    1.800E-01    1.523E-03    1.109E-02
    1.150E+00    2.000E-01    1.863E-03    1.165E-02
    1.150E+00    2.200E-01    2.163E-03    1.217E-02
    1.150E+00    2.400E-01    2.417E-03    1.271E-02
    1.150E+00    2.600E-01    2.729E-03    1.374E-02
    1.150E+00    2.800E-01    3.035E-03    1.503E-02
    1.150E+00    3.000E-01    3.202E-03    1.605E-02
    1.150E+00    3.200E-01    3.296E-03    1.666E-02
    1.150E+00    3.400E-01    3.249E-03    1.692E-02
    1.150E+00    3.600E-01    3.072E-03    1.681E-02
    1.150E+00    3.800E-01    2.809E-03    1.631E-02
    1.150E+00    4.000E-01    2.469E-03    1.543E-02
    1.150E+00    4.200E-01    2.102E-03    1.447E-02
    1.150E+00    4.400E-01    1.722E-03    1.345E-02
    1.150E+00    4.600E-01    1.080E-03    1.016E-02
    1.150E+00    4.800E-01    3.749E-04    4.918E-03
    1.150E+00    5.000E-01    0.000E+00    0.000E+00
    1.250E+00    0.000E+00    4.563E-04    9.072E-03
    1.250E+00    2.000E-02    4.652E-04    8.949E-03
    1.250E+00    4.000E-02    4.652E-04    8.687E-03
    1.250E+00    6.000E-02    4.678E-04    8.215E-03
    1.250E+00    8.000E-02    5.240E-04    8.169E-03
    1.250E+00    1.000E-01    6.466E-04    8.828E-03
    1.250E+00    1.200E-01    8.456E-04    9.614E-03
    1.250E+00    1.400E-01    1.097E-03    1.031E-02
    1.250E+00    1.600E-01    1.384E-03    1.098E-02
    1.250E+00    1.800E-01    1.699E-03    1.165E-02
    1.250E+00    2.000E-01    2.041E-03    1.228E-02
    1.250E+00    2.200E-01    2.350E-03    1.286E-02
    1.250E+00    2.400E-01    2.619E-03    1.346E-02
    1.250E+00    2.600E-01    2.933E-03    1.449E-02
    1.250E+00    2.800E-01    3.230E-03    1.573E-02
    1.250E+00    3.000E-01    3.391E-03    1.670E-02
    1.250E+00    3.200E-01    3.479E-03    1.732E-02
    1.250E+00    3.400E-01    3.439E-03    1.762E-02
    1.250E+00    3.600E-01    3.297E-03    1.764E-02
    1.250E+00    3.800E-01    3.078E-03    1.735E-02
    1.250E+00    4.000E-01    2.770E-03    1.671E-02
    1.250E+00    4.200E-01    2.384E-03    1.575E-02
    1.250E+00    4.400E-01    1.948E-03    1.454E-02
    1.250E+00    4.600E-01    1.209E-03    1.081E-02
    1.250E+00    4.800E-01    4.151E-04    5.153E-03
    1.250E+00    5.000E-01    0.000E+00    0.000E+00
    1.350E+00    0.000E+00    5.067E-04    9.074E-03
    1.350E+00    2.000E-02    5.087E-04    8.905E-03
    1.350E+00    4.000E-02    5.166E-04    8.683E-03
    1.350E+00    6.000E-02    5.501E-04    8.530E-03
    1.350E+00    8.000E-02    6.417E-04    8.786E-03
    1.350E+00    1.000E-01    7.856E-04    9.444E-03
    1.350E+00    1.200E-01    1.020E-03    1.022E-02
    1.350E+00    1.400E-01    1.297E-03    1.093E-02
    1.350E+00    1.600E-01    1.597E-03    1.163E-02
    1.350E+00    1.800E-01    1.914E-03    1.232E-02
    1.350E+00    2.000E-01    2.253E-03    1.300E-02
    1.350E+00    2.200E-01    2.552E-03    1.362E-02
    1.350E+00    2.400E-01    2.819E-03    1.428E-02
    1.350E+00    2.600E-01    3.128E-03    1.530E-02
    1.350E+00    2.800E-01    3.412E-03    1.649E-02
    1.350E+00    3.000E-01    3.563E-03    1.744E-02
    1.350E+00    3.200E-01    3.656E-03    1.807E-02
    1.350E+00    3.400E-01    3.640E-03    1.842E-02
    1.350E+00    3.600E-01    3.521E-03    1.849E-02
    1.350E+00    3.800E-01    3.310E-03    1.828E-02
    1.350E+00    4.000E-01    3.008E-03    1.776E-02
    1.350E+00    4.200E-01    2.606E-03    1.701E-02
    1.350E+00    4.400E-01    2.078E-03    1.553E-02
    1.350E+00    4.600E-01    1.247E-03    1.129E-02
    1.350E+00    4.800E-01    4.222E-04    5.328E-03
    1.350E+00    5.000E-01    0.000E+00    0.000E+00
    1.450E+00    0.000E+00    5.454E-04    9.075E-03
    1.450E+00    2.000E-02    5.459E-04    8.909E-03
    1.450E+00    4.000E-02    5.666E-04    8.777E-03
    1.450E+00    6.000E-02    6.376E-04    8.969E-03
    1.450E+00    8.000E-02    7.713E-04    9.533E-03
    1.450E+00    1.000E-01    9.390E-04    1.020E-02
    1.450E+00    1.200E-01    1.203E-03    1.094E-02
    1.450E+00    1.400E-01    1.500E-03    1.165E-02
    1.450E+00    1.600E-01    1.814E-03    1.236E-02
    1.450E+00    1.800E-01    2.133E-03    1.307E-02
    1.450E+00    2.000E-01    2.467E-03    1.376E-02
    1.450E+00    2.200E-01    2.752E-03    1.443E-02
    1.450E+00    2.400E-01    3.015E-03    1.512E-02
    1.450E+00    2.600E-01    3.313E-03    1.613E-02
    1.450E+00    2.800E-01    3.578E-03    1.726E-02
    1.450E+00    3.000E-01    3.712E-03    1.818E-02
    1.450E+00    3.200E-01    3.803E-03    1.882E-02
    1.450E+00    3.400E-01    3.802E-03    1.922E-02
    1.450E+00    3.600E-01    3.706E-03    1.936E-02
    1.450E+00    3.800E-01    3.511E-03    1.926E-02
    1.450E+00    4.000E-01    3.222E-03    1.888E-02
    1.450E+00    4.200E-01    2.829E-03    1.831E-02
    1.450E+00    4.400E-01    2.236E-03    1.657E-02
    1.450E+00    4.600E-01    1.314E-03    1.181E-02
    1.450E+00    4.800E-01    4.404E-04    5.516E-03
    1.450E+00    5.000E-01    0.000E+00    0.000E+00
    1.550E+00    0.000E+00    5.701E-04    8.988E-03
    1.550E+00    2.000E-02    5.838E-04    9.021E-03
    1.550E+00    4.000E-02    6.314E-04    9.145E-03
    1.550E+00    6.000E-02    7.451E-04    9.665E-03
    1.550E+00    8.000E-02    9.184E-04    1.043E-02
    1.550E+00    1.000E-01    1.110E-03    1.108E-02
    1.550E+00    1.200E-01    1.398E-03    1.178E-02
    1.550E+00    1.400E-01    1.711E-03    1.248E-02
    1.550E+00    1.600E-01    2.035E-03    1.318E-02
    1.550E+00    1.800E-01    2.355E-03    1.388E-02
    1.550E+00    2.000E-01    2.683E-03    1.458E-02
    1.550E+00    2.200E-01    2.954E-03    1.527E-02
    1.550E+00    2.400E-01    3.207E-03    1.599E-02
    1.550E+00    2.600E-01    3.488E-03    1.697E-02
    1.550E+00    2.800E-01    3.727E-03    1.804E-02
    1.550E+00    3.000E-01    3.843E-03    1.893E-02
    1.550E+00    3.200E-01    3.923E-03    1.959E-02
    1.550E+00    3.400E-01    3.928E-03    2.003E-02
    1.550E+00    3.600E-01    3.850E-03    2.026E-02
    1.550E+00    3.800E-01    3.677E-03    2.027E-02
    1.550E+00    4.000E-01    3.411E-03    2.006E-02
