# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SA model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 3.000000000E+00 9.445039928E-02 9.985750914E-01
 3.000000000E+00 9.601039439E-02 9.985785484E-01
 3.000000000E+00 9.759864956E-02 9.985820651E-01
 3.000000000E+00 9.921578318E-02 9.985856414E-01
 3.000000000E+00 1.008624583E-01 9.985893965E-01
 3.000000000E+00 1.025393307E-01 9.985930920E-01
 3.000000000E+00 1.042470932E-01 9.985969663E-01
 3.000000000E+00 1.059864387E-01 9.986009598E-01
 3.000000000E+00 1.077580899E-01 9.986048937E-01
 3.000000000E+00 1.095627993E-01 9.986090064E-01
 3.000000000E+00 1.114013195E-01 9.986132383E-01
 3.000000000E+00 1.132744327E-01 9.986175299E-01
 3.000000000E+00 1.151829511E-01 9.986219406E-01
 3.000000000E+00 1.171276867E-01 9.986263514E-01
 3.000000000E+00 1.191094965E-01 9.986309409E-01
 3.000000000E+00 1.211292520E-01 9.986355901E-01
 3.000000000E+00 1.231878474E-01 9.986403584E-01
 3.000000000E+00 1.252862066E-01 9.986451864E-01
 3.000000000E+00 1.274252683E-01 9.986500740E-01
 3.000000000E+00 1.296060085E-01 9.986551404E-01
 3.000000000E+00 1.318294108E-01 9.986602068E-01
 3.000000000E+00 1.340965331E-01 9.986654520E-01
 3.000000000E+00 1.364084184E-01 9.986707568E-01
 3.000000000E+00 1.387661546E-01 9.986761808E-01
 3.000000000E+00 1.411708742E-01 9.986817241E-01
 3.000000000E+00 1.436237395E-01 9.986875057E-01
 3.000000000E+00 1.461259574E-01 9.986932278E-01
 3.000000000E+00 1.486787498E-01 9.986992478E-01
 3.000000000E+00 1.512834132E-01 9.987053275E-01
 3.000000000E+00 1.539412737E-01 9.987115264E-01
 3.000000000E+00 1.566537172E-01 9.987179041E-01
 3.000000000E+00 1.594221592E-01 9.987244606E-01
 3.000000000E+00 1.622480601E-01 9.987311959E-01
 3.000000000E+00 1.651329249E-01 9.987378716E-01
 3.000000000E+00 1.680782884E-01 9.987447858E-01
 3.000000000E+00 1.710857600E-01 9.987517595E-01
 3.000000000E+00 1.741569340E-01 9.987590909E-01
 3.000000000E+00 1.772935092E-01 9.987666011E-01
 3.000000000E+00 1.804971993E-01 9.987741113E-01
 3.000000000E+00 1.837697327E-01 9.987819195E-01
 3.000000000E+00 1.871129423E-01 9.987899065E-01
 3.000000000E+00 1.905286908E-01 9.987980127E-01
 3.000000000E+00 1.940188855E-01 9.988064766E-01
 3.000000000E+00 1.975855380E-01 9.988150597E-01
 3.000000000E+00 2.012306750E-01 9.988237619E-01
 3.000000000E+00 2.049563825E-01 9.988326430E-01
 3.000000000E+00 2.087648660E-01 9.988417625E-01
 3.000000000E+00 2.126583308E-01 9.988511801E-01
 3.000000000E+00 2.166391015E-01 9.988608360E-01
 3.000000000E+00 2.207095623E-01 9.988707304E-01
 3.000000000E+00 2.248721868E-01 9.988808036E-01
 3.000000000E+00 2.291294932E-01 9.988911748E-01
 3.000000000E+00 2.334841192E-01 9.989017844E-01
 3.000000000E+00 2.379387468E-01 9.989126325E-01
 3.000000000E+00 2.424961776E-01 9.989237785E-01
 3.000000000E+00 2.471592873E-01 9.989352226E-01
 3.000000000E+00 2.519310415E-01 9.989469647E-01
 3.000000000E+00 2.568145394E-01 9.989590049E-01
 3.000000000E+00 2.618129253E-01 9.989713430E-01
 3.000000000E+00 2.669294477E-01 9.989839792E-01
 3.000000000E+00 2.721675336E-01 9.989969134E-01
 3.000000000E+00 2.775306404E-01 9.990103245E-01
 3.000000000E+00 2.830223441E-01 9.990239739E-01
 3.000000000E+00 2.886464000E-01 9.990379810E-01
 3.000000000E+00 2.944066525E-01 9.990524054E-01
 3.000000000E+00 3.003070354E-01 9.990672469E-01
 3.000000000E+00 3.063516915E-01 9.990823269E-01
 3.000000000E+00 3.125447929E-01 9.990978241E-01
 3.000000000E+00 3.188907802E-01 9.991138577E-01
 3.000000000E+00 3.253940940E-01 9.991303086E-01
 3.000000000E+00 3.320594728E-01 9.991472363E-01
 3.000000000E+00 3.388916850E-01 9.991645813E-01
 3.000000000E+00 3.458957672E-01 9.991822839E-01
 3.000000000E+00 3.530768156E-01 9.992005825E-01
 3.000000000E+00 3.604401648E-01 9.992194772E-01
 3.000000000E+00 3.679913282E-01 9.992387891E-01
 3.000000000E+00 3.757357001E-01 9.992585778E-01
 3.000000000E+00 3.836790323E-01 9.992789030E-01
 3.000000000E+00 3.918273449E-01 9.992998838E-01
 3.000000000E+00 4.001869559E-01 9.993214011E-01
 3.000000000E+00 4.087643027E-01 9.993435144E-01
 3.000000000E+00 4.175660610E-01 9.993661642E-01
 3.000000000E+00 4.265992045E-01 9.993894696E-01
 3.000000000E+00 4.358708262E-01 9.994134307E-01
 3.000000000E+00 4.453883767E-01 9.994382262E-01
 3.000000000E+00 4.551595151E-01 9.994636774E-01
 3.000000000E+00 4.651922286E-01 9.994898438E-01
 3.000000000E+00 4.754947126E-01 9.995168447E-01
 3.000000000E+00 4.860755205E-01 9.995446801E-01
 3.000000000E+00 4.969434440E-01 9.995732307E-01
 3.000000000E+00 5.081076026E-01 9.996027946E-01
 3.000000000E+00 5.195775032E-01 9.996331334E-01
 3.000000000E+00 5.313628912E-01 9.996643662E-01
 3.000000000E+00 5.434738994E-01 9.996963143E-01
 3.000000000E+00 5.559210777E-01 9.997290373E-01
 3.000000000E+00 5.687151551E-01 9.997625947E-01
 3.000000000E+00 5.818674564E-01 9.997970462E-01
 3.000000000E+00 5.953895450E-01 9.998322129E-01
 3.000000000E+00 6.092934012E-01 9.998684525E-01
 3.000000000E+00 6.235914826E-01 9.999054670E-01
 3.000000000E+00 6.382966042E-01 9.999434948E-01
 3.000000000E+00 6.534219980E-01 9.999827147E-01
 3.000000000E+00 6.689815521E-01 1.000023007E+00
 3.000000000E+00 6.849892735E-01 1.000064492E+00
 3.000000000E+00 7.014599442E-01 1.000107050E+00
 3.000000000E+00 7.184088230E-01 1.000150919E+00
 3.000000000E+00 7.358515263E-01 1.000195742E+00
 3.000000000E+00 7.538043857E-01 1.000241876E+00
 3.000000000E+00 7.722841501E-01 1.000289083E+00
 3.000000000E+00 7.913082838E-01 1.000337243E+00
 3.000000000E+00 8.108947873E-01 1.000386715E+00
 3.000000000E+00 8.310623169E-01 1.000437379E+00
 3.000000000E+00 8.518300653E-01 1.000488997E+00
 3.000000000E+00 8.732179999E-01 1.000541925E+00
 3.000000000E+00 8.952467442E-01 1.000595927E+00
 3.000000000E+00 9.179377556E-01 1.000651002E+00
 3.000000000E+00 9.413130283E-01 1.000707269E+00
 3.000000000E+00 9.653953910E-01 1.000764370E+00
 3.000000000E+00 9.902085662E-01 1.000822544E+00
 3.000000000E+00 1.015776992E+00 1.000881910E+00
 3.000000000E+00 1.042125940E+00 1.000942111E+00
 3.000000000E+00 1.069281578E+00 1.001003146E+00
 3.000000000E+00 1.097271085E+00 1.001065135E+00
 3.000000000E+00 1.126122475E+00 1.001127839E+00
 3.000000000E+00 1.155864596E+00 1.001191378E+00
 3.000000000E+00 1.186526656E+00 1.001255512E+00
 3.000000000E+00 1.218136430E+00 1.001320124E+00
 3.000000000E+00 1.250725746E+00 1.001385331E+00
 3.000000000E+00 1.284327865E+00 1.001450658E+00
 3.000000000E+00 1.318976760E+00 1.001516342E+00
 3.000000000E+00 1.354707837E+00 1.001582146E+00
 3.000000000E+00 1.391558051E+00 1.001647830E+00
 3.000000000E+00 1.429565430E+00 1.001713395E+00
 3.000000000E+00 1.468769550E+00 1.001778603E+00
 3.000000000E+00 1.509211421E+00 1.001843333E+00
 3.000000000E+00 1.550933361E+00 1.001907349E+00
 3.000000000E+00 1.593979359E+00 1.001970768E+00
 3.000000000E+00 1.638394713E+00 1.002032995E+00
 3.000000000E+00 1.684226036E+00 1.002094150E+00
 3.000000000E+00 1.731521726E+00 1.002153754E+00
 3.000000000E+00 1.780331612E+00 1.002211928E+00
 3.000000000E+00 1.830706835E+00 1.002268434E+00
 3.000000000E+00 1.882700086E+00 1.002322793E+00
 3.000000000E+00 1.936365962E+00 1.002375007E+00
 3.000000000E+00 1.991760015E+00 1.002424717E+00
 3.000000000E+00 2.048939943E+00 1.002471924E+00
 3.000000000E+00 2.107965231E+00 1.002516150E+00
 3.000000000E+00 2.168896437E+00 1.002557516E+00
 3.000000000E+00 2.231796026E+00 1.002596021E+00
 3.000000000E+00 2.296729326E+00 1.002631307E+00
 3.000000000E+00 2.363761902E+00 1.002663493E+00
 3.000000000E+00 2.432961702E+00 1.002692223E+00
 3.000000000E+00 2.504399538E+00 1.002717495E+00
 3.000000000E+00 2.578147173E+00 1.002739072E+00
 3.000000000E+00 2.654278040E+00 1.002757192E+00
 3.000000000E+00 2.732868671E+00 1.002771378E+00
 3.000000000E+00 2.813997030E+00 1.002781868E+00
 3.000000000E+00 2.897742748E+00 1.002788663E+00
 3.000000000E+00 2.984187841E+00 1.002791643E+00
 3.000000000E+00 3.073416710E+00 1.002790928E+00
 3.000000000E+00 3.165512085E+00 1.002786636E+00
 3.000000000E+00 3.260551929E+00 1.002778649E+00
 3.000000000E+00 3.358627558E+00 1.002767324E+00
 3.000000000E+00 3.459829807E+00 1.002752542E+00
 3.000000000E+00 3.564251184E+00 1.002734542E+00
 3.000000000E+00 3.671990395E+00 1.002713442E+00
 3.000000000E+00 3.783147335E+00 1.002689362E+00
 3.000000000E+00 3.897823334E+00 1.002662659E+00
 3.000000000E+00 4.016123772E+00 1.002633333E+00
 3.000000000E+00 4.138154507E+00 1.002601504E+00
 3.000000000E+00 4.264023304E+00 1.002567410E+00
 3.000000000E+00 4.393839836E+00 1.002531528E+00
 3.000000000E+00 4.527714729E+00 1.002493501E+00
 3.000000000E+00 4.665757179E+00 1.002453923E+00
 3.000000000E+00 4.808078289E+00 1.002412915E+00
 3.000000000E+00 4.954790115E+00 1.002370715E+00
 3.000000000E+00 5.105998993E+00 1.002327323E+00
 3.000000000E+00 5.261817932E+00 1.002282977E+00
 3.000000000E+00 5.422352791E+00 1.002237797E+00
 3.000000000E+00 5.587706566E+00 1.002192020E+00
 3.000000000E+00 5.757990837E+00 1.002145648E+00
 3.000000000E+00 5.933299541E+00 1.002099156E+00
 3.000000000E+00 6.113735199E+00 1.002052426E+00
 3.000000000E+00 6.299399376E+00 1.002005816E+00
 3.000000000E+00 6.490375519E+00 1.001959324E+00
 3.000000000E+00 6.686762810E+00 1.001912951E+00
 3.000000000E+00 6.888644218E+00 1.001866937E+00
 3.000000000E+00 7.096097469E+00 1.001821399E+00
 3.000000000E+00 7.309215546E+00 1.001776457E+00
 3.000000000E+00 7.528152943E+00 1.001732111E+00
 3.000000000E+00 7.753014565E+00 1.001688480E+00
 3.000000000E+00 7.983872890E+00 1.001645446E+00
 3.000000000E+00 8.220792770E+00 1.001603007E+00
 3.000000000E+00 8.463834763E+00 1.001561403E+00
 3.000000000E+00 8.713047028E+00 1.001520753E+00
 3.000000000E+00 8.968473434E+00 1.001480699E+00
 3.000000000E+00 9.230148315E+00 1.001441598E+00
 3.000000000E+00 9.498090744E+00 1.001403451E+00
 3.000000000E+00 9.772315025E+00 1.001366019E+00
 3.000000000E+00 1.005281734E+01 1.001330018E+00
 3.000000000E+00 1.033958530E+01 1.001294851E+00
 3.000000000E+00 1.063259029E+01 1.001260638E+00
 3.000000000E+00 1.093178749E+01 1.001227260E+00
 3.000000000E+00 1.123712063E+01 1.001194715E+00
 3.000000000E+00 1.154850960E+01 1.001163244E+00
 3.000000000E+00 1.186586666E+01 1.001132607E+00
 3.000000000E+00 1.218907261E+01 1.001103282E+00
 3.000000000E+00 1.251800442E+01 1.001074672E+00
 3.000000000E+00 1.285250282E+01 1.001047015E+00
 3.000000000E+00 1.319240570E+01 1.001020193E+00
 3.000000000E+00 1.353751278E+01 1.000994205E+00
 3.000000000E+00 1.388761139E+01 1.000969052E+00
 3.000000000E+00 1.424249649E+01 1.000944972E+00
 3.000000000E+00 1.460202694E+01 1.000921607E+00
 3.000000000E+00 1.496603298E+01 1.000899196E+00
 3.000000000E+00 1.533433437E+01 1.000877380E+00
 3.000000000E+00 1.570673084E+01 1.000856400E+00
 3.000000000E+00 1.608300400E+01 1.000836372E+00
 3.000000000E+00 1.646291733E+01 1.000816822E+00
 3.000000000E+00 1.684622002E+01 1.000797987E+00
 3.000000000E+00 1.723264694E+01 1.000779748E+00
 3.000000000E+00 1.762191391E+01 1.000762463E+00
 3.000000000E+00 1.801372719E+01 1.000745654E+00
 3.000000000E+00 1.840778160E+01 1.000729442E+00
 3.000000000E+00 1.880376053E+01 1.000714064E+00
 3.000000000E+00 1.920134163E+01 1.000702620E+00
 3.000000000E+00 1.960019875E+01 1.000687957E+00
 3.000000000E+00 2.000000000E+01 1.000668645E+00
ZONE T="FUN3D, x=1.01"
 1.009999990E+00 -2.000000000E+01 9.994028211E-01
 1.009999990E+00 -1.935783958E+01 9.993828535E-01
 1.009999990E+00 -1.873642540E+01 9.993631244E-01
 1.009999990E+00 -1.813489723E+01 9.993429184E-01
 1.009999990E+00 -1.755247307E+01 9.993224144E-01
 1.009999990E+00 -1.698842812E+01 9.993012547E-01
 1.009999990E+00 -1.644208908E+01 9.992794991E-01
 1.009999990E+00 -1.591282177E+01 9.992570877E-01
 1.009999990E+00 -1.540002155E+01 9.992340207E-01
 1.009999990E+00 -1.490311527E+01 9.992102981E-01
 1.009999990E+00 -1.442155170E+01 9.991859198E-01
 1.009999990E+00 -1.395480156E+01 9.991607666E-01
 1.009999990E+00 -1.350235271E+01 9.991348982E-01
 1.009999990E+00 -1.306371021E+01 9.991083145E-01
 1.009999990E+00 -1.263839531E+01 9.990808964E-01
 1.009999990E+00 -1.222593880E+01 9.990527630E-01
 1.009999990E+00 -1.182589436E+01 9.990237355E-01
 1.009999990E+00 -1.143781471E+01 9.989938736E-01
 1.009999990E+00 -1.106141567E+01 9.989630580E-01
 1.009999990E+00 -1.069646168E+01 9.989314079E-01
 1.009999990E+00 -1.034272861E+01 9.988989234E-01
 1.009999990E+00 -9.999948502E+00 9.988654852E-01
 1.009999990E+00 -9.667881966E+00 9.988311529E-01
 1.009999990E+00 -9.346258163E+00 9.987959266E-01
 1.009999990E+00 -9.034824371E+00 9.987598062E-01
 1.009999990E+00 -8.733310699E+00 9.987227321E-01
 1.009999990E+00 -8.441459656E+00 9.986847639E-01
 1.009999990E+00 -8.159008026E+00 9.986459017E-01
 1.009999990E+00 -7.885692596E+00 9.986060858E-01
 1.009999990E+00 -7.621260166E+00 9.985653758E-01
 1.009999990E+00 -7.365450859E+00 9.985237122E-01
 1.009999990E+00 -7.118018627E+00 9.984811544E-01
 1.009999990E+00 -6.878712177E+00 9.984377027E-01
 1.009999990E+00 -6.647291660E+00 9.983934164E-01
 1.009999990E+00 -6.423519135E+00 9.983481765E-01
 1.009999990E+00 -6.207160950E+00 9.983021617E-01
 1.009999990E+00 -5.997991562E+00 9.982552528E-01
 1.009999990E+00 -5.795789719E+00 9.982075095E-01
 1.009999990E+00 -5.600339890E+00 9.981590509E-01
 1.009999990E+00 -5.411433220E+00 9.981097579E-01
 1.009999990E+00 -5.228827953E+00 9.980596900E-01
 1.009999990E+00 -5.052223682E+00 9.980089068E-01
 1.009999990E+00 -4.881423950E+00 9.979574680E-01
 1.009999990E+00 -4.716265202E+00 9.979054332E-01
 1.009999990E+00 -4.556583405E+00 9.978528023E-01
 1.009999990E+00 -4.402204514E+00 9.977996349E-01
 1.009999990E+00 -4.252981186E+00 9.977459908E-01
 1.009999990E+00 -4.108750820E+00 9.976919293E-01
 1.009999990E+00 -3.969357491E+00 9.976375699E-01
 1.009999990E+00 -3.834659100E+00 9.975829124E-01
 1.009999990E+00 -3.704500675E+00 9.975280166E-01
 1.009999990E+00 -3.578741312E+00 9.974730611E-01
 1.009999990E+00 -3.457240820E+00 9.974181056E-01
 1.009999990E+00 -3.339855671E+00 9.973632097E-01
 1.009999990E+00 -3.226454258E+00 9.973083138E-01
 1.009999990E+00 -3.116902113E+00 9.972537160E-01
 1.009999990E+00 -3.011067867E+00 9.971994162E-01
 1.009999990E+00 -2.908826351E+00 9.971454740E-01
 1.009999990E+00 -2.810053110E+00 9.970920086E-01
 1.009999990E+00 -2.714627981E+00 9.970390201E-01
 1.009999990E+00 -2.622434855E+00 9.969866276E-01
 1.009999990E+00 -2.533361197E+00 9.969348907E-01
 1.009999990E+00 -2.447297573E+00 9.968837500E-01
 1.009999990E+00 -2.364140272E+00 9.968333840E-01
 1.009999990E+00 -2.283789158E+00 9.967837334E-01
 1.009999990E+00 -2.206146479E+00 9.967348576E-01
 1.009999990E+00 -2.131122589E+00 9.966866374E-01
 1.009999990E+00 -2.058630943E+00 9.966391921E-01
 1.009999990E+00 -1.988584638E+00 9.965922832E-01
 1.009999990E+00 -1.920913339E+00 9.965457320E-01
 1.009999990E+00 -1.855541468E+00 9.964995980E-01
 1.009999990E+00 -1.792391539E+00 9.964537621E-01
 1.009999990E+00 -1.731388450E+00 9.964081049E-01
 1.009999990E+00 -1.672460914E+00 9.963622093E-01
 1.009999990E+00 -1.615538955E+00 9.963158965E-01
 1.009999990E+00 -1.560554504E+00 9.962688088E-01
 1.009999990E+00 -1.507442951E+00 9.962204695E-01
 1.009999990E+00 -1.456141472E+00 9.961705208E-01
 1.009999990E+00 -1.406588554E+00 9.961185455E-01
 1.009999990E+00 -1.358725309E+00 9.960640073E-01
 1.009999990E+00 -1.312495232E+00 9.960063100E-01
 1.009999990E+00 -1.267842770E+00 9.959448576E-01
 1.009999990E+00 -1.224714160E+00 9.958789349E-01
 1.009999990E+00 -1.183058500E+00 9.958079457E-01
 1.009999990E+00 -1.142825365E+00 9.957310557E-01
 1.009999990E+00 -1.103965998E+00 9.956476092E-01
 1.009999990E+00 -1.066433787E+00 9.955567122E-01
 1.009999990E+00 -1.030183315E+00 9.954576492E-01
 1.009999990E+00 -9.951701760E-01 9.953495860E-01
 1.009999990E+00 -9.613518715E-01 9.952316284E-01
 1.009999990E+00 -9.286869764E-01 9.951029420E-01
 1.009999990E+00 -8.971354365E-01 9.949627519E-01
 1.009999990E+00 -8.666585088E-01 9.948102236E-01
 1.009999990E+00 -8.372187614E-01 9.946445227E-01
 1.009999990E+00 -8.087800145E-01 9.944649339E-01
 1.009999990E+00 -7.813075185E-01 9.942708015E-01
 1.009999990E+00 -7.547675371E-01 9.940613508E-01
 1.009999990E+00 -7.291278839E-01 9.938359261E-01
 1.009999990E+00 -7.043573856E-01 9.935941100E-01
 1.009999990E+00 -6.804260612E-01 9.933351874E-01
 1.009999990E+00 -6.573053598E-01 9.930588007E-01
 1.009999990E+00 -6.349676251E-01 9.927646518E-01
 1.009999990E+00 -6.133861542E-01 9.924523234E-01
 1.009999990E+00 -5.925353169E-01 9.921215177E-01
 1.009999990E+00 -5.723937154E-01 9.917719364E-01
 1.009999990E+00 -5.529382825E-01 9.914039373E-01
 1.009999990E+00 -5.341456532E-01 9.910175204E-01
 1.009999990E+00 -5.159932971E-01 9.906128049E-01
 1.009999990E+00 -4.984593987E-01 9.901898503E-01
 1.009999990E+00 -4.815229774E-01 9.897488356E-01
 1.009999990E+00 -4.651636481E-01 9.892900586E-01
 1.009999990E+00 -4.493618011E-01 9.888137579E-01
 1.009999990E+00 -4.340984523E-01 9.883204699E-01
 1.009999990E+00 -4.193552732E-01 9.878104329E-01
 1.009999990E+00 -4.051145911E-01 9.872841239E-01
 1.009999990E+00 -3.913592696E-01 9.867420793E-01
 1.009999990E+00 -3.780727983E-01 9.861847162E-01
 1.009999990E+00 -3.652392030E-01 9.856126308E-01
 1.009999990E+00 -3.528430760E-01 9.850264192E-01
 1.009999990E+00 -3.408695161E-01 9.844266176E-01
 1.009999990E+00 -3.293041289E-01 9.838138223E-01
 1.009999990E+00 -3.181329966E-01 9.831887484E-01
 1.009999990E+00 -3.073426485E-01 9.825518131E-01
 1.009999990E+00 -2.969201505E-01 9.819037318E-01
 1.009999990E+00 -2.868529260E-01 9.812449813E-01
 1.009999990E+00 -2.771288455E-01 9.805762768E-01
 1.009999990E+00 -2.677361369E-01 9.798980951E-01
 1.009999990E+00 -2.586635351E-01 9.792111516E-01
 1.009999990E+00 -2.499000579E-01 9.785158038E-01
 1.009999990E+00 -2.414351106E-01 9.778127670E-01
 1.009999990E+00 -2.332584411E-01 9.771025777E-01
 1.009999990E+00 -2.253601849E-01 9.763855934E-01
 1.009999990E+00 -2.177307606E-01 9.756624103E-01
 1.009999990E+00 -2.103609294E-01 9.749334455E-01
 1.009999990E+00 -2.032417506E-01 9.741992354E-01
 1.009999990E+00 -1.963646263E-01 9.734601974E-01
 1.009999990E+00 -1.897211969E-01 9.727167487E-01
 1.009999990E+00 -1.833034307E-01 9.719692469E-01
 1.009999990E+00 -1.771035492E-01 9.712181091E-01
 1.009999990E+00 -1.711140722E-01 9.704637527E-01
 1.009999990E+00 -1.653277576E-01 9.697064757E-01
 1.009999990E+00 -1.597376317E-01 9.689466357E-01
 1.009999990E+00 -1.543369889E-01 9.681846499E-01
 1.009999990E+00 -1.491193026E-01 9.674206972E-01
 1.009999990E+00 -1.440783441E-01 9.666550159E-01
 1.009999990E+00 -1.392080635E-01 9.658880830E-01
 1.009999990E+00 -1.345026344E-01 9.651201367E-01
 1.009999990E+00 -1.299564689E-01 9.643512964E-01
 1.009999990E+00 -1.255641431E-01 9.635818601E-01
 1.009999990E+00 -1.213204339E-01 9.628122449E-01
 1.009999990E+00 -1.172202975E-01 9.620424509E-01
 1.009999990E+00 -1.132588461E-01 9.612728357E-01
 1.009999990E+00 -1.094313934E-01 9.605035186E-01
 1.009999990E+00 -1.057334840E-01 9.597346783E-01
 1.009999990E+00 -1.021610349E-01 9.589667320E-01
 1.009999990E+00 -9.870979190E-02 9.581998587E-01
 1.009999990E+00 -9.537564218E-02 9.574341178E-01
 1.009999990E+00 -9.215459973E-02 9.566696882E-01
 1.009999990E+00 -8.904282004E-02 9.559066892E-01
 1.009999990E+00 -8.603659272E-02 9.551452398E-01
 1.009999990E+00 -8.313232660E-02 9.543855786E-01
 1.009999990E+00 -8.032655716E-02 9.536279440E-01
 1.009999990E+00 -7.761594653E-02 9.528723359E-01
 1.009999990E+00 -7.499725372E-02 9.521191120E-01
 1.009999990E+00 -7.246736437E-02 9.513680935E-01
 1.009999990E+00 -7.002326101E-02 9.506195784E-01
 1.009999990E+00 -6.766202301E-02 9.498735070E-01
 1.009999990E+00 -6.538084894E-02 9.491300583E-01
 1.009999990E+00 -6.317700446E-02 9.483894706E-01
 1.009999990E+00 -6.104788184E-02 9.476516247E-01
 1.009999990E+00 -5.899093673E-02 9.469166994E-01
 1.009999990E+00 -5.700372905E-02 9.461848140E-01
 1.009999990E+00 -5.508388579E-02 9.454560280E-01
 1.009999990E+00 -5.322912708E-02 9.447305799E-01
 1.009999990E+00 -5.143724382E-02 9.440082908E-01
 1.009999990E+00 -4.970610887E-02 9.432895184E-01
 1.009999990E+00 -4.803365469E-02 9.425740838E-01
 1.009999990E+00 -4.641790316E-02 9.418624043E-01
 1.009999990E+00 -4.485693574E-02 9.411544204E-01
 1.009999990E+00 -4.334890097E-02 9.404502511E-01
 1.009999990E+00 -4.189200699E-02 9.397499561E-01
 1.009999990E+00 -4.048452526E-02 9.390536547E-01
 1.009999990E+00 -3.912478313E-02 9.383616447E-01
 1.009999990E+00 -3.781116754E-02 9.376736283E-01
 1.009999990E+00 -3.654212132E-02 9.369903207E-01
 1.009999990E+00 -3.531615436E-02 9.363111854E-01
 1.009999990E+00 -3.413181379E-02 9.356370568E-01
 1.009999990E+00 -3.298769146E-02 9.349673390E-01
 1.009999990E+00 -3.188243136E-02 9.343029261E-01
 1.009999990E+00 -3.081471846E-02 9.336431026E-01
 1.009999990E+00 -2.978328243E-02 9.329885244E-01
 1.009999990E+00 -2.878691442E-02 9.323399067E-01
 1.009999990E+00 -2.782441489E-02 9.316996336E-01
 1.009999990E+00 -2.689462155E-02 9.310429692E-01
 1.009999990E+00 -2.599640377E-02 9.302310348E-01
 1.009999990E+00 -2.512866817E-02 9.289669991E-01
 1.009999990E+00 -2.429035865E-02 9.269369245E-01
 1.009999990E+00 -2.348043397E-02 9.239940047E-01
 1.009999990E+00 -2.269789018E-02 9.201363921E-01
 1.009999990E+00 -2.194175869E-02 9.154631495E-01
 1.009999990E+00 -2.121111006E-02 9.100902081E-01
 1.009999990E+00 -2.050504647E-02 9.041332603E-01
 1.009999990E+00 -1.982271671E-02 8.977048993E-01
 1.009999990E+00 -1.916330121E-02 8.908901215E-01
 1.009999990E+00 -1.852601953E-02 8.837752938E-01
 1.009999990E+00 -1.791011542E-02 8.764292598E-01
 1.009999990E+00 -1.731486619E-02 8.689065576E-01
 1.009999990E+00 -1.673957519E-02 8.612609506E-01
 1.009999990E+00 -1.618356816E-02 8.535341620E-01
 1.009999990E+00 -1.564619876E-02 8.457576632E-01
 1.009999990E+00 -1.512684394E-02 8.379642367E-01
 1.009999990E+00 -1.462490298E-02 8.301799893E-01
 1.009999990E+00 -1.413979195E-02 8.224227428E-01
 1.009999990E+00 -1.367094647E-02 8.147099018E-01
 1.009999990E+00 -1.321781985E-02 8.070576191E-01
 1.009999990E+00 -1.277988404E-02 7.994775176E-01
 1.009999990E+00 -1.235662960E-02 7.919777036E-01
 1.009999990E+00 -1.194756292E-02 7.845654488E-01
 1.009999990E+00 -1.155220717E-02 7.772483826E-01
 1.009999990E+00 -1.117010135E-02 7.700322270E-01
 1.009999990E+00 -1.080079935E-02 7.629193664E-01
 1.009999990E+00 -1.044387184E-02 7.559118271E-01
 1.009999990E+00 -1.009890065E-02 7.490117550E-01
 1.009999990E+00 -9.765485302E-03 7.422210574E-01
 1.009999990E+00 -9.443235584E-03 7.355412245E-01
 1.009999990E+00 -9.131776169E-03 7.289712429E-01
 1.009999990E+00 -8.830745704E-03 7.225106955E-01
 1.009999990E+00 -8.539792150E-03 7.161580920E-01
 1.009999990E+00 -8.258575574E-03 7.099129558E-01
 1.009999990E+00 -7.986768149E-03 7.037741542E-01
 1.009999990E+00 -7.724053692E-03 6.977411509E-01
 1.009999990E+00 -7.470124401E-03 6.918110847E-01
 1.009999990E+00 -7.224685047E-03 6.859821081E-01
 1.009999990E+00 -6.987449713E-03 6.802521348E-01
 1.009999990E+00 -6.758141331E-03 6.746187210E-01
 1.009999990E+00 -6.536493078E-03 6.690795422E-01
 1.009999990E+00 -6.322246511E-03 6.636325121E-01
 1.009999990E+00 -6.115152966E-03 6.582757235E-01
 1.009999990E+00 -5.914971232E-03 6.530068517E-01
 1.009999990E+00 -5.721468013E-03 6.478230953E-01
 1.009999990E+00 -5.534418393E-03 6.427220702E-01
 1.009999990E+00 -5.353605375E-03 6.377012134E-01
 1.009999990E+00 -5.178818014E-03 6.327581406E-01
 1.009999990E+00 -5.009854678E-03 6.278902292E-01
 1.009999990E+00 -4.846517928E-03 6.230945587E-01
 1.009999990E+00 -4.688618705E-03 6.183694005E-01
 1.009999990E+00 -4.535974469E-03 6.137113571E-01
 1.009999990E+00 -4.388407338E-03 6.091184616E-01
 1.009999990E+00 -4.245747346E-03 6.045886278E-01
 1.009999990E+00 -4.107828252E-03 6.001188159E-01
 1.009999990E+00 -3.974491265E-03 5.957060456E-01
 1.009999990E+00 -3.845581785E-03 5.913479328E-01
 1.009999990E+00 -3.720950801E-03 5.870414972E-01
 1.009999990E+00 -3.600454656E-03 5.827838182E-01
 1.009999990E+00 -3.483953886E-03 5.785721540E-01
 1.009999990E+00 -3.371314146E-03 5.744034052E-01
 1.009999990E+00 -3.262405749E-03 5.702746511E-01
 1.009999990E+00 -3.157103201E-03 5.661829710E-01
 1.009999990E+00 -3.055284964E-03 5.621254444E-01
