# CFD data extracted (using Tecplot) by interpolating from original grid onto fixed set of points
# SST model
VARIABLES = "X","Y","u/Uref"
ZONE T="CFL3D, x=1.01"
 3.000000000E+00 1.042125940E+00 1.001017213E+00
 3.000000000E+00 1.069281578E+00 1.001077175E+00
 3.000000000E+00 1.097271085E+00 1.001137972E+00
 3.000000000E+00 1.126122475E+00 1.001199484E+00
 3.000000000E+00 1.155864596E+00 1.001261711E+00
 3.000000000E+00 1.186526656E+00 1.001324534E+00
 3.000000000E+00 1.218136430E+00 1.001387954E+00
 3.000000000E+00 1.250725746E+00 1.001451731E+00
 3.000000000E+00 1.284327865E+00 1.001515865E+00
 3.000000000E+00 1.318976760E+00 1.001580238E+00
 3.000000000E+00 1.354707837E+00 1.001644611E+00
 3.000000000E+00 1.391558051E+00 1.001708984E+00
 3.000000000E+00 1.429565430E+00 1.001773119E+00
 3.000000000E+00 1.468769550E+00 1.001837015E+00
 3.000000000E+00 1.509211421E+00 1.001900434E+00
 3.000000000E+00 1.550933361E+00 1.001963019E+00
 3.000000000E+00 1.593979359E+00 1.002025008E+00
 3.000000000E+00 1.638394713E+00 1.002085924E+00
 3.000000000E+00 1.684226036E+00 1.002145648E+00
 3.000000000E+00 1.731521726E+00 1.002203941E+00
 3.000000000E+00 1.780331612E+00 1.002260685E+00
 3.000000000E+00 1.830706835E+00 1.002315760E+00
 3.000000000E+00 1.882700086E+00 1.002368689E+00
 3.000000000E+00 1.936365962E+00 1.002419591E+00
 3.000000000E+00 1.991760015E+00 1.002467871E+00
 3.000000000E+00 2.048939943E+00 1.002513528E+00
 3.000000000E+00 2.107965231E+00 1.002556443E+00
 3.000000000E+00 2.168896437E+00 1.002596378E+00
 3.000000000E+00 2.231796026E+00 1.002633452E+00
 3.000000000E+00 2.296729326E+00 1.002667427E+00
 3.000000000E+00 2.363761902E+00 1.002698064E+00
 3.000000000E+00 2.432961702E+00 1.002725482E+00
 3.000000000E+00 2.504399538E+00 1.002749205E+00
 3.000000000E+00 2.578147173E+00 1.002769470E+00
 3.000000000E+00 2.654278040E+00 1.002786040E+00
 3.000000000E+00 2.732868671E+00 1.002798915E+00
 3.000000000E+00 2.813997030E+00 1.002807975E+00
 3.000000000E+00 2.897742748E+00 1.002813220E+00
 3.000000000E+00 2.984187841E+00 1.002814770E+00
 3.000000000E+00 3.073416710E+00 1.002812624E+00
 3.000000000E+00 3.165512085E+00 1.002806902E+00
 3.000000000E+00 3.260551929E+00 1.002797246E+00
 3.000000000E+00 3.358627558E+00 1.002784491E+00
 3.000000000E+00 3.459829807E+00 1.002768040E+00
 3.000000000E+00 3.564251184E+00 1.002748609E+00
 3.000000000E+00 3.671990395E+00 1.002725840E+00
 3.000000000E+00 3.783147335E+00 1.002699971E+00
 3.000000000E+00 3.897823334E+00 1.002671599E+00
 3.000000000E+00 4.016123772E+00 1.002640367E+00
 3.000000000E+00 4.138154507E+00 1.002606869E+00
 3.000000000E+00 4.264023304E+00 1.002570868E+00
 3.000000000E+00 4.393839836E+00 1.002532959E+00
 3.000000000E+00 4.527714729E+00 1.002492905E+00
 3.000000000E+00 4.665757179E+00 1.002451301E+00
 3.000000000E+00 4.808078289E+00 1.002408147E+00
 3.000000000E+00 4.954790115E+00 1.002363443E+00
 3.000000000E+00 5.105998993E+00 1.002317786E+00
 3.000000000E+00 5.261817932E+00 1.002270818E+00
 3.000000000E+00 5.422352791E+00 1.002223134E+00
 3.000000000E+00 5.587706566E+00 1.002174616E+00
 3.000000000E+00 5.757990837E+00 1.002125382E+00
 3.000000000E+00 5.933299541E+00 1.002075791E+00
 3.000000000E+00 6.113735199E+00 1.002026081E+00
 3.000000000E+00 6.299399376E+00 1.001976132E+00
 3.000000000E+00 6.490375519E+00 1.001926184E+00
 3.000000000E+00 6.686762810E+00 1.001876354E+00
 3.000000000E+00 6.888644218E+00 1.001826525E+00
 3.000000000E+00 7.096097469E+00 1.001776934E+00
 3.000000000E+00 7.309215546E+00 1.001727939E+00
 3.000000000E+00 7.528152943E+00 1.001679420E+00
 3.000000000E+00 7.753014565E+00 1.001631141E+00
 3.000000000E+00 7.983872890E+00 1.001583338E+00
 3.000000000E+00 8.220792770E+00 1.001536131E+00
 3.000000000E+00 8.463834763E+00 1.001489282E+00
 3.000000000E+00 8.713047028E+00 1.001443148E+00
 3.000000000E+00 8.968473434E+00 1.001397729E+00
 3.000000000E+00 9.230148315E+00 1.001352668E+00
 3.000000000E+00 9.498090744E+00 1.001308203E+00
 3.000000000E+00 9.772315025E+00 1.001264572E+00
 3.000000000E+00 1.005281734E+01 1.001221776E+00
 3.000000000E+00 1.033958530E+01 1.001179695E+00
 3.000000000E+00 1.063259029E+01 1.001138091E+00
 3.000000000E+00 1.093178749E+01 1.001097083E+00
 3.000000000E+00 1.123712063E+01 1.001056671E+00
 3.000000000E+00 1.154850960E+01 1.001016855E+00
 3.000000000E+00 1.186586666E+01 1.000977635E+00
 3.000000000E+00 1.218907261E+01 1.000939012E+00
 3.000000000E+00 1.251800442E+01 1.000900984E+00
 3.000000000E+00 1.285250282E+01 1.000863433E+00
 3.000000000E+00 1.319240570E+01 1.000826240E+00
 3.000000000E+00 1.353751278E+01 1.000789285E+00
 3.000000000E+00 1.388761139E+01 1.000752807E+00
 3.000000000E+00 1.424249649E+01 1.000716805E+00
 3.000000000E+00 1.460202694E+01 1.000680923E+00
 3.000000000E+00 1.496603298E+01 1.000645041E+00
 3.000000000E+00 1.533433437E+01 1.000609279E+00
 3.000000000E+00 1.570673084E+01 1.000573516E+00
 3.000000000E+00 1.608300400E+01 1.000537634E+00
 3.000000000E+00 1.646291733E+01 1.000501513E+00
 3.000000000E+00 1.684622002E+01 1.000464797E+00
 3.000000000E+00 1.723264694E+01 1.000427365E+00
 3.000000000E+00 1.762191391E+01 1.000388980E+00
 3.000000000E+00 1.801372719E+01 1.000349998E+00
 3.000000000E+00 1.840778160E+01 1.000310063E+00
 3.000000000E+00 1.880376053E+01 1.000268936E+00
 3.000000000E+00 1.920134163E+01 1.000213623E+00
 3.000000000E+00 1.960019875E+01 1.000145674E+00
 3.000000000E+00 2.000000000E+01 1.000064969E+00
ZONE T="FUN3D, x=1.01"
 1.009999990E+00 -2.000000000E+01 9.999775887E-01
 1.009999990E+00 -1.935783958E+01 9.999171495E-01
 1.009999990E+00 -1.873642540E+01 9.998676181E-01
 1.009999990E+00 -1.813489723E+01 9.998244047E-01
 1.009999990E+00 -1.755247307E+01 9.997846484E-01
 1.009999990E+00 -1.698842812E+01 9.997470975E-01
 1.009999990E+00 -1.644208908E+01 9.997108579E-01
 1.009999990E+00 -1.591282177E+01 9.996755123E-01
 1.009999990E+00 -1.540002155E+01 9.996407628E-01
 1.009999990E+00 -1.490311527E+01 9.996064305E-01
 1.009999990E+00 -1.442155170E+01 9.995722175E-01
 1.009999990E+00 -1.395480156E+01 9.995381832E-01
 1.009999990E+00 -1.350235271E+01 9.995039701E-01
 1.009999990E+00 -1.306371021E+01 9.994696975E-01
 1.009999990E+00 -1.263839531E+01 9.994351864E-01
 1.009999990E+00 -1.222593880E+01 9.994003773E-01
 1.009999990E+00 -1.182589436E+01 9.993651509E-01
 1.009999990E+00 -1.143781471E+01 9.993294477E-01
 1.009999990E+00 -1.106141567E+01 9.992932677E-01
 1.009999990E+00 -1.069646168E+01 9.992564321E-01
 1.009999990E+00 -1.034272861E+01 9.992191792E-01
 1.009999990E+00 -9.999948502E+00 9.991813302E-01
 1.009999990E+00 -9.667881966E+00 9.991428256E-01
 1.009999990E+00 -9.346258163E+00 9.991036654E-01
 1.009999990E+00 -9.034824371E+00 9.990638494E-01
 1.009999990E+00 -8.733310699E+00 9.990233183E-01
 1.009999990E+00 -8.441459656E+00 9.989821911E-01
 1.009999990E+00 -8.159008026E+00 9.989402890E-01
 1.009999990E+00 -7.885692596E+00 9.988976717E-01
 1.009999990E+00 -7.621260166E+00 9.988543391E-01
 1.009999990E+00 -7.365450859E+00 9.988102913E-01
 1.009999990E+00 -7.118018627E+00 9.987655878E-01
 1.009999990E+00 -6.878712177E+00 9.987201095E-01
 1.009999990E+00 -6.647291660E+00 9.986739159E-01
 1.009999990E+00 -6.423519135E+00 9.986270070E-01
 1.009999990E+00 -6.207160950E+00 9.985794425E-01
 1.009999990E+00 -5.997991562E+00 9.985312223E-01
 1.009999990E+00 -5.795789719E+00 9.984822869E-01
 1.009999990E+00 -5.600339890E+00 9.984326959E-01
 1.009999990E+00 -5.411433220E+00 9.983826280E-01
 1.009999990E+00 -5.228827953E+00 9.983318448E-01
 1.009999990E+00 -5.052223682E+00 9.982804656E-01
 1.009999990E+00 -4.881423950E+00 9.982286096E-01
 1.009999990E+00 -4.716265202E+00 9.981763363E-01
 1.009999990E+00 -4.556583405E+00 9.981235862E-01
 1.009999990E+00 -4.402204514E+00 9.980704188E-01
 1.009999990E+00 -4.252981186E+00 9.980169535E-01
 1.009999990E+00 -4.108750820E+00 9.979632497E-01
 1.009999990E+00 -3.969357491E+00 9.979093671E-01
 1.009999990E+00 -3.834659100E+00 9.978553057E-01
 1.009999990E+00 -3.704500675E+00 9.978012443E-01
 1.009999990E+00 -3.578741312E+00 9.977471828E-01
 1.009999990E+00 -3.457240820E+00 9.976932406E-01
 1.009999990E+00 -3.339855671E+00 9.976395369E-01
 1.009999990E+00 -3.226454258E+00 9.975860119E-01
 1.009999990E+00 -3.116902113E+00 9.975329041E-01
 1.009999990E+00 -3.011067867E+00 9.974802136E-01
 1.009999990E+00 -2.908826351E+00 9.974281192E-01
 1.009999990E+00 -2.810053110E+00 9.973765016E-01
 1.009999990E+00 -2.714627981E+00 9.973255992E-01
 1.009999990E+00 -2.622434855E+00 9.972754121E-01
 1.009999990E+00 -2.533361197E+00 9.972259998E-01
 1.009999990E+00 -2.447297573E+00 9.971774817E-01
 1.009999990E+00 -2.364140272E+00 9.971296787E-01
 1.009999990E+00 -2.283789158E+00 9.970828295E-01
 1.009999990E+00 -2.206146479E+00 9.970368147E-01
 1.009999990E+00 -2.131122589E+00 9.969916344E-01
 1.009999990E+00 -2.058630943E+00 9.969473481E-01
 1.009999990E+00 -1.988584638E+00 9.969037771E-01
 1.009999990E+00 -1.920913339E+00 9.968606830E-01
 1.009999990E+00 -1.855541468E+00 9.968181252E-01
 1.009999990E+00 -1.792391539E+00 9.967759848E-01
 1.009999990E+00 -1.731388450E+00 9.967340827E-01
 1.009999990E+00 -1.672460914E+00 9.966921806E-01
 1.009999990E+00 -1.615538955E+00 9.966498613E-01
 1.009999990E+00 -1.560554504E+00 9.966069460E-01
 1.009999990E+00 -1.507442951E+00 9.965629578E-01
 1.009999990E+00 -1.456141472E+00 9.965173602E-01
 1.009999990E+00 -1.406588554E+00 9.964698553E-01
 1.009999990E+00 -1.358725309E+00 9.964198470E-01
 1.009999990E+00 -1.312495232E+00 9.963667989E-01
 1.009999990E+00 -1.267842770E+00 9.963100553E-01
 1.009999990E+00 -1.224714160E+00 9.962490201E-01
 1.009999990E+00 -1.183058500E+00 9.961829185E-01
 1.009999990E+00 -1.142825365E+00 9.961110353E-01
 1.009999990E+00 -1.103965998E+00 9.960325956E-01
 1.009999990E+00 -1.066433787E+00 9.959468246E-01
 1.009999990E+00 -1.030183315E+00 9.958529472E-01
 1.009999990E+00 -9.951701760E-01 9.957500696E-01
 1.009999990E+00 -9.613518715E-01 9.956374168E-01
 1.009999990E+00 -9.286869764E-01 9.955140352E-01
 1.009999990E+00 -8.971354365E-01 9.953792095E-01
 1.009999990E+00 -8.666585088E-01 9.952321649E-01
 1.009999990E+00 -8.372187614E-01 9.950719476E-01
 1.009999990E+00 -8.087800145E-01 9.948979020E-01
 1.009999990E+00 -7.813075185E-01 9.947093129E-01
 1.009999990E+00 -7.547675371E-01 9.945054650E-01
 1.009999990E+00 -7.291278839E-01 9.942857027E-01
 1.009999990E+00 -7.043573856E-01 9.940495491E-01
 1.009999990E+00 -6.804260612E-01 9.937963486E-01
 1.009999990E+00 -6.573053598E-01 9.935258031E-01
 1.009999990E+00 -6.349676251E-01 9.932374358E-01
 1.009999990E+00 -6.133861542E-01 9.929310679E-01
 1.009999990E+00 -5.925353169E-01 9.926061630E-01
 1.009999990E+00 -5.723937154E-01 9.922625422E-01
 1.009999990E+00 -5.529382825E-01 9.919005632E-01
 1.009999990E+00 -5.341456532E-01 9.915202856E-01
 1.009999990E+00 -5.159932971E-01 9.911217690E-01
 1.009999990E+00 -4.984593987E-01 9.907050133E-01
 1.009999990E+00 -4.815229774E-01 9.902703166E-01
 1.009999990E+00 -4.651636481E-01 9.898179173E-01
 1.009999990E+00 -4.493618011E-01 9.893481731E-01
 1.009999990E+00 -4.340984523E-01 9.888613820E-01
 1.009999990E+00 -4.193552732E-01 9.883579612E-01
 1.009999990E+00 -4.051145911E-01 9.878384471E-01
 1.009999990E+00 -3.913592696E-01 9.873031974E-01
 1.009999990E+00 -3.780727983E-01 9.867528677E-01
 1.009999990E+00 -3.652392030E-01 9.861878753E-01
 1.009999990E+00 -3.528430760E-01 9.856089354E-01
 1.009999990E+00 -3.408695161E-01 9.850164652E-01
 1.009999990E+00 -3.293041289E-01 9.844112396E-01
 1.009999990E+00 -3.181329966E-01 9.837937355E-01
 1.009999990E+00 -3.073426485E-01 9.831646085E-01
 1.009999990E+00 -2.969201505E-01 9.825243950E-01
 1.009999990E+00 -2.868529260E-01 9.818738103E-01
 1.009999990E+00 -2.771288455E-01 9.812134504E-01
 1.009999990E+00 -2.677361369E-01 9.805437326E-01
 1.009999990E+00 -2.586635351E-01 9.798654318E-01
 1.009999990E+00 -2.499000579E-01 9.791789651E-01
 1.009999990E+00 -2.414351106E-01 9.784849882E-01
 1.009999990E+00 -2.332584411E-01 9.777839780E-01
 1.009999990E+00 -2.253601849E-01 9.770764709E-01
 1.009999990E+00 -2.177307606E-01 9.763630033E-01
 1.009999990E+00 -2.103609294E-01 9.756439924E-01
 1.009999990E+00 -2.032417506E-01 9.749198556E-01
 1.009999990E+00 -1.963646263E-01 9.741912484E-01
 1.009999990E+00 -1.897211969E-01 9.734584093E-01
 1.009999990E+00 -1.833034307E-01 9.727217555E-01
 1.009999990E+00 -1.771035492E-01 9.719817638E-01
 1.009999990E+00 -1.711140722E-01 9.712388515E-01
 1.009999990E+00 -1.653277576E-01 9.704931974E-01
 1.009999990E+00 -1.597376317E-01 9.697452784E-01
 1.009999990E+00 -1.543369889E-01 9.689954519E-01
 1.009999990E+00 -1.491193026E-01 9.682439566E-01
 1.009999990E+00 -1.440783441E-01 9.674910903E-01
 1.009999990E+00 -1.392080635E-01 9.667372108E-01
 1.009999990E+00 -1.345026344E-01 9.659825563E-01
 1.009999990E+00 -1.299564689E-01 9.652273655E-01
 1.009999990E+00 -1.255641431E-01 9.644719958E-01
 1.009999990E+00 -1.213204339E-01 9.637166262E-01
 1.009999990E+00 -1.172202975E-01 9.629614353E-01
 1.009999990E+00 -1.132588461E-01 9.622066617E-01
 1.009999990E+00 -1.094313934E-01 9.614525437E-01
 1.009999990E+00 -1.057334840E-01 9.606993198E-01
 1.009999990E+00 -1.021610349E-01 9.599471688E-01
 1.009999990E+00 -9.870979190E-02 9.591965079E-01
 1.009999990E+00 -9.537564218E-02 9.584473372E-01
 1.009999990E+00 -9.215459973E-02 9.576997161E-01
 1.009999990E+00 -8.904282004E-02 9.569538832E-01
 1.009999990E+00 -8.603659272E-02 9.562099576E-01
 1.009999990E+00 -8.313232660E-02 9.554682374E-01
 1.009999990E+00 -8.032655716E-02 9.547287822E-01
 1.009999990E+00 -7.761594653E-02 9.539917111E-01
 1.009999990E+00 -7.499725372E-02 9.532573819E-01
 1.009999990E+00 -7.246736437E-02 9.525256157E-01
 1.009999990E+00 -7.002326101E-02 9.517965913E-01
 1.009999990E+00 -6.766202301E-02 9.510705471E-01
 1.009999990E+00 -6.538084894E-02 9.503473639E-01
 1.009999990E+00 -6.317700446E-02 9.496273398E-01
 1.009999990E+00 -6.104788184E-02 9.489104152E-01
 1.009999990E+00 -5.899093673E-02 9.481967688E-01
 1.009999990E+00 -5.700372905E-02 9.474865198E-01
 1.009999990E+00 -5.508388579E-02 9.467796683E-01
 1.009999990E+00 -5.322912708E-02 9.460765123E-01
 1.009999990E+00 -5.143724382E-02 9.453768134E-01
 1.009999990E+00 -4.970610887E-02 9.446809292E-01
 1.009999990E+00 -4.803365469E-02 9.439887404E-01
 1.009999990E+00 -4.641790316E-02 9.433006048E-01
 1.009999990E+00 -4.485693574E-02 9.426164031E-01
 1.009999990E+00 -4.334890097E-02 9.419362545E-01
 1.009999990E+00 -4.189200699E-02 9.412603974E-01
 1.009999990E+00 -4.048452526E-02 9.405887127E-01
 1.009999990E+00 -3.912478313E-02 9.399215579E-01
 1.009999990E+00 -3.781116754E-02 9.392586946E-01
 1.009999990E+00 -3.654212132E-02 9.386007190E-01
 1.009999990E+00 -3.531615436E-02 9.379471540E-01
 1.009999990E+00 -3.413181379E-02 9.372987151E-01
 1.009999990E+00 -3.298769146E-02 9.366549850E-01
 1.009999990E+00 -3.188243136E-02 9.360165596E-01
 1.009999990E+00 -3.081471846E-02 9.353831410E-01
 1.009999990E+00 -2.978328243E-02 9.347552657E-01
 1.009999990E+00 -2.878691442E-02 9.341326356E-01
 1.009999990E+00 -2.782441489E-02 9.335156679E-01
 1.009999990E+00 -2.689462155E-02 9.329044223E-01
 1.009999990E+00 -2.599640377E-02 9.322986007E-01
 1.009999990E+00 -2.512866817E-02 9.316973090E-01
 1.009999990E+00 -2.429035865E-02 9.310997725E-01
 1.009999990E+00 -2.348043397E-02 9.305188060E-01
 1.009999990E+00 -2.269789018E-02 9.299518466E-01
 1.009999990E+00 -2.194175869E-02 9.291337132E-01
 1.009999990E+00 -2.121111006E-02 9.271613359E-01
 1.009999990E+00 -2.050504647E-02 9.228696823E-01
 1.009999990E+00 -1.982271671E-02 9.160071015E-01
 1.009999990E+00 -1.916330121E-02 9.073387980E-01
 1.009999990E+00 -1.852601953E-02 8.978564143E-01
 1.009999990E+00 -1.791011542E-02 8.881549239E-01
 1.009999990E+00 -1.731486619E-02 8.784787059E-01
 1.009999990E+00 -1.673957519E-02 8.689017892E-01
 1.009999990E+00 -1.618356816E-02 8.594266176E-01
 1.009999990E+00 -1.564619876E-02 8.500137329E-01
 1.009999990E+00 -1.512684394E-02 8.405877948E-01
 1.009999990E+00 -1.462490298E-02 8.310402036E-01
 1.009999990E+00 -1.413979195E-02 8.212995529E-01
 1.009999990E+00 -1.367094647E-02 8.114399910E-01
 1.009999990E+00 -1.321781985E-02 8.016537428E-01
 1.009999990E+00 -1.277988404E-02 7.921065092E-01
 1.009999990E+00 -1.235662960E-02 7.828836441E-01
 1.009999990E+00 -1.194756292E-02 7.740057111E-01
 1.009999990E+00 -1.155220717E-02 7.654592395E-01
 1.009999990E+00 -1.117010135E-02 7.572214007E-01
 1.009999990E+00 -1.080079935E-02 7.492781281E-01
 1.009999990E+00 -1.044387184E-02 7.416346073E-01
 1.009999990E+00 -1.009890065E-02 7.343024611E-01
 1.009999990E+00 -9.765485302E-03 7.272580266E-01
 1.009999990E+00 -9.443235584E-03 7.204442024E-01
 1.009999990E+00 -9.131776169E-03 7.138192058E-01
 1.009999990E+00 -8.830745704E-03 7.073655128E-01
 1.009999990E+00 -8.539792150E-03 7.010713220E-01
 1.009999990E+00 -8.258575574E-03 6.949272156E-01
 1.009999990E+00 -7.986768149E-03 6.889245510E-01
 1.009999990E+00 -7.724053692E-03 6.830558181E-01
 1.009999990E+00 -7.470124401E-03 6.773126721E-01
 1.009999990E+00 -7.224685047E-03 6.716880202E-01
 1.009999990E+00 -6.987449713E-03 6.661753654E-01
 1.009999990E+00 -6.758141331E-03 6.607681513E-01
 1.009999990E+00 -6.536493078E-03 6.554605365E-01
 1.009999990E+00 -6.322246511E-03 6.502476335E-01
 1.009999990E+00 -6.115152966E-03 6.451246738E-01
 1.009999990E+00 -5.914971232E-03 6.400870681E-01
 1.009999990E+00 -5.721468013E-03 6.351300478E-01
 1.009999990E+00 -5.534418393E-03 6.302495599E-01
 1.009999990E+00 -5.353605375E-03 6.254416108E-01
 1.009999990E+00 -5.178818014E-03 6.207026243E-01
 1.009999990E+00 -5.009854678E-03 6.160289645E-01
 1.009999990E+00 -4.846517928E-03 6.114168167E-01
 1.009999990E+00 -4.688618705E-03 6.068638563E-01
 1.009999990E+00 -4.535974469E-03 6.023665667E-01
 1.009999990E+00 -4.388407338E-03 5.979222059E-01
 1.009999990E+00 -4.245747346E-03 5.935288072E-01
 1.009999990E+00 -4.107828252E-03 5.891832709E-01
 1.009999990E+00 -3.974491265E-03 5.848827362E-01
 1.009999990E+00 -3.845581785E-03 5.806251168E-01
 1.009999990E+00 -3.720950801E-03 5.764077902E-01
 1.009999990E+00 -3.600454656E-03 5.722285509E-01
 1.009999990E+00 -3.483953886E-03 5.680853128E-01
 1.009999990E+00 -3.371314146E-03 5.639758110E-01
 1.009999990E+00 -3.262405749E-03 5.598979592E-01
 1.009999990E+00 -3.157103201E-03 5.558497906E-01
 1.009999990E+00 -3.055284964E-03 5.518290997E-01
 1.009999990E+00 -2.956833923E-03 5.478339791E-01
 1.009999990E+00 -2.861637156E-03 5.438627601E-01
 1.009999990E+00 -2.769585000E-03 5.399129987E-01
 1.009999990E+00 -2.680571983E-03 5.359831452E-01
 1.009999990E+00 -2.594495658E-03 5.320716500E-01
 1.009999990E+00 -2.511257771E-03 5.281767845E-01
 1.009999990E+00 -2.430762630E-03 5.242966413E-01
 1.009999990E+00 -2.352918033E-03 5.204294324E-01
 1.009999990E+00 -2.277635271E-03 5.165737271E-01
 1.009999990E+00 -2.204828197E-03 5.127279162E-01
 1.009999990E+00 -2.134413458E-03 5.088906884E-01
 1.009999990E+00 -2.066311194E-03 5.050607920E-01
 1.009999990E+00 -2.000443172E-03 5.012370348E-01
 1.009999990E+00 -1.936735003E-03 4.974188805E-01
 1.009999990E+00 -1.875113929E-03 4.936056137E-01
 1.009999990E+00 -1.815509866E-03 4.897969067E-01
 1.009999990E+00 -1.757855178E-03 4.859928787E-01
 1.009999990E+00 -1.702084555E-03 4.821940660E-01
 1.009999990E+00 -1.648134785E-03 4.784009755E-01
 1.009999990E+00 -1.595944748E-03 4.746150374E-01
 1.009999990E+00 -1.545455540E-03 4.708376229E-01
 1.009999990E+00 -1.496609999E-03 4.670707285E-01
 1.009999990E+00 -1.449353062E-03 4.633167386E-01
 1.009999990E+00 -1.403631642E-03 4.595783055E-01
 1.009999990E+00 -1.359393937E-03 4.558583498E-01
 1.009999990E+00 -1.316590584E-03 4.521602392E-01
 1.009999990E+00 -1.275173272E-03 4.484874904E-01
 1.009999990E+00 -1.235095784E-03 4.448434711E-01
 1.009999990E+00 -1.196312951E-03 4.412322938E-01
 1.009999990E+00 -1.158781582E-03 4.376577437E-01
 1.009999990E+00 -1.122459769E-03 4.341238737E-01
 1.009999990E+00 -1.087306882E-03 4.306344092E-01
 1.009999990E+00 -1.053283806E-03 4.271932840E-01
 1.009999990E+00 -1.020352705E-03 4.238040149E-01
 1.009999990E+00 -9.884770261E-04 4.204701483E-01
 1.009999990E+00 -9.576214361E-04 4.171950221E-01
 1.009999990E+00 -9.277517092E-04 4.139814675E-01
 1.009999990E+00 -8.988348418E-04 4.108326733E-01
 1.009999990E+00 -8.708388777E-04 4.077504575E-01
 1.009999990E+00 -8.437330252E-04 4.047376812E-01
 1.009999990E+00 -8.174874238E-04 4.017961323E-01
 1.009999990E+00 -7.920732605E-04 3.989273012E-01
 1.009999990E+00 -7.674626540E-04 3.961323202E-01
 1.009999990E+00 -7.436286542E-04 3.934128881E-01
 1.009999990E+00 -7.205452421E-04 3.907692134E-01
 1.009999990E+00 -6.981872721E-04 3.882022798E-01
 1.009999990E+00 -6.765303551E-04 3.857120275E-01
 1.009999990E+00 -6.555509754E-04 3.832980096E-01
 1.009999990E+00 -6.352264318E-04 3.809607923E-01
 1.009999990E+00 -6.155346637E-04 3.787000775E-01
 1.009999990E+00 -5.964544252E-04 3.765144646E-01
 1.009999990E+00 -5.779651692E-04 3.744036853E-01
 1.009999990E+00 -5.600470467E-04 3.723667264E-01
 1.009999990E+00 -5.426807911E-04 3.704023063E-01
 1.009999990E+00 -5.258478341E-04 3.685092330E-01
 1.009999990E+00 -5.095301894E-04 3.666866422E-01
 1.009999990E+00 -4.937105114E-04 3.649331331E-01
 1.009999990E+00 -4.783718905E-04 3.632462025E-01
 1.009999990E+00 -4.634981742E-04 3.616250455E-01
 1.009999990E+00 -4.490735591E-04 3.600682318E-01
 1.009999990E+00 -4.350828531E-04 3.585734069E-01
 1.009999990E+00 -4.215113586E-04 3.571387231E-01
 1.009999990E+00 -4.083447857E-04 3.557629883E-01
 1.009999990E+00 -3.955693974E-04 3.544440866E-01
 1.009999990E+00 -3.831718350E-04 3.531803489E-01
 1.009999990E+00 -3.711392346E-04 3.519696593E-01
 1.009999990E+00 -3.594591108E-04 3.508104980E-01
 1.009999990E+00 -3.481193271E-04 3.497009575E-01
 1.009999990E+00 -3.371082421E-04 3.486392200E-01
 1.009999990E+00 -3.264145344E-04 3.476236165E-01
 1.009999990E+00 -3.160272317E-04 3.466517031E-01
 1.009999990E+00 -3.059357114E-04 3.457224667E-01
 1.009999990E+00 -2.961296996E-04 3.448338509E-01
 1.009999990E+00 -2.865992719E-04 3.439848423E-01
 1.009999990E+00 -2.773347951E-04 3.431726098E-01
 1.009999990E+00 -2.683268976E-04 3.423970044E-01
 1.009999990E+00 -2.595665574E-04 3.416552544E-01
 1.009999990E+00 -2.510449849E-04 3.409465551E-01
 1.009999990E+00 -2.427537402E-04 3.402695954E-01
 1.009999990E+00 -2.346845286E-04 3.396224082E-01
 1.009999990E+00 -2.268294047E-04 3.390037417E-01
 1.009999990E+00 -2.191806125E-04 3.384126127E-01
 1.009999990E+00 -2.117306431E-04 3.378478885E-01
 1.009999990E+00 -2.044722060E-04 3.373073637E-01
 1.009999990E+00 -1.973982435E-04 3.367907107E-01
 1.009999990E+00 -1.905019017E-04 3.362968564E-01
 1.009999990E+00 -1.837765012E-04 3.358247876E-01
 1.009999990E+00 -1.772155811E-04 3.353729248E-01
 1.009999990E+00 -1.708128548E-04 3.349402845E-01
 1.009999990E+00 -1.645622397E-04 3.345263898E-01
 1.009999990E+00 -1.584577694E-04 3.341303766E-01
 1.009999990E+00 -1.524936815E-04 3.337513804E-01
 1.009999990E+00 -1.466643589E-04 3.333880305E-01
 1.009999990E+00 -1.409643592E-04 3.330401480E-01
 1.009999990E+00 -1.353883417E-04 3.327063322E-01
 1.009999990E+00 -1.299311552E-04 3.323868513E-01
 1.009999990E+00 -1.245877211E-04 3.320802152E-01
 1.009999990E+00 -1.193531352E-04 3.317856491E-01
 1.009999990E+00 -1.142226029E-04 3.315028846E-01
 1.009999990E+00 -1.091914455E-04 3.312321305E-01
 1.009999990E+00 -1.042550866E-04 3.309711814E-01
 1.009999990E+00 -9.940905875E-05 3.307215273E-01
 1.009999990E+00 -9.464901086E-05 3.304806650E-01
 1.009999990E+00 -8.997067198E-05 3.302489817E-01
 1.009999990E+00 -8.536985843E-05 3.300262392E-01
 1.009999990E+00 -8.084248839E-05 3.298118711E-01
 1.009999990E+00 -7.638454554E-05 3.296049535E-01
 1.009999990E+00 -7.199210813E-05 3.294062018E-01
 1.009999990E+00 -6.766131264E-05 3.292147815E-01
 1.009999990E+00 -6.338836829E-05 3.290291131E-01
 1.009999990E+00 -5.916956070E-05 3.288511038E-01
 1.009999990E+00 -5.500121188E-05 3.286783099E-01
 1.009999990E+00 -5.087972022E-05 3.285125792E-01
 1.009999990E+00 -4.680152415E-05 3.283514380E-01
 1.009999990E+00 -4.276312029E-05 3.281962574E-01
 1.009999990E+00 -3.876104165E-05 3.280463219E-01
