variables="x","cf"
zone, t="CFL3D"
 4.508602992E-02 4.907253198E-03
 4.622865468E-02 4.882086068E-03
 4.737968370E-02 4.857524764E-03
 4.853916913E-02 4.833540414E-03
 4.970715567E-02 4.810107872E-03
 5.088369548E-02 4.787202459E-03
 5.206883326E-02 4.764800426E-03
 5.326262116E-02 4.742880352E-03
 5.446510017E-02 4.721421283E-03
 5.567632616E-02 4.700404126E-03
 5.689634383E-02 4.679810721E-03
 5.812519789E-02 4.659623373E-03
 5.936294422E-02 4.639826249E-03
 6.060962752E-02 4.620403517E-03
 6.186529621E-02 4.601340741E-03
 6.312999874E-02 4.582623951E-03
 6.440377980E-02 4.564241040E-03
 6.568669528E-02 4.546178505E-03
 6.697878242E-02 4.528425168E-03
 6.828010082E-02 4.510969389E-03
 6.959069520E-02 4.493800923E-03
 7.091061771E-02 4.476909526E-03
 7.223990560E-02 4.460284952E-03
 7.357861102E-02 4.443918355E-03
 7.492678612E-02 4.427800886E-03
 7.628447562E-02 4.411924165E-03
 7.765173167E-02 4.396280274E-03
 7.902859896E-02 4.380860832E-03
 8.041512221E-02 4.365659319E-03
 8.181135356E-02 4.350668751E-03
 8.321733773E-02 4.335881677E-03
 8.463312685E-02 4.321292043E-03
 8.605875820E-02 4.306893796E-03
 8.749429882E-02 4.292680416E-03
 8.893977106E-02 4.278646782E-03
 9.039524198E-02 4.264787305E-03
 9.186074883E-02 4.251096398E-03
 9.333634377E-02 4.237569403E-03
 9.482206404E-02 4.224200733E-03
 9.631796926E-02 4.210986197E-03
 9.782408923E-02 4.197921138E-03
 9.934049100E-02 4.185000900E-03
 1.008672044E-01 4.172220826E-03
 1.024042815E-01 4.159578122E-03
 1.039517671E-01 4.147067200E-03
 1.055097058E-01 4.134685732E-03
 1.070781425E-01 4.122428596E-03
 1.086571217E-01 4.110292997E-03
 1.102466956E-01 4.098275211E-03
 1.118469015E-01 4.086371511E-03
 1.134577915E-01 4.074579105E-03
 1.150793955E-01 4.062894266E-03
 1.167117655E-01 4.051314667E-03
 1.183549538E-01 4.039836116E-03
 1.200089902E-01 4.028456286E-03
 1.216739267E-01 4.017172381E-03
 1.233498007E-01 4.005981144E-03
 1.250366569E-01 3.994880244E-03
 1.267345399E-01 3.983866889E-03
 1.284434944E-01 3.972937819E-03
 1.301635504E-01 3.962091170E-03
 1.318947524E-01 3.951324150E-03
 1.336371601E-01 3.940634429E-03
 1.353907883E-01 3.930019215E-03
 1.371556818E-01 3.919476178E-03
 1.389319003E-01 3.909002990E-03
 1.407194734E-01 3.898597555E-03
 1.425184160E-01 3.888257546E-03
 1.443288028E-01 3.877980402E-03
 1.461506635E-01 3.867764026E-03
 1.479840279E-01 3.857606091E-03
 1.498289257E-01 3.847504733E-03
 1.516854167E-01 3.837457625E-03
 1.535535157E-01 3.827462671E-03
 1.554332823E-01 3.817517543E-03
 1.573247313E-01 3.807620378E-03
 1.592279077E-01 3.797768848E-03
 1.611428410E-01 3.787960857E-03
 1.630695611E-01 3.778194776E-03
 1.650081277E-01 3.768467810E-03
 1.669585407E-01 3.758778330E-03
 1.689208597E-01 3.749124240E-03
 1.708951145E-01 3.739503445E-03
 1.728813201E-01 3.729913617E-03
 1.748795062E-01 3.720352892E-03
 1.768897325E-01 3.710818943E-03
 1.789119989E-01 3.701309673E-03
 1.809463501E-01 3.691823222E-03
 1.829928160E-01 3.682357259E-03
 1.850514114E-01 3.672909224E-03
 1.871221811E-01 3.663477488E-03
 1.892051548E-01 3.654059255E-03
 1.913003325E-01 3.644652665E-03
 1.934077740E-01 3.635255154E-03
 1.955274791E-01 3.625864396E-03
 1.976594776E-01 3.616478061E-03
 1.998037994E-01 3.607093589E-03
 2.019604743E-01 3.597708419E-03
 2.041295022E-01 3.588319989E-03
 2.063109279E-01 3.578925738E-03
 2.085047662E-01 3.569522873E-03
 2.107110322E-01 3.560108598E-03
 2.129297554E-01 3.550680121E-03
 2.151609361E-01 3.541234648E-03
 2.174046040E-01 3.531768452E-03
 2.196607888E-01 3.522279207E-03
 2.219294906E-01 3.512762953E-03
 2.242107242E-01 3.503216663E-03
 2.265045196E-01 3.493636614E-03
 2.288108766E-01 3.484019078E-03
 2.311298251E-01 3.474360565E-03
 2.334613651E-01 3.464656649E-03
 2.358054966E-01 3.454903373E-03
 2.381622493E-01 3.445096547E-03
 2.405316383E-01 3.435231047E-03
 2.429136485E-01 3.425302450E-03
 2.453083098E-01 3.415305400E-03
 2.477156222E-01 3.405234776E-03
 2.501356006E-01 3.395084757E-03
 2.525682449E-01 3.384849522E-03
 2.550135255E-01 3.374522319E-03
 2.574715018E-01 3.364096629E-03
 2.599421442E-01 3.353565233E-03
 2.624254823E-01 3.342920216E-03
 2.649214864E-01 3.332153428E-03
 2.674301565E-01 3.321255790E-03
 2.699515224E-01 3.310217522E-03
 2.724855542E-01 3.299028613E-03
 2.750322521E-01 3.287677187E-03
 2.775916159E-01 3.276151139E-03
 2.801636457E-01 3.264436731E-03
 2.827483416E-01 3.252518363E-03
 2.853456736E-01 3.240379039E-03
 2.879556417E-01 3.227998735E-03
 2.905782461E-01 3.215356264E-03
 2.932134569E-01 3.202432767E-03
 2.958613038E-01 3.189222421E-03
 2.985217273E-01 3.175727557E-03
 3.011947274E-01 3.161890898E-03
 3.038803041E-01 3.147597425E-03
 3.065784574E-01 3.132793587E-03
 3.092890978E-01 3.117501736E-03
 3.120122850E-01 3.101747250E-03
 3.147479594E-01 3.085542237E-03
 3.174961209E-01 3.068895079E-03
 3.202567399E-01 3.051819978E-03
 3.230297565E-01 3.034342779E-03
 3.258152306E-01 3.016499802E-03
 3.286130428E-01 2.998308046E-03
 3.314232230E-01 2.979792422E-03
 3.342457414E-01 2.961077029E-03
 3.370805681E-01 2.942245221E-03
 3.399276435E-01 2.923246706E-03
 3.427869678E-01 2.904067980E-03
 3.456584811E-01 2.884783782E-03
 3.485421836E-01 2.865481889E-03
 3.514380157E-01 2.846191870E-03
 3.543459177E-01 2.826893935E-03
 3.572659194E-01 2.807658166E-03
 3.601979017E-01 2.788596321E-03
 3.631418645E-01 2.769667655E-03
 3.660977483E-01 2.750864485E-03
 3.690654933E-01 2.732450841E-03
 3.720450699E-01 2.714416245E-03
 3.750364482E-01 2.696547192E-03
 3.780395389E-01 2.679240657E-03
 3.810542822E-01 2.662510378E-03
 3.840806186E-01 2.646121895E-03
 3.871185184E-01 2.630482195E-03
 3.901678622E-01 2.615409438E-03
 3.932286203E-01 2.601002343E-03
 3.963007331E-01 2.587511903E-03
 3.993840814E-01 2.574694576E-03
 4.024785757E-01 2.562802983E-03
 4.055841863E-01 2.551815240E-03
 4.087007940E-01 2.541761380E-03
 4.118283093E-01 2.532755723E-03
 4.149666429E-01 2.524779644E-03
 4.181156456E-01 2.517950721E-03
 4.212752879E-01 2.512244042E-03
 4.244453907E-01 2.507770667E-03
 4.276258647E-01 2.504510572E-03
 4.308166206E-01 2.502540126E-03
 4.340174794E-01 2.501928946E-03
 4.372283220E-01 2.502618358E-03
 4.404490292E-01 2.504835138E-03
 4.436794519E-01 2.508413047E-03
 4.469194710E-01 2.513449173E-03
 4.501688778E-01 2.520048292E-03
 4.534275532E-01 2.528072800E-03
 4.566953778E-01 2.537805354E-03
 4.599721134E-01 2.549097408E-03
 4.632576406E-01 2.561888425E-03
 4.665518105E-01 2.576502273E-03
 4.698544145E-01 2.592789475E-03
 4.731652737E-01 2.610624069E-03
 4.764842689E-01 2.630273812E-03
 4.798111618E-01 2.651770832E-03
 4.831458032E-01 2.674875781E-03
 4.864880145E-01 2.699690638E-03
 4.898376465E-01 2.726502949E-03
 4.931944907E-01 2.755132969E-03
 4.965583980E-01 2.785378834E-03
 4.999292195E-01 2.817473607E-03
 5.033067465E-01 2.851598663E-03
 5.066908002E-01 2.887575887E-03
 5.100812912E-01 2.925191540E-03
 5.134780407E-01 2.964618616E-03
 5.168808699E-01 3.006136045E-03
 5.202897191E-01 3.049584571E-03
 5.237043500E-01 3.094759537E-03
 5.271247625E-01 3.141626716E-03
 5.305507779E-01 3.190358635E-03
 5.339823365E-01 3.241137834E-03
 5.374191999E-01 3.293781076E-03
 5.408614874E-01 3.348144004E-03
 5.443089604E-01 3.404218704E-03
 5.477616787E-01 3.462005174E-03
 5.512195230E-01 3.521605395E-03
 5.546824932E-01 3.583062207E-03
 5.581504703E-01 3.646220313E-03
 5.616235137E-01 3.710993566E-03
 5.651015639E-01 3.777355654E-03
 5.685847402E-01 3.845274216E-03
 5.720728636E-01 3.914729692E-03
 5.755661130E-01 3.985689487E-03
 5.790644884E-01 4.058148246E-03
 5.825679898E-01 4.131929483E-03
 5.860767365E-01 4.206463229E-03
 5.895906687E-01 4.280164838E-03
 5.931099653E-01 4.350753501E-03
 5.966346264E-01 4.426797386E-03
 6.001648307E-01 4.518623929E-03
 6.037005186E-01 4.610792734E-03
 6.072419286E-01 4.689270165E-03
 6.107890606E-01 4.764711950E-03
 6.143419743E-01 4.844447132E-03
 6.179008484E-01 4.926114809E-03
 6.214657426E-01 5.008250009E-03
 6.250367761E-01 5.090357736E-03
 6.286140084E-01 5.172209814E-03
 6.321974993E-01 5.253619049E-03
 6.357874274E-01 5.334390327E-03
 6.393837333E-01 5.414312705E-03
 6.429865360E-01 5.493161269E-03
 6.465959549E-01 5.570703652E-03
 6.502119303E-01 5.646694917E-03
 6.538345814E-01 5.720873829E-03
 6.574639082E-01 5.792974494E-03
 6.610997915E-01 5.862724502E-03
 6.647424102E-01 5.929842591E-03
 6.683915854E-01 5.994041450E-03
 6.720473170E-01 6.055029109E-03
 6.757094860E-01 6.112513132E-03
 6.793780923E-01 6.166202016E-03
 6.830529571E-01 6.215818226E-03
 6.867339015E-01 6.261062808E-03
 6.904208660E-01 6.301715039E-03
 6.941135526E-01 6.337439176E-03
 6.978118420E-01 6.367547438E-03
 7.015154362E-01 6.391796749E-03
 7.052240968E-01 6.410476752E-03
 7.089375854E-01 6.423494313E-03
 7.126555443E-01 6.430441979E-03
 7.163776159E-01 6.431133486E-03
 7.201035023E-01 6.425492465E-03
 7.238328457E-01 6.413068622E-03
 7.275652289E-01 6.393384654E-03
 7.313002348E-01 6.366766524E-03
 7.350375056E-01 6.333830766E-03
 7.387765050E-01 6.294521969E-03
 7.425169349E-01 6.248731632E-03
 7.462582588E-01 6.196519826E-03
 7.500000000E-01 6.137341261E-03
 7.537417412E-01 6.071249489E-03
 7.574830651E-01 5.999466870E-03
 7.612234950E-01 5.922520068E-03
 7.649624944E-01 5.840231199E-03
 7.686997652E-01 5.752810277E-03
 7.724347711E-01 5.660315044E-03
 7.761671543E-01 5.562755745E-03
 7.798964977E-01 5.460920278E-03
 7.836223841E-01 5.355719943E-03
 7.873444557E-01 5.247450434E-03
 7.910624146E-01 5.136240274E-03
 7.947759032E-01 5.022509024E-03
 7.984845638E-01 4.906651564E-03
 8.021881580E-01 4.788751714E-03
 8.058864474E-01 4.669180140E-03
 8.095791340E-01 4.548787605E-03
 8.132660985E-01 4.428104497E-03
 8.169470429E-01 4.307274241E-03
 8.206219077E-01 4.186571576E-03
 8.242905140E-01 4.066354129E-03
 8.279526830E-01 3.946937155E-03
 8.316084146E-01 3.828624962E-03
 8.352575898E-01 3.711700207E-03
 8.389002085E-01 3.596428549E-03
 8.425360918E-01 3.483054461E-03
 8.461654186E-01 3.371803788E-03
 8.497880697E-01 3.262884915E-03
 8.534040451E-01 3.156487597E-03
 8.570134640E-01 3.052779008E-03
 8.606162667E-01 2.951909089E-03
 8.642125726E-01 2.854011254E-03
 8.678025007E-01 2.759199589E-03
 8.713859916E-01 2.667570952E-03
 8.749632239E-01 2.579206601E-03
 8.785342574E-01 2.494187094E-03
 8.820991516E-01 2.412653761E-03
 8.856580257E-01 2.334958641E-03
 8.892109394E-01 2.261899645E-03
 8.927580714E-01 2.194153378E-03
 8.962994814E-01 2.127466258E-03
 8.998351693E-01 2.056661528E-03
 9.033653736E-01 1.988618169E-03
 9.068900347E-01 1.931159059E-03
 9.104093313E-01 1.879967051E-03
 9.139232635E-01 1.830526395E-03
 9.174320102E-01 1.783247571E-03
 9.209355116E-01 1.738732448E-03
 9.244338870E-01 1.697188476E-03
 9.279271364E-01 1.658633235E-03
 9.314152598E-01 1.622996060E-03
 9.348984361E-01 1.590199885E-03
 9.383764863E-01 1.560146804E-03
 9.418495297E-01 1.532804570E-03
 9.453175068E-01 1.508142683E-03
 9.487804770E-01 1.486015506E-03
 9.522383213E-01 1.466310816E-03
 9.556910396E-01 1.448938041E-03
 9.591385126E-01 1.433772966E-03
 9.625808001E-01 1.420807908E-03
 9.660176635E-01 1.410052413E-03
 9.694492221E-01 1.401352580E-03
 9.728752375E-01 1.394572319E-03
 9.762956500E-01 1.389584853E-03
 9.797102809E-01 1.386392280E-03
 9.831191301E-01 1.385056647E-03
 9.865219593E-01 1.385422540E-03
 9.899187088E-01 1.387305674E-03
 9.933091998E-01 1.390653779E-03
 9.966932535E-01 1.395541709E-03
 1.000070810E+00 1.401925460E-03
 1.003441572E+00 1.409581397E-03
 1.006805539E+00 1.418465166E-03
 1.010162354E+00 1.428683521E-03
 1.013512015E+00 1.440124935E-03
 1.016854167E+00 1.452596276E-03
 1.020188808E+00 1.466145855E-03
 1.023515701E+00 1.480815234E-03
 1.026834726E+00 1.496378449E-03
 1.030145645E+00 1.512838760E-03
 1.033448219E+00 1.530267065E-03
 1.036742330E+00 1.548438100E-03
 1.040027857E+00 1.567385509E-03
 1.043304682E+00 1.587086357E-03
 1.046572447E+00 1.607393846E-03
 1.049831152E+00 1.628393773E-03
 1.053080559E+00 1.649894402E-03
 1.056320548E+00 1.671909122E-03
 1.059551001E+00 1.694446197E-03
 1.062771678E+00 1.717346488E-03
 1.065982580E+00 1.740668900E-03
 1.069183350E+00 1.764269313E-03
 1.072374105E+00 1.788142603E-03
 1.075554609E+00 1.812239760E-03
 1.078724742E+00 1.836488489E-03
 1.081884384E+00 1.860882971E-03
 1.085033417E+00 1.885324367E-03
 1.088171721E+00 1.909820014E-03
 1.091299176E+00 1.934264321E-03
 1.094415784E+00 1.958669163E-03
 1.097521424E+00 1.982928719E-03
 1.100615978E+00 2.007023431E-03
 1.103699327E+00 2.031026408E-03
 1.106771350E+00 2.054662444E-03
 1.109832168E+00 2.078094520E-03
 1.112881541E+00 2.101184567E-03
 1.115919352E+00 2.123851562E-03
 1.118945718E+00 2.146287123E-03
 1.121960521E+00 2.168132225E-03
 1.124963522E+00 2.189543331E-03
 1.127954960E+00 2.210617764E-03
 1.130934477E+00 2.231022809E-03
 1.133902311E+00 2.250874415E-03
 1.136858106E+00 2.270271303E-03
 1.139802098E+00 2.289050724E-03
 1.142734051E+00 2.307177754E-03
 1.145654082E+00 2.324700123E-03
 1.148561954E+00 2.341602929E-03
 1.151457787E+00 2.357869409E-03
 1.154341459E+00 2.373511204E-03
 1.157212973E+00 2.388516907E-03
 1.160072327E+00 2.402862767E-03
 1.162919402E+00 2.416540869E-03
 1.165754199E+00 2.429604996E-03
 1.168576717E+00 2.442127559E-03
 1.171386957E+00 2.454070840E-03
 1.174184799E+00 2.465369413E-03
 1.176970243E+00 2.476046793E-03
 1.179743290E+00 2.486133482E-03
 1.182503939E+00 2.495639026E-03
 1.185252070E+00 2.504579956E-03
 1.187987685E+00 2.512982348E-03
 1.190710902E+00 2.520877169E-03
 1.193421602E+00 2.528294921E-03
 1.196119666E+00 2.535253996E-03
 1.198805213E+00 2.541774418E-03
 1.201478243E+00 2.547930228E-03
 1.204138756E+00 2.553831786E-03
 1.206786513E+00 2.559528453E-03
 1.209421754E+00 2.565010916E-03
 1.212044358E+00 2.570272423E-03
 1.214654326E+00 2.575318562E-03
 1.217251658E+00 2.580159577E-03
 1.219836354E+00 2.584806411E-03
 1.222408414E+00 2.589269541E-03
 1.224967718E+00 2.593558747E-03
 1.227514505E+00 2.597683109E-03
 1.230048537E+00 2.601650544E-03
 1.232569814E+00 2.605468966E-03
 1.235078573E+00 2.609145362E-03
 1.237574458E+00 2.612686716E-03
 1.240057826E+00 2.616099315E-03
 1.242528439E+00 2.619388746E-03
 1.244986415E+00 2.622560598E-03
 1.247431755E+00 2.625620458E-03
 1.249864459E+00 2.628572984E-03
 1.252284408E+00 2.631423064E-03
 1.254691720E+00 2.634174889E-03
 1.257086396E+00 2.636832418E-03
 1.259468317E+00 2.639400074E-03
 1.261837721E+00 2.641881350E-03
 1.264194489E+00 2.644279739E-03
 1.266538620E+00 2.646598499E-03
 1.268870234E+00 2.648841124E-03
 1.271189094E+00 2.651010640E-03
 1.273495436E+00 2.653109608E-03
 1.275789261E+00 2.655141056E-03
 1.278070450E+00 2.657107543E-03
 1.280339241E+00 2.659011399E-03
 1.282595396E+00 2.660855418E-03
 1.284839034E+00 2.662641462E-03
 1.287070274E+00 2.664371859E-03
 1.289288998E+00 2.666048938E-03
 1.291495204E+00 2.667674096E-03
 1.293689013E+00 2.669249894E-03
 1.295870543E+00 2.670777729E-03
 1.298039556E+00 2.672259696E-03
 1.300196171E+00 2.673696959E-03
 1.302340508E+00 2.675091615E-03
 1.304472566E+00 2.676444827E-03
 1.306592226E+00 2.677758457E-03
 1.308699608E+00 2.679033438E-03
 1.310794830E+00 2.680271631E-03
 1.312877774E+00 2.681473969E-03
 1.314948559E+00 2.682642080E-03
 1.317007184E+00 2.683776664E-03
 1.319053650E+00 2.684879350E-03
 1.321087956E+00 2.685951069E-03
 1.323110223E+00 2.686992986E-03
 1.325120449E+00 2.688005799E-03
 1.327118635E+00 2.688990906E-03
 1.329104900E+00 2.689949237E-03
 1.331079125E+00 2.690881491E-03
 1.333041430E+00 2.691788832E-03
 1.334991932E+00 2.692671726E-03
 1.336930394E+00 2.693531569E-03
 1.338857174E+00 2.694368595E-03
 1.340772152E+00 2.695183968E-03
 1.342675328E+00 2.695978386E-03
 1.344566703E+00 2.696752315E-03
 1.346446514E+00 2.697506687E-03
 1.348314643E+00 2.698242199E-03
 1.350171089E+00 2.698959550E-03
 1.352015972E+00 2.699659206E-03
 1.353849292E+00 2.700341865E-03
 1.355671167E+00 2.701007994E-03
 1.357481599E+00 2.701658523E-03
 1.359280586E+00 2.702293685E-03
 1.361068130E+00 2.702913946E-03
 1.362844348E+00 2.703520237E-03
 1.364609241E+00 2.704112791E-03
 1.366362810E+00 2.704692073E-03
 1.368105292E+00 2.705258783E-03
 1.369836450E+00 2.705813153E-03
 1.371556520E+00 2.706355881E-03
 1.373265505E+00 2.706887200E-03
 1.374963284E+00 2.707407577E-03
 1.376650214E+00 2.707917476E-03
 1.378326058E+00 2.708417363E-03
 1.379991055E+00 2.708907705E-03
 1.381645083E+00 2.709388500E-03
 1.383288264E+00 2.709860448E-03
 1.384920597E+00 2.710324014E-03
 1.386542201E+00 2.710779430E-03
 1.388153076E+00 2.711226931E-03
 1.389753342E+00 2.711666748E-03
 1.391342878E+00 2.712099813E-03
 1.392921805E+00 2.712525893E-03
 1.394490242E+00 2.712945454E-03
 1.396048188E+00 2.713358961E-03
 1.397595763E+00 2.713766648E-03
 1.399132848E+00 2.714168746E-03
 1.400659561E+00 2.714565722E-03
 1.402175903E+00 2.714957809E-03
 1.403681993E+00 2.715345239E-03
 1.405177951E+00 2.715728246E-03
 1.406663656E+00 2.716107061E-03
 1.408139229E+00 2.716482384E-03
 1.409604788E+00 2.716853982E-03
 1.411060214E+00 2.717222553E-03
 1.412505746E+00 2.717588097E-03
 1.413941264E+00 2.717951080E-03
 1.415366888E+00 2.718311502E-03
 1.416782618E+00 2.718669828E-03
 1.418188691E+00 2.719026292E-03
 1.419584870E+00 2.719381358E-03
 1.420971394E+00 2.719734795E-03
 1.422348261E+00 2.720087534E-03
 1.423715472E+00 2.720439341E-03
 1.425073266E+00 2.720790682E-03
 1.426421404E+00 2.721141558E-03
 1.427760124E+00 2.721492667E-03
 1.429089427E+00 2.721844241E-03
 1.430409312E+00 2.722196281E-03
 1.431719899E+00 2.722549252E-03
 1.433021188E+00 2.722903388E-03
 1.434313297E+00 2.723258920E-03
 1.435596228E+00 2.723616315E-03
 1.436869979E+00 2.723975806E-03
 1.438134670E+00 2.724337857E-03
 1.439390421E+00 2.724702470E-03
 1.440637112E+00 2.725070342E-03
 1.441874743E+00 2.725441474E-03
 1.443103671E+00 2.725816332E-03
 1.444323659E+00 2.726195613E-03
 1.445534945E+00 2.726579318E-03
 1.446737409E+00 2.726967912E-03
 1.447931170E+00 2.727362094E-03
 1.449116349E+00 2.727761865E-03
 1.450292826E+00 2.728168154E-03
 1.451460838E+00 2.728580963E-03
 1.452620268E+00 2.729001455E-03
 1.453771353E+00 2.729429631E-03
 1.454913974E+00 2.729866188E-03
 1.456048250E+00 2.730311826E-03
 1.457174182E+00 2.730767475E-03
 1.458291888E+00 2.731233370E-03
 1.459401369E+00 2.731710440E-03
 1.460502625E+00 2.732199850E-03
 1.461595893E+00 2.732702065E-03
 1.462680936E+00 2.733218251E-03
 1.463758111E+00 2.733749337E-03
 1.464827180E+00 2.734296722E-03
 1.465888381E+00 2.734861569E-03
 1.466941714E+00 2.735445276E-03
 1.467987180E+00 2.736049471E-03
 1.469024777E+00 2.736675553E-03
 1.470054746E+00 2.737325616E-03
 1.471076965E+00 2.738001756E-03
 1.472091556E+00 2.738706302E-03
 1.473098636E+00 2.739442047E-03
 1.474098086E+00 2.740211552E-03
 1.475089908E+00 2.741018543E-03
 1.476074457E+00 2.741866745E-03
 1.477051497E+00 2.742760582E-03
 1.478021145E+00 2.743704710E-03
 1.478983521E+00 2.744705416E-03
 1.479938626E+00 2.745768754E-03
 1.480886459E+00 2.746903105E-03
 1.481827140E+00 2.748117549E-03
 1.482760668E+00 2.749422565E-03
 1.483687043E+00 2.750831656E-03
 1.484606385E+00 2.752360422E-03
 1.485518813E+00 2.754028188E-03
 1.486424208E+00 2.755857771E-03
 1.487322688E+00 2.757874550E-03
 1.488214374E+00 2.760107862E-03
 1.489099145E+00 2.762595192E-03
 1.489977121E+00 2.765398938E-03
 1.490848422E+00 2.768641338E-03
 1.491712928E+00 2.772558713E-03
 1.492570877E+00 2.777519403E-03
 1.493422151E+00 2.783881966E-03
 1.494266987E+00 2.791426610E-03
 1.495105147E+00 2.798100235E-03
 1.495936871E+00 2.798057161E-03
 1.496762276E+00 2.779830014E-03
 1.497581124E+00 2.725666389E-03
 1.498393774E+00 2.616688842E-03
 1.499199986E+00 3.219102975E-03
 1.500000000E+00 3.897541435E-03
