# mean flow u results for BSL model at x=0.75 
VARIABLES = "u" "y-0.05"
ZONE T="CFL3D"
 1.266013980E+00 1.166595239E-02
 1.265396476E+00 1.190362219E-02
 1.264768600E+00 1.214613486E-02
 1.264129877E+00 1.239358727E-02
 1.263480663E+00 1.264608372E-02
 1.262820482E+00 1.290372480E-02
 1.262149572E+00 1.316661108E-02
 1.261467338E+00 1.343485434E-02
 1.260774016E+00 1.370855886E-02
 1.260069370E+00 1.398784388E-02
 1.259353161E+00 1.427282114E-02
 1.258625269E+00 1.456360240E-02
 1.257885695E+00 1.486030687E-02
 1.257134080E+00 1.516305376E-02
 1.256370544E+00 1.547196973E-02
 1.255594969E+00 1.578718051E-02
 1.254806995E+00 1.610881463E-02
 1.254006624E+00 1.643699780E-02
 1.253193617E+00 1.677187160E-02
 1.252368093E+00 1.711356267E-02
 1.251529694E+00 1.746221259E-02
 1.250678539E+00 1.781797037E-02
 1.249814153E+00 1.818097755E-02
 1.248936772E+00 1.855138317E-02
 1.248046041E+00 1.892932877E-02
 1.247141957E+00 1.931497827E-02
 1.246224403E+00 1.970848069E-02
 1.245293260E+00 2.010999992E-02
 1.244348288E+00 2.051969990E-02
 1.243389606E+00 2.093774453E-02
 1.242416978E+00 2.136431262E-02
 1.241430283E+00 2.179956809E-02
 1.240429640E+00 2.224368975E-02
 1.239414692E+00 2.269686386E-02
 1.238385320E+00 2.315926179E-02
 1.237341762E+00 2.363108471E-02
 1.236283660E+00 2.411251888E-02
 1.235211134E+00 2.460376546E-02
 1.234123945E+00 2.510501817E-02
 1.233022094E+00 2.561648563E-02
 1.231905460E+00 2.613836899E-02
 1.230774164E+00 2.667088434E-02
 1.229627967E+00 2.721424773E-02
 1.228466868E+00 2.776868269E-02
 1.227290869E+00 2.833441272E-02
 1.226099849E+00 2.891167626E-02
 1.224893808E+00 2.950068936E-02
 1.223672867E+00 3.010170534E-02
 1.222436786E+00 3.071497008E-02
 1.221185803E+00 3.134072199E-02
 1.219919682E+00 3.197922930E-02
 1.218638539E+00 3.263073787E-02
 1.217342257E+00 3.329552338E-02
 1.216031075E+00 3.397385404E-02
 1.214704752E+00 3.466600552E-02
 1.213363528E+00 3.537225351E-02
 1.212007523E+00 3.609288856E-02
 1.210636497E+00 3.682820871E-02
 1.209250689E+00 3.757851198E-02
 1.207850099E+00 3.834409639E-02
 1.206434846E+00 3.912528232E-02
 1.205005169E+00 3.992238268E-02
 1.203560710E+00 4.073571786E-02
 1.202102065E+00 4.156563058E-02
 1.200629115E+00 4.241244122E-02
 1.199141979E+00 4.327650741E-02
 1.197640657E+00 4.415817931E-02
 1.196125627E+00 4.505781457E-02
 1.194596648E+00 4.597577825E-02
 1.193054199E+00 4.691244289E-02
 1.191498280E+00 4.786818847E-02
 1.189929128E+00 4.884340242E-02
 1.188346982E+00 4.983849451E-02
 1.186752081E+00 5.085385218E-02
 1.185144305E+00 5.188989267E-02
 1.183524251E+00 5.294704810E-02
 1.181892037E+00 5.402573571E-02
 1.180247784E+00 5.512640253E-02
 1.178591967E+00 5.624948815E-02
 1.176924586E+00 5.739546195E-02
 1.175246239E+00 5.856477842E-02
 1.173556924E+00 5.975791439E-02
 1.171857119E+00 6.097536162E-02
 1.170147061E+00 6.221761182E-02
 1.168427229E+00 6.348517537E-02
 1.166697502E+00 6.477855146E-02
 1.164958715E+00 6.609828770E-02
 1.163211107E+00 6.744490564E-02
 1.161454797E+00 6.881895661E-02
 1.159690499E+00 7.022100687E-02
 1.157918334E+00 7.165161520E-02
 1.156138778E+00 7.311137766E-02
 1.154352307E+00 7.460086793E-02
 1.152559280E+00 7.612071931E-02
 1.150760174E+00 7.767151296E-02
 1.148955226E+00 7.925391197E-02
 1.147145152E+00 8.086855710E-02
 1.145330191E+00 8.251608908E-02
 1.143510818E+00 8.419719338E-02
 1.141687632E+00 8.591254056E-02
 1.139861107E+00 8.766283095E-02
 1.138031602E+00 8.944877982E-02
 1.136199713E+00 9.127111733E-02
 1.134365797E+00 9.313058853E-02
 1.132530451E+00 9.502793849E-02
 1.130694270E+00 9.696392715E-02
 1.128857613E+00 9.893937409E-02
 1.127021074E+00 1.009550691E-01
 1.125185251E+00 1.030118167E-01
 1.123350382E+00 1.051104814E-01
 1.121517301E+00 1.072518975E-01
 1.119686484E+00 1.094369292E-01
 1.117858410E+00 1.116664857E-01
 1.116033673E+00 1.139414757E-01
 1.114212751E+00 1.162627935E-01
