 27 80
3D Unsteady Flow: approximation to Ekman layer
(P.R. Spalart, J.Fluid Mech. 205, 319)
Free-stream velocity components are U,inf = U,0 cos(ft)
and W,inf = U,0 sin(ft). U and W (and all six
Reynolds stresses) are non-zero, but are functions of y and t only,
not of x and z (so V = 0 by continuity). A program capable of computing
steady flow over infinite swept wings (z coordinate along generators
and d[ ]/dz=0) could be adapted: Ud[ ]/x becomes d[ ]/dt; Vd[ ]/dy
and Wd[ ]/dz are zero - for different reasons - and the program can be
stepped in time instead of marching in x.

Notation is explained in the JFM paper, especially para. 3.1:
the defining Reynolds number, Rl, is U,0 [2/(f*nu)]^(1/2)
where f is in rad/sec not Hz: it is independent of time.
The length scale,delta = (Utau)/f, is quite close to the
physical thickness: y- = y/delta. Rt = (Utau)*(delta)/nu. Phi0 (phi* in
the JFM paper, eq. 18) is related to the direction of the surface shear
stress, alpha = lim tan^1 (W/U) by eq. 18: it is not relevant to the
computations.

 Rl            Utau     Phi0      Rt 
 766.51428   0.05580   0.30867 914.74451


  NEW THEORY (EQ. 18)
  FIG 5 AND 7:
     y-          U/Uref      W/Uref      yplus       U+          W+
  0.1651e+00  0.1808e+02 -0.1699e+02 -0.1329e+01  0.0000e+00 -0.2400e+00
  0.1748e+00  0.1667e+02 -0.1600e+02 -0.2484e+00  0.0000e+00  0.4250e+00
  0.1849e+00  0.1535e+02 -0.1502e+02  0.6138e+00  0.0000e+00  0.9493e+00
  0.1953e+00  0.1444e+02 -0.1384e+02 -0.2720e+00  0.0000e+00  0.3238e+00
  0.2062e+00  0.1365e+02 -0.1272e+02 -0.4173e-01  0.0000e+00  0.8881e+00
  0.2175e+00  0.1283e+02 -0.1150e+02 -0.4329e+00  0.0000e+00  0.8950e+00
  0.2293e+00  0.1201e+02 -0.1016e+02 -0.1511e+01  0.0000e+00  0.3355e+00
  0.2416e+00  0.1101e+02 -0.8943e+01 -0.1004e+01  0.0000e+00  0.1058e+01
  0.2543e+00  0.9565e+01 -0.7889e+01 -0.9383e+00  0.0000e+00  0.7373e+00
  0.2676e+00  0.8257e+01 -0.6953e+01 -0.1051e+01  0.0000e+00  0.2535e+00
  0.2815e+00  0.7253e+01 -0.6234e+01 -0.1998e+00  0.0000e+00  0.8189e+00
  0.2960e+00  0.6227e+01 -0.5565e+01 -0.6253e-01  0.0000e+00  0.5994e+00
  0.3110e+00  0.5227e+01 -0.4955e+01 -0.5759e+00  0.0000e+00 -0.3036e+00
  0.3268e+00  0.4520e+01 -0.4359e+01  0.3750e+00  0.0000e+00  0.5355e+00
  0.3433e+00  0.3990e+01 -0.3805e+01  0.1048e+00  0.0000e+00  0.2900e+00
  0.3605e+00  0.3825e+01 -0.3350e+01 -0.7981e+00  0.0000e+00 -0.3239e+00
  0.3786e+00  0.3707e+01 -0.2997e+01 -0.3230e+00  0.0000e+00  0.3867e+00
  0.3975e+00  0.3325e+01 -0.2768e+01 -0.3593e+00  0.0000e+00  0.1975e+00
  0.4174e+00  0.3013e+01 -0.2429e+01 -0.4238e+00  0.0000e+00  0.1601e+00
  0.4383e+00  0.2738e+01 -0.2058e+01 -0.1029e+00  0.0000e+00  0.5772e+00
  0.4603e+00  0.2287e+01 -0.1841e+01 -0.1651e+00  0.0000e+00  0.2811e+00
  0.4836e+00  0.1567e+01 -0.1583e+01  0.7011e-01  0.0000e+00  0.5471e-01
  0.5082e+00  0.1106e+01 -0.1263e+01  0.3744e+00  0.0000e+00  0.2174e+00
  0.5343e+00  0.8520e+00 -0.1059e+01  0.2267e-01  0.0000e+00 -0.1841e+00
  0.5620e+00  0.5048e+00 -0.9365e+00 -0.1063e-01  0.0000e+00 -0.4423e+00
  0.5916e+00  0.4784e+00 -0.8316e+00  0.2296e+00  0.0000e+00 -0.1236e+00
  0.6232e+00  0.4324e+00 -0.7082e+00 -0.9046e-01  0.0000e+00 -0.3662e+00
  0.6572e+00  0.3054e+00 -0.5834e+00 -0.6952e-01  0.0000e+00 -0.3476e+00
  0.6939e+00  0.3414e+00 -0.4819e+00  0.1510e+00  0.0000e+00  0.1048e-01
  0.7337e+00  0.3441e+00 -0.3621e+00 -0.1061e+00  0.0000e+00 -0.1241e+00
  0.7772e+00  0.2314e+00 -0.2528e+00 -0.6334e-01  0.0000e+00 -0.8470e-01
  0.8251e+00  0.4104e+00 -0.1685e+00  0.1641e-01  0.0000e+00  0.2584e+00
  0.8783e+00  0.3622e+00 -0.8665e-01 -0.1140e+00  0.0000e+00  0.1615e+00
  0.9381e+00  0.1515e+00 -0.2663e-01 -0.2251e-01  0.0000e+00  0.1024e+00
  0.1006e+01  0.3554e-01 -0.1087e-01  0.2536e-01  0.0000e+00  0.5003e-01
  0.1086e+01  0.4537e-02 -0.6601e-02 -0.2645e-02  0.0000e+00 -0.4708e-02
  0.1180e+01  0.5174e-03 -0.1626e-02  0.1054e-02  0.0000e+00 -0.5454e-04
  0.1297e+01  0.1131e-03 -0.1967e-02  0.4742e-02  0.0000e+00  0.2889e-02
  0.1451e+01  0.2568e-04 -0.2023e-02 -0.5956e-03  0.0000e+00 -0.2593e-02
  0.1674e+01 -0.6816e-05 -0.3862e-03 -0.7136e-03  0.0000e+00 -0.1107e-02
  0.2088e+01  0.5079e-07 -0.4494e-03  0.3189e-03  0.0000e+00 -0.1305e-03
  2 80
  U2 BUDGET FIG 13BR: "Pressure" is redistribution plus transport
      y-      Convection    Viscous    Pressure    Time-dep     Total
  0.0000e+00  0.1156e-20  0.1556e-10  0.1025e-11  0.8352e-23  0.1659e-10
  0.1426e-03  0.9649e-02 -0.9581e+01  0.9587e+00 -0.3075e-03 -0.8613e+01
  0.4782e-03  0.3714e+00 -0.4906e+01  0.1806e+01 -0.3420e-02 -0.2732e+01
  0.1006e-02  0.3535e+01 -0.6456e+01  0.2450e+01 -0.1525e-01 -0.4857e+00
  0.1726e-02  0.1768e+02 -0.2200e+02  0.1679e+01 -0.4554e-01 -0.2686e+01
  0.2640e-02  0.5782e+02 -0.5603e+02 -0.2463e+01 -0.1078e+00 -0.7843e+00
  0.3747e-02  0.1330e+03 -0.1245e+03 -0.8728e+01 -0.2170e+00 -0.3810e+00
  0.5049e-02  0.2266e+03 -0.2115e+03 -0.1670e+02 -0.3821e+00 -0.1945e+01
  0.6546e-02  0.3032e+03 -0.2767e+03 -0.2640e+02 -0.5978e+00 -0.4792e+00
  0.8240e-02  0.3396e+03 -0.3035e+03 -0.3583e+02 -0.8397e+00 -0.6042e+00
  0.1013e-01  0.3379e+03 -0.2944e+03 -0.4415e+02 -0.1074e+01 -0.1743e+01
  0.1223e-01  0.3124e+03 -0.2600e+03 -0.5118e+02 -0.1271e+01 -0.1141e+00
  0.1452e-01  0.2780e+03 -0.2214e+03 -0.5575e+02 -0.1412e+01 -0.6221e+00
  0.1702e-01  0.2446e+03 -0.1868e+03 -0.5797e+02 -0.1494e+01 -0.1674e+01
  0.1972e-01  0.2154e+03 -0.1556e+03 -0.5875e+02 -0.1520e+01 -0.4950e+00
  0.2263e-01  0.1901e+03 -0.1319e+03 -0.5784e+02 -0.1501e+01 -0.1149e+01
  0.2575e-01  0.1689e+03 -0.1128e+03 -0.5611e+02 -0.1454e+01 -0.1417e+01
  0.2908e-01  0.1501e+03 -0.9526e+02 -0.5413e+02 -0.1390e+01 -0.6670e+00
  0.3263e-01  0.1332e+03 -0.8149e+02 -0.5142e+02 -0.1323e+01 -0.1032e+01
  0.3639e-01  0.1185e+03 -0.6968e+02 -0.4858e+02 -0.1261e+01 -0.9824e+00
  0.4038e-01  0.1046e+03 -0.5884e+02 -0.4560e+02 -0.1205e+01 -0.1056e+01
  0.4460e-01  0.9263e+02 -0.5057e+02 -0.4201e+02 -0.1158e+01 -0.1110e+01
  0.4904e-01  0.8279e+02 -0.4381e+02 -0.3836e+02 -0.1124e+01 -0.5134e+00
  0.5372e-01  0.7275e+02 -0.3784e+02 -0.3477e+02 -0.1097e+01 -0.9622e+00
  0.5863e-01  0.6465e+02 -0.3320e+02 -0.3110e+02 -0.1078e+01 -0.7289e+00
  0.6379e-01  0.5788e+02 -0.2920e+02 -0.2755e+02 -0.1066e+01  0.6167e-01
  0.6920e-01  0.5073e+02 -0.2571e+02 -0.2419e+02 -0.1058e+01 -0.2306e+00
  0.7486e-01  0.4480e+02 -0.2289e+02 -0.2099e+02 -0.1058e+01 -0.1327e+00
  0.8077e-01  0.3935e+02 -0.2040e+02 -0.1810e+02 -0.1073e+01 -0.2174e+00
  0.8696e-01  0.3412e+02 -0.1813e+02 -0.1553e+02 -0.1091e+01 -0.6294e+00
  0.9341e-01  0.2959e+02 -0.1618e+02 -0.1305e+02 -0.1104e+01 -0.7415e+00
  0.1001e+00  0.2590e+02 -0.1450e+02 -0.1085e+02 -0.1115e+01 -0.5642e+00
  0.1072e+00  0.2200e+02 -0.1285e+02 -0.8972e+01 -0.1114e+01 -0.9323e+00
  0.1145e+00  0.1936e+02 -0.1145e+02 -0.7297e+01 -0.1102e+01 -0.4954e+00
  0.1221e+00  0.1731e+02 -0.1041e+02 -0.6177e+01 -0.1091e+01 -0.3674e+00
  0.1300e+00  0.1553e+02 -0.9404e+01 -0.5323e+01 -0.1076e+01 -0.2765e+00
  0.1383e+00  0.1415e+02 -0.8567e+01 -0.4479e+01 -0.1042e+01  0.5999e-01
  0.1469e+00  0.1247e+02 -0.7965e+01 -0.3532e+01 -0.9970e+00 -0.2648e-01
  0.1558e+00  0.1052e+02 -0.7131e+01 -0.2690e+01 -0.9560e+00 -0.2590e+00
  0.1651e+00  0.8959e+01 -0.6364e+01 -0.1902e+01 -0.9238e+00 -0.2312e+00
  0.1748e+00  0.7745e+01 -0.5928e+01 -0.1091e+01 -0.8923e+00 -0.1655e+00
  0.1849e+00  0.6821e+01 -0.5576e+01 -0.3157e+00 -0.8438e+00  0.8615e-01
  0.1953e+00  0.6013e+01 -0.5031e+01  0.1723e+00 -0.7735e+00  0.3812e+00
  0.2062e+00  0.5279e+01 -0.4549e+01  0.3891e+00 -0.6796e+00  0.4399e+00
  0.2175e+00  0.4745e+01 -0.4119e+01  0.4567e+00 -0.5721e+00  0.5104e+00
  0.2293e+00  0.4090e+01 -0.3578e+01  0.5530e+00 -0.4823e+00  0.5831e+00
  0.2416e+00  0.3463e+01 -0.3104e+01  0.5965e+00 -0.4188e+00  0.5363e+00
  0.2543e+00  0.2727e+01 -0.2757e+01  0.6691e+00 -0.3535e+00  0.2853e+00
  0.2676e+00  0.2094e+01 -0.2372e+01  0.8403e+00 -0.2827e+00  0.2804e+00
  0.2815e+00  0.1580e+01 -0.2108e+01  0.8560e+00 -0.2182e+00  0.1096e+00
  0.2960e+00  0.1175e+01 -0.1894e+01  0.7583e+00 -0.1608e+00 -0.1217e+00
  0.3110e+00  0.8964e+00 -0.1718e+01  0.6981e+00 -0.1102e+00 -0.2336e+00
  0.3268e+00  0.7435e+00 -0.1543e+01  0.7193e+00 -0.6139e-01 -0.1418e+00
  0.3433e+00  0.3992e+00 -0.1330e+01  0.6890e+00 -0.2292e-02 -0.2440e+00
  0.3605e+00  0.2779e+00 -0.1178e+01  0.5791e+00  0.5550e-01 -0.2652e+00
  0.3786e+00  0.1963e+00 -0.1086e+01  0.4980e+00  0.9296e-01 -0.2983e+00
  0.3975e+00  0.1057e+00 -0.1016e+01  0.4928e+00  0.1060e+00 -0.3119e+00
  0.4174e+00  0.1884e+00 -0.8809e+00  0.5040e+00  0.9579e-01 -0.9277e-01
  0.4383e+00  0.3326e+00 -0.7675e+00  0.3579e+00  0.9367e-01  0.1661e-01
  0.4603e+00  0.5247e+00 -0.6917e+00  0.2206e+00  0.1054e+00  0.1589e+00
  0.4836e+00  0.4193e+00 -0.5397e+00  0.1888e+00  0.1095e+00  0.1779e+00
  0.5082e+00  0.2510e+00 -0.4107e+00  0.1081e+00  0.1107e+00  0.5916e-01
  0.5343e+00  0.2259e+00 -0.3460e+00  0.5608e-01  0.1236e+00  0.5962e-01
  0.5620e+00  0.1027e+00 -0.3046e+00  0.5822e-01  0.1295e+00 -0.1421e-01
  0.5916e+00  0.4721e-01 -0.2929e+00  0.1770e-01  0.1090e+00 -0.1191e+00
  0.6232e+00  0.1241e+00 -0.2454e+00 -0.2944e-01  0.7640e-01 -0.7439e-01
  0.6572e+00  0.3715e-01 -0.1839e+00 -0.4512e-02  0.4181e-01 -0.1094e+00
  0.6939e+00 -0.2142e-01 -0.1652e+00 -0.1375e-01  0.2744e-01 -0.1729e+00
  0.7337e+00  0.1093e+00 -0.1320e+00 -0.5087e-01  0.2841e-01 -0.4518e-01
  0.7772e+00  0.8067e-01 -0.9401e-01 -0.7776e-01  0.3229e-01 -0.5881e-01
  0.8251e+00  0.2158e+00 -0.6249e-01 -0.7410e-01  0.1399e-01  0.9320e-01
  0.8783e+00  0.1758e+00 -0.2830e-01 -0.4390e-01  0.7387e-02  0.1110e+00
  0.9381e+00  0.6702e-01 -0.7973e-02 -0.8889e-02  0.5616e-02  0.5577e-01
  0.1006e+01  0.1320e-01 -0.3823e-02  0.1715e-02  0.1172e-02  0.1226e-01
  0.1086e+01  0.4221e-03 -0.2138e-02  0.6609e-03  0.3748e-03 -0.6800e-03
  0.1180e+01  0.1775e-03 -0.3928e-03  0.1068e-02 -0.8128e-04  0.7718e-03
  0.1297e+01  0.2700e-04 -0.6055e-03  0.6405e-03 -0.9517e-04 -0.3314e-04
  0.1451e+01  0.9586e-05 -0.5086e-03 -0.5852e-04 -0.5571e-04 -0.6132e-03
  0.1674e+01 -0.1491e-05 -0.9338e-04 -0.2741e-04 -0.1041e-04 -0.1327e-03
  0.2088e+01 -0.2856e-07 -0.1166e-03 -0.9944e-04  0.3760e-05 -0.2123e-03
  2 80
  V2 BUDGET FIG 13CR:
      y-      Convection    Viscous    Pressure    Time-dep     Total
  0.0000e+00 -0.5249e-10 -0.7547e-11 -0.5586e-10  0.0000e+00 -0.1159e-09
  0.1426e-03 -0.4122e-06  0.7339e-02 -0.1911e-01  0.0000e+00 -0.1178e-01
  0.4782e-03 -0.3431e-04  0.6837e-01 -0.1018e+00  0.0000e+00 -0.3350e-01
  0.1006e-02 -0.1037e-02  0.2184e+00 -0.2651e+00  0.0000e+00 -0.4782e-01
  0.1726e-02 -0.9064e-02  0.4094e+00 -0.3850e+00  0.0000e+00  0.1542e-01
  0.2640e-02 -0.3543e-01  0.4363e+00 -0.4632e+00  0.0000e+00 -0.6227e-01
  0.3747e-02 -0.6411e-01  0.1195e+00 -0.6683e-01  0.0000e+00 -0.1142e-01
  0.5049e-02  0.1242e-01 -0.6629e+00  0.6523e+00  0.0000e+00  0.1886e-02
  0.6546e-02  0.3836e+00 -0.1998e+01  0.1562e+01  0.0000e+00 -0.5242e-01
  0.8240e-02  0.1177e+01 -0.3831e+01  0.2702e+01  0.0000e+00  0.4790e-01
  0.1013e-01  0.2279e+01 -0.6054e+01  0.3677e+01  0.0000e+00 -0.9819e-01
  0.1223e-01  0.3192e+01 -0.8554e+01  0.5416e+01  0.0000e+00  0.5467e-01
  0.1452e-01  0.3320e+01 -0.1103e+02  0.7766e+01  0.0000e+00  0.5615e-01
  0.1702e-01  0.2427e+01 -0.1326e+02  0.1089e+02  0.0000e+00  0.5246e-01
  0.1972e-01  0.6312e+00 -0.1515e+02  0.1464e+02  0.0000e+00  0.1224e+00
  0.2263e-01 -0.1451e+01 -0.1655e+02  0.1814e+02  0.0000e+00  0.1419e+00
  0.2575e-01 -0.3315e+01 -0.1753e+02  0.2111e+02  0.0000e+00  0.2696e+00
  0.2908e-01 -0.4931e+01 -0.1809e+02  0.2321e+02  0.0000e+00  0.1898e+00
  0.3263e-01 -0.5815e+01 -0.1819e+02  0.2438e+02  0.0000e+00  0.3739e+00
  0.3639e-01 -0.5924e+01 -0.1805e+02  0.2424e+02  0.0000e+00  0.2622e+00
  0.4038e-01 -0.5808e+01 -0.1765e+02  0.2387e+02  0.0000e+00  0.4136e+00
  0.4460e-01 -0.5484e+01 -0.1697e+02  0.2292e+02  0.0000e+00  0.4581e+00
  0.4904e-01 -0.4772e+01 -0.1623e+02  0.2098e+02  0.0000e+00 -0.2979e-01
  0.5372e-01 -0.4014e+01 -0.1537e+02  0.1987e+02  0.0000e+00  0.4887e+00
  0.5863e-01 -0.3375e+01 -0.1438e+02  0.1813e+02  0.0000e+00  0.3698e+00
  0.6379e-01 -0.2977e+01 -0.1342e+02  0.1628e+02  0.0000e+00 -0.1193e+00
  0.6920e-01 -0.2598e+01 -0.1245e+02  0.1559e+02  0.0000e+00  0.5367e+00
  0.7486e-01 -0.1870e+01 -0.1153e+02  0.1351e+02  0.0000e+00  0.1103e+00
  0.8077e-01 -0.1341e+01 -0.1069e+02  0.1203e+02  0.0000e+00 -0.1463e-02
  0.8696e-01 -0.1185e+01 -0.9878e+01  0.1157e+02  0.0000e+00  0.5043e+00
  0.9341e-01 -0.8910e+00 -0.9131e+01  0.1002e+02  0.0000e+00 -0.1071e-02
  0.1001e+00 -0.3200e+00 -0.8483e+01  0.9027e+01  0.0000e+00  0.2232e+00
  0.1072e+00 -0.3179e-01 -0.7837e+01  0.8555e+01  0.0000e+00  0.6861e+00
  0.1145e+00  0.2302e+00 -0.7215e+01  0.6820e+01  0.0000e+00 -0.1642e+00
  0.1221e+00  0.6538e+00 -0.6714e+01  0.6236e+01  0.0000e+00  0.1764e+00
  0.1300e+00  0.1119e+01 -0.6323e+01  0.5944e+01  0.0000e+00  0.7398e+00
  0.1383e+00  0.1326e+01 -0.5918e+01  0.4365e+01  0.0000e+00 -0.2273e+00
  0.1469e+00  0.1044e+01 -0.5471e+01  0.4582e+01  0.0000e+00  0.1549e+00
  0.1558e+00  0.8713e+00 -0.5066e+01  0.4768e+01  0.0000e+00  0.5731e+00
  0.1651e+00  0.5747e+00 -0.4710e+01  0.3895e+01  0.0000e+00 -0.2412e+00
  0.1748e+00  0.3075e+00 -0.4421e+01  0.4148e+01  0.0000e+00  0.3401e-01
  0.1849e+00  0.1790e+00 -0.4160e+01  0.4379e+01  0.0000e+00  0.3976e+00
  0.1953e+00  0.7846e-01 -0.3881e+01  0.3168e+01  0.0000e+00 -0.6346e+00
  0.2062e+00  0.3368e+00 -0.3558e+01  0.3311e+01  0.0000e+00  0.8938e-01
  0.2175e+00  0.5182e+00 -0.3205e+01  0.2933e+01  0.0000e+00  0.2464e+00
  0.2293e+00  0.6481e+00 -0.2848e+01  0.1740e+01  0.0000e+00 -0.4602e+00
  0.2416e+00  0.7261e+00 -0.2538e+01  0.2010e+01  0.0000e+00  0.1973e+00
  0.2543e+00  0.7050e+00 -0.2280e+01  0.1836e+01  0.0000e+00  0.2610e+00
  0.2676e+00  0.6196e+00 -0.2057e+01  0.1257e+01  0.0000e+00 -0.1804e+00
  0.2815e+00  0.5376e+00 -0.1804e+01  0.1705e+01  0.0000e+00  0.4386e+00
  0.2960e+00  0.4319e+00 -0.1564e+01  0.1604e+01  0.0000e+00  0.4719e+00
  0.3110e+00  0.2108e+00 -0.1346e+01  0.9446e+00  0.0000e+00 -0.1909e+00
  0.3268e+00 -0.6964e-01 -0.1167e+01  0.1700e+01  0.0000e+00  0.4625e+00
  0.3433e+00  0.5644e-01 -0.1057e+01  0.1381e+01  0.0000e+00  0.3798e+00
  0.3605e+00  0.2993e+00 -0.9788e+00  0.4975e+00  0.0000e+00 -0.1820e+00
  0.3786e+00  0.4587e+00 -0.9145e+00  0.8486e+00  0.0000e+00  0.3928e+00
  0.3975e+00  0.5563e+00 -0.8446e+00  0.4961e+00  0.0000e+00  0.2079e+00
  0.4174e+00  0.6207e+00 -0.7291e+00  0.9235e-01  0.0000e+00 -0.1607e-01
  0.4383e+00  0.5743e+00 -0.5760e+00  0.2960e+00  0.0000e+00  0.2943e+00
  0.4603e+00  0.3081e+00 -0.4791e+00  0.1308e+00  0.0000e+00 -0.4019e-01
  0.4836e+00  0.3600e-01 -0.4298e+00  0.2506e+00  0.0000e+00 -0.1432e+00
  0.5082e+00  0.2149e-01 -0.3802e+00  0.5012e+00  0.0000e+00  0.1425e+00
  0.5343e+00  0.4709e-01 -0.3395e+00  0.1159e+00  0.0000e+00 -0.1766e+00
  0.5620e+00  0.1746e-01 -0.2959e+00  0.6350e-01  0.0000e+00 -0.2149e+00
  0.5916e+00  0.2224e-01 -0.2561e+00  0.3254e+00  0.0000e+00  0.9159e-01
  0.6232e+00  0.3289e-01 -0.2338e+00  0.9775e-02  0.0000e+00 -0.1912e+00
  0.6572e+00  0.9563e-01 -0.2136e+00 -0.5388e-02  0.0000e+00 -0.1233e+00
  0.6939e+00  0.1579e+00 -0.1712e+00  0.1731e+00  0.0000e+00  0.1598e+00
  0.7337e+00  0.1333e+00 -0.1149e+00 -0.9415e-01  0.0000e+00 -0.7579e-01
  0.7772e+00  0.7754e-01 -0.7690e-01 -0.3234e-01  0.0000e+00 -0.3170e-01
  0.8251e+00  0.1306e+00 -0.5459e-01  0.6435e-01  0.0000e+00  0.1403e+00
  0.8783e+00  0.1405e+00 -0.2942e-01 -0.8689e-01  0.0000e+00  0.2415e-01
  0.9381e+00  0.5867e-01 -0.1061e-01 -0.2579e-01  0.0000e+00  0.2227e-01
  0.1006e+01  0.1672e-01 -0.3588e-02  0.1803e-01  0.0000e+00  0.3117e-01
  0.1086e+01  0.3808e-02 -0.2487e-02 -0.6246e-02  0.0000e+00 -0.4925e-02
  0.1180e+01  0.2227e-03 -0.8402e-03 -0.1094e-02  0.0000e+00 -0.1711e-02
  0.1297e+01  0.9225e-04 -0.7022e-03  0.3529e-02  0.0000e+00  0.2919e-02
  0.1451e+01  0.1877e-04 -0.9823e-03 -0.7053e-03  0.0000e+00 -0.1669e-02
  0.1674e+01 -0.4040e-05 -0.1982e-03 -0.8267e-03  0.0000e+00 -0.1029e-02
  0.2088e+01  0.4133e-06 -0.2129e-03  0.9228e-04  0.0000e+00 -0.1202e-03
  2 80
  W2 BUDGET FIG 13DR:
      y-      Convection    Viscous    Pressure    Time-dep     Total
  0.0000e+00  0.3321e-21 -0.6531e-10  0.8488e-11 -0.8352e-23 -0.5682e-10
  0.1426e-03 -0.4627e-03 -0.9079e+01  0.3662e+01  0.3075e-03 -0.5417e+01
  0.4782e-03 -0.1866e-01 -0.1275e+02  0.1087e+02  0.3420e-02 -0.1896e+01
  0.1006e-02 -0.1626e+00 -0.2005e+02  0.1992e+02  0.1525e-01 -0.2712e+00
  0.1726e-02 -0.6922e+00 -0.2967e+02  0.2875e+02  0.4554e-01 -0.1564e+01
  0.2640e-02 -0.1842e+01 -0.3483e+02  0.3580e+02  0.1078e+00 -0.7669e+00
  0.3747e-02 -0.3445e+01 -0.3857e+02  0.4160e+02  0.2170e+00 -0.1991e+00
  0.5049e-02 -0.4972e+01 -0.4271e+02  0.4650e+02  0.3821e+00 -0.7944e+00
  0.6546e-02 -0.5757e+01 -0.4545e+02  0.5019e+02  0.5978e+00 -0.4202e+00
  0.8240e-02 -0.5338e+01 -0.4834e+02  0.5282e+02  0.8397e+00 -0.2007e-01
  0.1013e-01 -0.4057e+01 -0.5106e+02  0.5376e+02  0.1074e+01 -0.2879e+00
  0.1223e-01 -0.2231e+01 -0.5151e+02  0.5237e+02  0.1271e+01 -0.9772e-01
  0.1452e-01  0.2399e+00 -0.5085e+02  0.4934e+02  0.1412e+01  0.1404e+00
  0.1702e-01  0.2772e+01 -0.4963e+02  0.4527e+02  0.1494e+01 -0.9279e-01
  0.1972e-01  0.4996e+01 -0.4700e+02  0.4051e+02  0.1520e+01  0.2119e-01
  0.2263e-01  0.6893e+01 -0.4414e+02  0.3579e+02  0.1501e+01  0.3813e-01
  0.2575e-01  0.8157e+01 -0.4154e+02  0.3158e+02  0.1454e+01 -0.3491e+00
  0.2908e-01  0.8906e+01 -0.3814e+02  0.2776e+02  0.1390e+01 -0.9134e-01
  0.3263e-01  0.9065e+01 -0.3528e+02  0.2454e+02  0.1323e+01 -0.3507e+00
  0.3639e-01  0.9274e+01 -0.3291e+02  0.2189e+02  0.1261e+01 -0.4788e+00
  0.4038e-01  0.9425e+01 -0.3002e+02  0.1937e+02  0.1205e+01 -0.2071e-01
  0.4460e-01  0.9871e+01 -0.2762e+02  0.1692e+02  0.1158e+01  0.3343e+00
  0.4904e-01  0.1016e+02 -0.2560e+02  0.1479e+02  0.1124e+01  0.4750e+00
  0.5372e-01  0.9947e+01 -0.2340e+02  0.1302e+02  0.1097e+01  0.6629e+00
  0.5863e-01  0.9782e+01 -0.2148e+02  0.1149e+02  0.1078e+01  0.8657e+00
  0.6379e-01  0.9887e+01 -0.1988e+02  0.9997e+01  0.1066e+01  0.1070e+01
  0.6920e-01  0.9613e+01 -0.1831e+02  0.8552e+01  0.1058e+01  0.9175e+00
  0.7486e-01  0.9682e+01 -0.1678e+02  0.7119e+01  0.1058e+01  0.1078e+01
  0.8077e-01  0.9337e+01 -0.1521e+02  0.5920e+01  0.1073e+01  0.1122e+01
  0.8696e-01  0.8680e+01 -0.1387e+02  0.5015e+01  0.1091e+01  0.9213e+00
  0.9341e-01  0.8713e+01 -0.1282e+02  0.4005e+01  0.1104e+01  0.1008e+01
  0.1001e+00  0.8559e+01 -0.1183e+02  0.2786e+01  0.1115e+01  0.6320e+00
  0.1072e+00  0.8672e+01 -0.1094e+02  0.1707e+01  0.1114e+01  0.5534e+00
  0.1145e+00  0.8961e+01 -0.1003e+02  0.4214e+00  0.1102e+01  0.4567e+00
  0.1221e+00  0.9383e+01 -0.9100e+01 -0.8012e+00  0.1091e+01  0.5722e+00
  0.1300e+00  0.9481e+01 -0.8225e+01 -0.1815e+01  0.1076e+01  0.5158e+00
  0.1383e+00  0.9695e+01 -0.7605e+01 -0.2668e+01  0.1042e+01  0.4649e+00
  0.1469e+00  0.9832e+01 -0.7022e+01 -0.3219e+01  0.9970e+00  0.5880e+00
  0.1558e+00  0.9103e+01 -0.6347e+01 -0.3439e+01  0.9560e+00  0.2725e+00
  0.1651e+00  0.8543e+01 -0.5913e+01 -0.3321e+01  0.9238e+00  0.2324e+00
  0.1748e+00  0.8622e+01 -0.5653e+01 -0.3305e+01  0.8923e+00  0.5564e+00
  0.1849e+00  0.8354e+01 -0.5283e+01 -0.3449e+01  0.8438e+00  0.4655e+00
  0.1953e+00  0.8348e+01 -0.4932e+01 -0.3612e+01  0.7735e+00  0.5773e+00
  0.2062e+00  0.8035e+01 -0.4614e+01 -0.3742e+01  0.6796e+00  0.3588e+00
  0.2175e+00  0.7568e+01 -0.4179e+01 -0.3823e+01  0.5721e+00  0.1382e+00
  0.2293e+00  0.7269e+01 -0.3735e+01 -0.3804e+01  0.4823e+00  0.2127e+00
  0.2416e+00  0.6817e+01 -0.3301e+01 -0.3610e+01  0.4188e+00  0.3248e+00
  0.2543e+00  0.6133e+01 -0.2852e+01 -0.3443e+01  0.3535e+00  0.1910e+00
  0.2676e+00  0.5543e+01 -0.2524e+01 -0.3149e+01  0.2827e+00  0.1535e+00
  0.2815e+00  0.5135e+01 -0.2322e+01 -0.2761e+01  0.2182e+00  0.2707e+00
  0.2960e+00  0.4621e+01 -0.2108e+01 -0.2425e+01  0.1608e+00  0.2492e+00
  0.3110e+00  0.4120e+01 -0.1891e+01 -0.2219e+01  0.1102e+00  0.1208e+00
  0.3268e+00  0.3846e+01 -0.1649e+01 -0.2044e+01  0.6139e-01  0.2147e+00
  0.3433e+00  0.3534e+01 -0.1418e+01 -0.1965e+01  0.2292e-02  0.1542e+00
  0.3605e+00  0.3247e+01 -0.1194e+01 -0.1875e+01 -0.5550e-01  0.1233e+00
  0.3786e+00  0.3052e+01 -0.9971e+00 -0.1670e+01 -0.9296e-01  0.2922e+00
  0.3975e+00  0.2663e+01 -0.9075e+00 -0.1348e+01 -0.1060e+00  0.3015e+00
