# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.365
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
 -6.20647E+00   1.22393E-04  -3.83873E+00   9.74926E-05  -4.87028E+00   9.20201E-05
 -6.17197E+00   1.37985E-04  -3.81134E+00   1.01829E-04  -4.84106E+00   1.01968E-04
 -6.13775E+00   1.60035E-04  -3.78396E+00   1.22489E-04  -4.81183E+00   1.08528E-04
 -6.10326E+00   1.65201E-04  -3.75658E+00   1.20647E-04  -4.78287E+00   1.06448E-04
 -6.06903E+00   1.84543E-04  -3.72920E+00   1.39123E-04  -4.75365E+00   1.00347E-04
 -6.03454E+00   2.12699E-04  -3.70182E+00   1.46640E-04  -4.72442E+00   1.25584E-04
 -6.00031E+00   2.49336E-04  -3.67443E+00   1.76593E-04  -4.69520E+00   1.37452E-04
 -5.96582E+00   2.71292E-04  -3.64732E+00   2.15286E-04  -4.66597E+00   1.45009E-04
 -5.93159E+00   2.87815E-04  -3.61993E+00   2.25060E-04  -4.63675E+00   1.72346E-04
 -5.89710E+00   3.11179E-04  -3.59255E+00   2.66657E-04  -4.60752E+00   2.02861E-04
 -5.86288E+00   3.53617E-04  -3.56517E+00   3.01638E-04  -4.57830E+00   2.22360E-04
 -5.82839E+00   4.00069E-04  -3.53779E+00   2.94818E-04  -4.54907E+00   2.26351E-04
 -5.79389E+00   4.12941E-04  -3.51041E+00   3.14012E-04  -4.51985E+00   2.55222E-04
 -5.75967E+00   4.61768E-04  -3.48302E+00   3.77641E-04  -4.49062E+00   2.95835E-04
 -5.72518E+00   4.93568E-04  -3.45564E+00   3.96885E-04  -4.46140E+00   3.17288E-04
 -5.69095E+00   5.11786E-04  -3.42826E+00   4.18092E-04  -4.43217E+00   3.33036E-04
 -5.65646E+00   5.51135E-04  -3.40088E+00   5.06541E-04  -4.40295E+00   3.43531E-04
 -5.62223E+00   6.29300E-04  -3.37350E+00   6.21519E-04  -4.37372E+00   3.72299E-04
 -5.58774E+00   7.00120E-04  -3.34612E+00   6.25335E-04  -4.34450E+00   4.55688E-04
 -5.55351E+00   7.45993E-04  -3.31873E+00   6.77055E-04  -4.31527E+00   5.10056E-04
 -5.51902E+00   7.94041E-04  -3.29161E+00   7.50513E-04  -4.28605E+00   5.20991E-04
 -5.48480E+00   8.35688E-04  -3.26423E+00   8.32047E-04  -4.25682E+00   5.52730E-04
 -5.45031E+00   8.85705E-04  -3.23685E+00   9.46992E-04  -4.22760E+00   6.20612E-04
 -5.41608E+00   9.98296E-04  -3.20947E+00   1.02521E-03  -4.19838E+00   6.74414E-04
 -5.38159E+00   1.11630E-03  -3.18209E+00   1.15038E-03  -4.16915E+00   7.24926E-04
 -5.34710E+00   1.19274E-03  -3.15471E+00   1.26538E-03  -4.13993E+00   7.55843E-04
 -5.31287E+00   1.26742E-03  -3.12732E+00   1.33320E-03  -4.11070E+00   8.36691E-04
 -5.27838E+00   1.36889E-03  -3.09994E+00   1.44897E-03  -4.08148E+00   9.26781E-04
 -5.24415E+00   1.49609E-03  -3.07256E+00   1.64850E-03  -4.05225E+00   9.67423E-04
 -5.20966E+00   1.61935E-03  -3.04518E+00   1.83690E-03  -4.02303E+00   1.07837E-03
 -5.17543E+00   1.72857E-03  -3.01780E+00   1.99499E-03  -3.99380E+00   1.19294E-03
 -5.14094E+00   1.84383E-03  -2.99041E+00   2.21470E-03  -3.96458E+00   1.25695E-03
 -5.10672E+00   1.95515E-03  -2.96330E+00   2.39243E-03  -3.93535E+00   1.37612E-03
 -5.07222E+00   2.15969E-03  -2.93591E+00   2.55317E-03  -3.90613E+00   1.58199E-03
 -5.03800E+00   2.32698E-03  -2.90853E+00   2.84507E-03  -3.87690E+00   1.71993E-03
 -5.00351E+00   2.50263E-03  -2.88115E+00   3.08359E-03  -3.84768E+00   1.82018E-03
 -4.96902E+00   2.63746E-03  -2.85377E+00   3.36790E-03  -3.81845E+00   1.94805E-03
 -4.93479E+00   2.76199E-03  -2.82639E+00   3.67529E-03  -3.78923E+00   2.16960E-03
 -4.90030E+00   2.97893E-03  -2.79900E+00   4.01105E-03  -3.76000E+00   2.34412E-03
 -4.86607E+00   3.23188E-03  -2.77162E+00   4.39975E-03  -3.73078E+00   2.44142E-03
 -4.83158E+00   3.45350E-03  -2.74424E+00   4.81013E-03  -3.70155E+00   2.66253E-03
 -4.79735E+00   3.63678E-03  -2.71686E+00   5.20525E-03  -3.67233E+00   2.96144E-03
 -4.76286E+00   3.90086E-03  -2.68948E+00   5.52574E-03  -3.64310E+00   3.19087E-03
 -4.72864E+00   4.21927E-03  -2.66210E+00   6.16651E-03  -3.61388E+00   3.43971E-03
 -4.69414E+00   4.44084E-03  -2.63471E+00   6.77940E-03  -3.58465E+00   3.70040E-03
 -4.65992E+00   4.62671E-03  -2.60749E+00   7.32868E-03  -3.55543E+00   3.91914E-03
 -4.62543E+00   4.98122E-03  -2.58013E+00   7.87021E-03  -3.52620E+00   4.26992E-03
 -4.59120E+00   5.38333E-03  -2.55275E+00   8.48089E-03  -3.49698E+00   4.63260E-03
 -4.55671E+00   5.68204E-03  -2.52540E+00   9.60433E-03  -3.46775E+00   4.98589E-03
 -4.52222E+00   5.91920E-03  -2.49804E+00   1.05723E-02  -3.43853E+00   5.32119E-03
 -4.48799E+00   6.21422E-03  -2.47069E+00   1.13893E-02  -3.40930E+00   5.60713E-03
 -4.45350E+00   6.70618E-03  -2.44333E+00   1.22489E-02  -3.38008E+00   6.12774E-03
 -4.41927E+00   7.16204E-03  -2.41595E+00   1.31771E-02  -3.35085E+00   6.67253E-03
 -4.38478E+00   7.43613E-03  -2.38859E+00   1.43603E-02  -3.32163E+00   7.01170E-03
 -4.35056E+00   7.73402E-03  -2.36124E+00   1.55579E-02  -3.29240E+00   7.37554E-03
 -4.31606E+00   8.23050E-03  -2.33388E+00   1.67654E-02  -3.26318E+00   7.88357E-03
 -4.28184E+00   8.82300E-03  -2.30653E+00   1.84492E-02  -3.23395E+00   8.30885E-03
 -4.24735E+00   9.35230E-03  -2.27914E+00   2.01656E-02  -3.20473E+00   8.76656E-03
 -4.21312E+00   9.83853E-03  -2.25179E+00   2.17012E-02  -3.17551E+00   9.42457E-03
 -4.17863E+00   1.05488E-02  -2.22443E+00   2.31449E-02  -3.14628E+00   1.01721E-02
 -4.14414E+00   1.12213E-02  -2.19708E+00   2.46887E-02  -3.11706E+00   1.07764E-02
 -4.10991E+00   1.18729E-02  -2.16972E+00   2.65821E-02  -3.08783E+00   1.14068E-02
 -4.07542E+00   1.24215E-02  -2.14234E+00   2.85917E-02  -3.05861E+00   1.21423E-02
 -4.04119E+00   1.31178E-02  -2.11498E+00   3.10649E-02  -3.02938E+00   1.29599E-02
 -4.00670E+00   1.37640E-02  -2.08763E+00   3.34910E-02  -3.00016E+00   1.37791E-02
 -3.97247E+00   1.43220E-02  -2.06027E+00   3.61107E-02  -2.97093E+00   1.45972E-02
 -3.93798E+00   1.51398E-02  -2.03292E+00   3.95430E-02  -2.94171E+00   1.55092E-02
 -3.90376E+00   1.60072E-02  -2.00554E+00   4.26572E-02  -2.91248E+00   1.65437E-02
 -3.86927E+00   1.69571E-02  -1.97818E+00   4.54689E-02  -2.88326E+00   1.76783E-02
 -3.83504E+00   1.76944E-02  -1.95083E+00   4.85881E-02  -2.85403E+00   1.84993E-02
 -3.80055E+00   1.83915E-02  -1.92347E+00   5.19274E-02  -2.82481E+00   1.95802E-02
 -3.76632E+00   1.94358E-02  -1.89611E+00   5.58460E-02  -2.79558E+00   2.08924E-02
 -3.73183E+00   2.05399E-02  -1.86873E+00   5.94525E-02  -2.76636E+00   2.20449E-02
 -3.69734E+00   2.14558E-02  -1.84138E+00   6.31365E-02  -2.73713E+00   2.33256E-02
 -3.66311E+00   2.24434E-02  -1.81402E+00   6.70749E-02  -2.70791E+00   2.45482E-02
 -3.62862E+00   2.33539E-02  -1.78667E+00   7.11793E-02  -2.67868E+00   2.61013E-02
 -3.59439E+00   2.46640E-02  -1.75931E+00   7.54551E-02  -2.64946E+00   2.77473E-02
 -3.55990E+00   2.58822E-02  -1.73193E+00   7.99522E-02  -2.62034E+00   2.93377E-02
 -3.52568E+00   2.70500E-02  -1.70457E+00   8.47038E-02  -2.59111E+00   3.08840E-02
 -3.49119E+00   2.81455E-02  -1.67722E+00   9.00527E-02  -2.56191E+00   3.26688E-02
 -3.45696E+00   2.94253E-02  -1.64986E+00   9.53574E-02  -2.53269E+00   3.43579E-02
 -3.42247E+00   3.07802E-02  -1.62251E+00   1.01060E-01  -2.50346E+00   3.62028E-02
 -3.38824E+00   3.21711E-02  -1.59512E+00   1.06476E-01  -2.47424E+00   3.79494E-02
 -3.35375E+00   3.34505E-02  -1.56777E+00   1.12389E-01  -2.44502E+00   3.96646E-02
 -3.31926E+00   3.45411E-02  -1.54041E+00   1.17815E-01  -2.41579E+00   4.19134E-02
 -3.28503E+00   3.60503E-02  -1.51306E+00   1.24486E-01  -2.38657E+00   4.39455E-02
 -3.25054E+00   3.78565E-02  -1.48570E+00   1.31240E-01  -2.35734E+00   4.60028E-02
 -3.21631E+00   3.93935E-02  -1.45832E+00   1.37795E-01  -2.32814E+00   4.84655E-02
 -3.18182E+00   4.07356E-02  -1.43097E+00   1.44837E-01  -2.29892E+00   5.06089E-02
 -3.14760E+00   4.23404E-02  -1.40361E+00   1.52465E-01  -2.26969E+00   5.30522E-02
 -3.11311E+00   4.37806E-02  -1.37625E+00   1.58953E-01  -2.24047E+00   5.58923E-02
 -3.07888E+00   4.53726E-02  -1.34890E+00   1.66271E-01  -2.21124E+00   5.84228E-02
 -3.04439E+00   4.68990E-02  -1.32152E+00   1.73783E-01  -2.18202E+00   6.08710E-02
 -3.01016E+00   4.86100E-02  -1.29416E+00   1.81129E-01  -2.15279E+00   6.39626E-02
 -2.97567E+00   5.03949E-02  -1.26681E+00   1.89503E-01  -2.12357E+00   6.62657E-02
 -2.94144E+00   5.23315E-02  -1.23945E+00   1.96656E-01  -2.09437E+00   6.88348E-02
 -2.90695E+00   5.41780E-02  -1.21209E+00   2.04411E-01  -2.06514E+00   7.20281E-02
 -2.87246E+00   5.59013E-02  -1.18471E+00   2.12006E-01  -2.03592E+00   7.53279E-02
 -2.83823E+00   5.77518E-02  -1.15736E+00   2.20120E-01  -2.00669E+00   7.87437E-02
 -2.80374E+00   5.96433E-02  -1.13000E+00   2.28971E-01  -1.97747E+00   8.21789E-02
 -2.76952E+00   6.14487E-02  -1.10265E+00   2.36942E-01  -1.94825E+00   8.53093E-02
 -2.73503E+00   6.30941E-02  -1.07529E+00   2.45255E-01  -1.91902E+00   8.86623E-02
 -2.70080E+00   6.45917E-02  -1.04791E+00   2.52634E-01  -1.88980E+00   9.27555E-02
 -2.66631E+00   6.67623E-02  -1.02055E+00   2.61219E-01  -1.86060E+00   9.64810E-02
 -2.63200E+00   6.87687E-02  -9.93198E-01   2.69494E-01  -1.83137E+00   1.00284E-01
 -2.59762E+00   7.08614E-02  -9.65842E-01   2.77377E-01  -1.80215E+00   1.04493E-01
 -2.56326E+00   7.30360E-02  -9.38487E-01   2.85646E-01  -1.77292E+00   1.08562E-01
 -2.52887E+00   7.51286E-02  -9.11105E-01   2.93484E-01  -1.74370E+00   1.11881E-01
 -2.49451E+00   7.70243E-02  -8.83749E-01   3.01063E-01  -1.71447E+00   1.15979E-01
 -2.46015E+00   7.94739E-02  -8.56394E-01   3.09205E-01  -1.68525E+00   1.20484E-01
 -2.42577E+00   8.25471E-02  -8.29038E-01   3.16258E-01  -1.65602E+00   1.24582E-01
 -2.39141E+00   8.46684E-02  -8.01683E-01   3.23758E-01  -1.62682E+00   1.28390E-01
 -2.35702E+00   8.63712E-02  -7.74301E-01   3.30938E-01  -1.59760E+00   1.32473E-01
 -2.32267E+00   8.90055E-02  -7.46945E-01   3.37465E-01  -1.56837E+00   1.37268E-01
 -2.28831E+00   9.17669E-02  -7.19590E-01   3.44374E-01  -1.53915E+00   1.41937E-01
 -2.25392E+00   9.41631E-02  -6.92234E-01   3.50636E-01  -1.50992E+00   1.46567E-01
 -2.21956E+00   9.66825E-02  -6.64879E-01   3.56737E-01  -1.48070E+00   1.51880E-01
 -2.18518E+00   9.89474E-02  -6.37523E-01   3.61312E-01  -1.45148E+00   1.56433E-01
 -2.15082E+00   1.01118E-01  -6.10141E-01   3.66489E-01  -1.42225E+00   1.60671E-01
 -2.11643E+00   1.04257E-01  -5.82786E-01   3.72828E-01  -1.39305E+00   1.65679E-01
 -2.08207E+00   1.06949E-01  -5.55430E-01   3.78421E-01  -1.36383E+00   1.71557E-01
 -2.04771E+00   1.08820E-01  -5.28075E-01   3.82824E-01  -1.33460E+00   1.76768E-01
 -2.01333E+00   1.11372E-01  -5.00719E-01   3.86259E-01  -1.30538E+00   1.81640E-01
 -1.97897E+00   1.14281E-01  -4.73337E-01   3.89638E-01  -1.27615E+00   1.86933E-01
 -1.94459E+00   1.16341E-01  -4.45982E-01   3.93638E-01  -1.24693E+00   1.92222E-01
 -1.91023E+00   1.18684E-01  -4.18626E-01   3.96099E-01  -1.21770E+00   1.96920E-01
 -1.87587E+00   1.21703E-01  -3.91271E-01   3.98445E-01  -1.18848E+00   2.02218E-01
 -1.84148E+00   1.24867E-01  -3.63915E-01   4.00574E-01  -1.15928E+00   2.07516E-01
 -1.80712E+00   1.27756E-01  -3.36533E-01   4.02991E-01  -1.13005E+00   2.13448E-01
 -1.77274E+00   1.30341E-01  -3.09178E-01   4.04861E-01  -1.10083E+00   2.18837E-01
 -1.73838E+00   1.33508E-01  -2.81822E-01   4.05923E-01  -1.07160E+00   2.23216E-01
 -1.70402E+00   1.36401E-01  -2.54459E-01   4.08351E-01  -1.04238E+00   2.28117E-01
 -1.66963E+00   1.38559E-01  -2.27098E-01   4.07831E-01  -1.01315E+00   2.33648E-01
 -1.63528E+00   1.40656E-01  -1.99737E-01   4.09253E-01  -9.83930E-01   2.38341E-01
 -1.60089E+00   1.43261E-01  -1.72377E-01   4.10464E-01  -9.54705E-01   2.43595E-01
 -1.56653E+00   1.46064E-01  -1.45016E-01   4.09480E-01  -9.25507E-01   2.47640E-01
 -1.53215E+00   1.48719E-01  -1.17655E-01   4.09159E-01  -8.96282E-01   2.51719E-01
 -1.49779E+00   1.51152E-01  -9.02943E-02   4.08600E-01  -8.67057E-01   2.56896E-01
 -1.46343E+00   1.53962E-01  -6.29361E-02   4.06797E-01  -8.37832E-01   2.62576E-01
 -1.42904E+00   1.56732E-01  -3.55753E-02   4.05536E-01  -8.08607E-01   2.68348E-01
 -1.39468E+00   1.59013E-01  -8.21324E-03   4.03406E-01  -7.79382E-01   2.72886E-01
 -1.36030E+00   1.61648E-01   1.91473E-02   4.00546E-01  -7.50157E-01   2.76442E-01
 -1.32594E+00   1.64454E-01   4.65070E-02   3.97864E-01  -7.20933E-01   2.80492E-01
 -1.29158E+00   1.67170E-01   7.38678E-02   3.94788E-01  -6.91734E-01   2.84397E-01
 -1.25720E+00   1.70449E-01   1.01229E-01   3.92260E-01  -6.62509E-01   2.88272E-01
 -1.22284E+00   1.73120E-01   1.28589E-01   3.88316E-01  -6.33284E-01   2.91775E-01
 -1.18845E+00   1.75307E-01   1.55950E-01   3.85329E-01  -6.04059E-01   2.96226E-01
 -1.15409E+00   1.77793E-01   1.83311E-01   3.81789E-01  -5.74835E-01   3.00770E-01
 -1.11971E+00   1.80243E-01   2.10672E-01   3.77895E-01  -5.45610E-01   3.04674E-01
 -1.08535E+00   1.82988E-01   2.38033E-01   3.73630E-01  -5.16385E-01   3.08192E-01
 -1.05099E+00   1.86078E-01   2.65393E-01   3.70057E-01  -4.87160E-01   3.10209E-01
 -1.01660E+00   1.88039E-01   2.92749E-01   3.66594E-01  -4.57961E-01   3.13896E-01
 -9.82245E-01   1.90017E-01   3.20104E-01   3.60792E-01  -4.28737E-01   3.16784E-01
 -9.47860E-01   1.92306E-01   3.47486E-01   3.56084E-01  -3.99512E-01   3.20495E-01
 -9.13501E-01   1.95330E-01   3.74842E-01   3.52096E-01  -3.70287E-01   3.24202E-01
 -8.79142E-01   1.98272E-01   4.02197E-01   3.48152E-01  -3.41062E-01   3.26098E-01
 -8.44756E-01   2.00238E-01   4.29553E-01   3.43716E-01  -3.11837E-01   3.28014E-01
 -8.10398E-01   2.02679E-01   4.56908E-01   3.38013E-01  -2.82612E-01   3.29998E-01
 -7.76012E-01   2.05010E-01   4.84290E-01   3.33411E-01  -2.53398E-01   3.31411E-01
 -7.41653E-01   2.07074E-01   5.11646E-01   3.25905E-01  -2.24178E-01   3.32219E-01
 -7.07294E-01   2.09404E-01   5.39001E-01   3.20268E-01  -1.94956E-01   3.33825E-01
 -6.72909E-01   2.11591E-01   5.66357E-01   3.14167E-01  -1.65734E-01   3.35489E-01
 -6.38550E-01   2.13712E-01   5.93712E-01   3.09316E-01  -1.36512E-01   3.37217E-01
 -6.04165E-01   2.15883E-01   6.21094E-01   3.03458E-01  -1.07292E-01   3.37642E-01
 -5.69806E-01   2.18013E-01   6.48450E-01   2.95935E-01  -7.80699E-02   3.38789E-01
 -5.35421E-01   2.19252E-01   6.75805E-01   2.90431E-01  -4.88476E-02   3.39118E-01
 -5.01062E-01   2.20942E-01   7.03161E-01   2.85160E-01  -1.96265E-02   3.37681E-01
 -4.66703E-01   2.22144E-01   7.30516E-01   2.79479E-01   9.59523E-03   3.38712E-01
 -4.32317E-01   2.23605E-01   7.57898E-01   2.72636E-01   3.88164E-02   3.39486E-01
 -3.97958E-01   2.25374E-01   7.85254E-01   2.66297E-01   6.80386E-02   3.39079E-01
 -3.63573E-01   2.26568E-01   8.12609E-01   2.59914E-01   9.72609E-02   3.38117E-01
 -3.29214E-01   2.28184E-01   8.39965E-01   2.54084E-01   1.26480E-01   3.37430E-01
 -2.94855E-01   2.28853E-01   8.67320E-01   2.48923E-01   1.55703E-01   3.36326E-01
 -2.60475E-01   2.29990E-01   8.94702E-01   2.43253E-01   1.84925E-01   3.34899E-01
 -2.26103E-01   2.31233E-01   9.22058E-01   2.36881E-01   2.14147E-01   3.33849E-01
 -1.91734E-01   2.32406E-01   9.49413E-01   2.29828E-01   2.43367E-01   3.33167E-01
 -1.57364E-01   2.32689E-01   9.76769E-01   2.24706E-01   2.72581E-01   3.31193E-01
 -1.22995E-01   2.33256E-01   1.00412E+00   2.19058E-01   3.01806E-01   3.28556E-01
 -8.86251E-02   2.34741E-01   1.03151E+00   2.12404E-01   3.31031E-01   3.26359E-01
 -5.42556E-02   2.35201E-01   1.05886E+00   2.06457E-01   3.60256E-01   3.24173E-01
 -1.98850E-02   2.35274E-01   1.08622E+00   2.00555E-01   3.89481E-01   3.21840E-01
  1.44847E-02   2.35894E-01   1.11357E+00   1.95052E-01   4.18705E-01   3.19044E-01
  4.88555E-02   2.36546E-01   1.14093E+00   1.89039E-01   4.47930E-01   3.16949E-01
  8.32250E-02   2.37232E-01   1.16831E+00   1.84221E-01   4.77129E-01   3.13920E-01
  1.17595E-01   2.37843E-01   1.19567E+00   1.78883E-01   5.06354E-01   3.11375E-01
  1.51964E-01   2.38372E-01   1.22302E+00   1.73274E-01   5.35579E-01   3.07311E-01
  1.86334E-01   2.38520E-01   1.25038E+00   1.67079E-01   5.64803E-01   3.03116E-01
  2.20703E-01   2.38467E-01   1.27773E+00   1.62067E-01   5.94028E-01   2.99555E-01
  2.55072E-01   2.39378E-01   1.30511E+00   1.57244E-01   6.23253E-01   2.96430E-01
  2.89431E-01   2.38934E-01   1.33247E+00   1.52586E-01   6.52478E-01   2.92796E-01
  3.23817E-01   2.37835E-01   1.35982E+00   1.47619E-01   6.81703E-01   2.88548E-01
  3.58176E-01   2.36797E-01   1.38718E+00   1.42519E-01   7.10901E-01   2.84368E-01
  3.92561E-01   2.35845E-01   1.41454E+00   1.37518E-01   7.40126E-01   2.79795E-01
  4.26920E-01   2.35927E-01   1.44192E+00   1.32750E-01   7.69351E-01   2.74115E-01
  4.61305E-01   2.35767E-01   1.46927E+00   1.28259E-01   7.98576E-01   2.70390E-01
  4.95664E-01   2.35365E-01   1.49663E+00   1.23905E-01   8.27801E-01   2.66384E-01
  5.30023E-01   2.34663E-01   1.52398E+00   1.19187E-01   8.57026E-01   2.60882E-01
  5.64408E-01   2.33756E-01   1.55134E+00   1.15166E-01   8.86251E-01   2.56267E-01
  5.98767E-01   2.33079E-01   1.57872E+00   1.11144E-01   9.15475E-01   2.50915E-01
  6.33153E-01   2.31475E-01   1.60608E+00   1.06780E-01   9.44674E-01   2.45409E-01
  6.67512E-01   2.29624E-01   1.63343E+00   1.03284E-01   9.73899E-01   2.40731E-01
  7.01871E-01   2.29120E-01   1.66079E+00   9.96996E-02   1.00312E+00   2.36144E-01
  7.36256E-01   2.28964E-01   1.68814E+00   9.51140E-02   1.03235E+00   2.31819E-01
  7.70615E-01   2.27064E-01   1.71553E+00   9.13415E-02   1.06157E+00   2.26617E-01
  8.05000E-01   2.25017E-01   1.74288E+00   8.74031E-02   1.09080E+00   2.20903E-01
  8.39359E-01   2.23256E-01   1.77024E+00   8.41672E-02   1.12002E+00   2.16544E-01
  8.73718E-01   2.21767E-01   1.79759E+00   8.06270E-02   1.14925E+00   2.11115E-01
  9.08103E-01   2.19654E-01   1.82495E+00   7.72473E-02   1.17845E+00   2.05842E-01
  9.42462E-01   2.17586E-01   1.85233E+00   7.38510E-02   1.20767E+00   2.00597E-01
  9.76848E-01   2.16014E-01   1.87969E+00   7.07699E-02   1.23690E+00   1.94849E-01
  1.01121E+00   2.14115E-01   1.90704E+00   6.78438E-02   1.26612E+00   1.89198E-01
  1.04559E+00   2.11874E-01   1.93440E+00   6.49674E-02   1.29535E+00   1.83827E-01
  1.07995E+00   2.10278E-01   1.96175E+00   6.19251E-02   1.32457E+00   1.78495E-01
  1.11431E+00   2.09055E-01   1.98911E+00   5.94636E-02   1.35380E+00   1.72965E-01
  1.14870E+00   2.07279E-01   2.01649E+00   5.64323E-02   1.38302E+00   1.68316E-01
  1.18305E+00   2.04850E-01   2.04384E+00   5.38054E-02   1.41222E+00   1.63047E-01
  1.21744E+00   2.01813E-01   2.07120E+00   5.10048E-02   1.44144E+00   1.58131E-01
  1.25180E+00   1.99667E-01   2.09856E+00   4.85798E-02   1.47067E+00   1.53622E-01
  1.28616E+00   1.96713E-01   2.12591E+00   4.65945E-02   1.49989E+00   1.48599E-01
  1.32054E+00   1.94456E-01   2.15329E+00   4.45175E-02   1.52912E+00   1.43282E-01
  1.35490E+00   1.91510E-01   2.18065E+00   4.21732E-02   1.55834E+00   1.38178E-01
  1.38929E+00   1.88732E-01   2.20800E+00   3.98102E-02   1.58757E+00   1.34143E-01
  1.42365E+00   1.86172E-01   2.23536E+00   3.80285E-02   1.61679E+00   1.30673E-01
  1.45803E+00   1.82467E-01   2.26272E+00   3.61682E-02   1.64599E+00   1.25975E-01
  1.49239E+00   1.79706E-01   2.29010E+00   3.42565E-02   1.67522E+00   1.21500E-01
  1.52675E+00   1.77231E-01   2.31745E+00   3.21712E-02   1.70444E+00   1.17383E-01
  1.56113E+00   1.74265E-01   2.34481E+00   3.03602E-02   1.73367E+00   1.12830E-01
  1.59549E+00   1.71044E-01   2.37216E+00   2.91327E-02   1.76289E+00   1.08949E-01
  1.62988E+00   1.67343E-01   2.39952E+00   2.74760E-02   1.79212E+00   1.05229E-01
  1.66424E+00   1.64224E-01   2.42690E+00   2.57950E-02   1.82134E+00   1.01102E-01
  1.69860E+00   1.61307E-01   2.45426E+00   2.45189E-02   1.85057E+00   9.71874E-02
  1.73298E+00   1.57815E-01   2.48161E+00   2.32173E-02   1.87976E+00   9.32393E-02
  1.76734E+00   1.54360E-01   2.50897E+00   2.17764E-02   1.90899E+00   8.99203E-02
  1.80173E+00   1.51271E-01   2.53632E+00   2.06430E-02   1.93821E+00   8.67463E-02
  1.83608E+00   1.48173E-01   2.56370E+00   1.95118E-02   1.96744E+00   8.31466E-02
  1.87044E+00   1.44624E-01   2.59106E+00   1.84990E-02   1.99666E+00   7.98856E-02
  1.90483E+00   1.41341E-01   2.61842E+00   1.75453E-02   2.02589E+00   7.66149E-02
  1.93919E+00   1.37931E-01   2.64577E+00   1.66111E-02   2.05511E+00   7.35861E-02
  1.97357E+00   1.34468E-01   2.67315E+00   1.54810E-02   2.08434E+00   7.02380E-02
  2.00793E+00   1.31128E-01   2.70054E+00   1.43891E-02   2.11354E+00   6.71318E-02
  2.04232E+00   1.27559E-01   2.72792E+00   1.36932E-02   2.14276E+00   6.41900E-02
  2.07668E+00   1.24223E-01   2.75530E+00   1.28264E-02   2.17199E+00   6.11322E-02
  2.11104E+00   1.20444E-01   2.78268E+00   1.21704E-02   2.20121E+00   5.85969E-02
  2.14542E+00   1.16829E-01   2.81006E+00   1.14845E-02   2.23044E+00   5.61971E-02
  2.17978E+00   1.13165E-01   2.83718E+00   1.06857E-02   2.25966E+00   5.32845E-02
  2.21417E+00   1.09849E-01   2.86456E+00   1.00485E-02   2.28889E+00   5.07202E-02
  2.24852E+00   1.06505E-01   2.89194E+00   9.40962E-03   2.31811E+00   4.85042E-02
  2.28288E+00   1.02735E-01   2.91933E+00   8.67781E-03   2.34731E+00   4.62036E-02
  2.31727E+00   9.90828E-02   2.94671E+00   8.30609E-03   2.37653E+00   4.38410E-02
  2.35163E+00   9.60260E-02   2.97409E+00   7.82485E-03   2.40576E+00   4.17223E-02
  2.38601E+00   9.27229E-02   3.00147E+00   7.28719E-03   2.43498E+00   4.01808E-02
  2.42037E+00   8.95143E-02   3.02885E+00   6.83969E-03   2.46421E+00   3.82770E-02
  2.45476E+00   8.63220E-02   3.05624E+00   6.27437E-03   2.49343E+00   3.63063E-02
  2.48912E+00   8.27235E-02   3.08362E+00   5.78484E-03   2.52266E+00   3.46047E-02
  2.52347E+00   7.95067E-02   3.11100E+00   5.39221E-03   2.55188E+00   3.31058E-02
  2.55786E+00   7.64950E-02   3.13838E+00   5.10546E-03   2.58108E+00   3.14162E-02
  2.59222E+00   7.39387E-02   3.16576E+00   4.75166E-03   2.61031E+00   2.95428E-02
  2.62660E+00   7.11650E-02   3.19288E+00   4.44621E-03   2.63945E+00   2.83352E-02
  2.66104E+00   6.80835E-02   3.22026E+00   4.15542E-03   2.66868E+00   2.70245E-02
  2.69527E+00   6.48338E-02   3.24765E+00   3.83216E-03   2.69790E+00   2.53959E-02
  2.72976E+00   6.22488E-02   3.27503E+00   3.56599E-03   2.72713E+00   2.37591E-02
  2.76399E+00   5.94505E-02   3.30241E+00   3.37067E-03   2.75635E+00   2.22297E-02
  2.79848E+00   5.69230E-02   3.32979E+00   3.09432E-03   2.78558E+00   2.07719E-02
  2.83271E+00   5.46498E-02   3.35717E+00   2.92987E-03   2.81480E+00   1.98633E-02
  2.86720E+00   5.19335E-02   3.38455E+00   2.72083E-03   2.84403E+00   1.89551E-02
  2.90142E+00   4.93362E-02   3.41194E+00   2.43131E-03   2.87325E+00   1.80745E-02
  2.93591E+00   4.69974E-02   3.43932E+00   2.27909E-03   2.90248E+00   1.68775E-02
  2.97040E+00   4.47694E-02   3.46670E+00   2.07514E-03   2.93170E+00   1.57928E-02
  3.00463E+00   4.28122E-02   3.49408E+00   1.99460E-03   2.96093E+00   1.49466E-02
  3.03912E+00   4.06671E-02   3.52120E+00   1.81062E-03   2.99015E+00   1.41623E-02
  3.07335E+00   3.83611E-02   3.54858E+00   1.64551E-03   3.01938E+00   1.32556E-02
  3.10784E+00   3.63174E-02   3.57596E+00   1.52824E-03   3.04860E+00   1.25540E-02
