# PDF of fluctuation velocity in a channel at Re_tau = 391.68 at different channel heights
# Normalization is by u_tau
# STRAIN TIME = 0.0 (unstrained)
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
 -5.77625E-02   3.38360E-01   1.53770E+00   7.14759E-02   9.42146E-01   2.37152E-01
 -3.07230E-02   3.41812E-01   1.55903E+00   6.85826E-02   9.66737E-01   2.28512E-01
 -3.68470E-03   3.44439E-01   1.58035E+00   6.61067E-02   9.91328E-01   2.19453E-01
  2.33541E-02   3.47183E-01   1.60168E+00   6.35108E-02   1.01592E+00   2.10144E-01
  5.03931E-02   3.49606E-01   1.62301E+00   6.00727E-02   1.04048E+00   2.00769E-01
  7.74327E-02   3.51370E-01   1.64433E+00   5.76227E-02   1.06508E+00   1.93355E-01
  1.04470E-01   3.54613E-01   1.66566E+00   5.58290E-02   1.08967E+00   1.86634E-01
  1.31509E-01   3.56698E-01   1.68699E+00   5.30810E-02   1.11426E+00   1.79208E-01
  1.58549E-01   3.58741E-01   1.70831E+00   5.04698E-02   1.13885E+00   1.71490E-01
  1.85586E-01   3.61625E-01   1.72964E+00   4.86469E-02   1.16344E+00   1.64429E-01
  2.12625E-01   3.63839E-01   1.75096E+00   4.69740E-02   1.18803E+00   1.57749E-01
  2.39665E-01   3.65672E-01   1.77229E+00   4.47489E-02   1.21259E+00   1.50172E-01
  2.66710E-01   3.67811E-01   1.79362E+00   4.28723E-02   1.23719E+00   1.43225E-01
  2.93749E-01   3.69580E-01   1.81494E+00   4.14256E-02   1.26178E+00   1.37232E-01
  3.20789E-01   3.71043E-01   1.83627E+00   3.93891E-02   1.28637E+00   1.31251E-01
  3.47829E-01   3.72603E-01   1.85760E+00   3.70273E-02   1.31096E+00   1.24554E-01
  3.74868E-01   3.73595E-01   1.87892E+00   3.53332E-02   1.33555E+00   1.18421E-01
  4.01908E-01   3.74023E-01   1.90025E+00   3.44459E-02   1.36014E+00   1.12756E-01
  4.28947E-01   3.73541E-01   1.92155E+00   3.29562E-02   1.38473E+00   1.07686E-01
  4.55961E-01   3.73101E-01   1.94287E+00   3.15812E-02   1.40930E+00   1.02191E-01
  4.83000E-01   3.71976E-01   1.96420E+00   2.98970E-02   1.43389E+00   9.68113E-02
  5.10040E-01   3.70802E-01   1.98553E+00   2.83727E-02   1.45848E+00   9.16198E-02
  5.37079E-01   3.69992E-01   2.00685E+00   2.72526E-02   1.48307E+00   8.64404E-02
  5.64119E-01   3.68347E-01   2.02818E+00   2.59386E-02   1.50766E+00   8.23722E-02
  5.91158E-01   3.66551E-01   2.04951E+00   2.47004E-02   1.53225E+00   7.81886E-02
  6.18198E-01   3.65988E-01   2.07083E+00   2.35125E-02   1.55684E+00   7.45576E-02
  6.45238E-01   3.63956E-01   2.09216E+00   2.25039E-02   1.58141E+00   7.03618E-02
  6.72277E-01   3.60381E-01   2.11348E+00   2.14049E-02   1.60600E+00   6.65669E-02
  6.99317E-01   3.56918E-01   2.13481E+00   2.02921E-02   1.63059E+00   6.32637E-02
  7.26356E-01   3.54694E-01   2.15614E+00   1.94991E-02   1.65518E+00   6.01561E-02
  7.53396E-01   3.52769E-01   2.17746E+00   1.84898E-02   1.67977E+00   5.66993E-02
  7.80435E-01   3.48781E-01   2.19879E+00   1.74990E-02   1.70436E+00   5.34180E-02
  8.07475E-01   3.45565E-01   2.22012E+00   1.64200E-02   1.72895E+00   5.09607E-02
  8.34515E-01   3.41919E-01   2.24144E+00   1.54525E-02   1.75352E+00   4.86637E-02
  8.61554E-01   3.37422E-01   2.26277E+00   1.46867E-02   1.77811E+00   4.57892E-02
  8.88594E-01   3.33664E-01   2.28409E+00   1.40530E-02   1.80270E+00   4.32639E-02
  9.15633E-01   3.28400E-01   2.30542E+00   1.36827E-02   1.82729E+00   4.11065E-02
  9.42673E-01   3.22402E-01   2.32675E+00   1.30131E-02   1.85188E+00   3.87943E-02
  9.69713E-01   3.16800E-01   2.34807E+00   1.22759E-02   1.87647E+00   3.67857E-02
  9.96752E-01   3.10239E-01   2.36940E+00   1.16514E-02   1.90106E+00   3.46836E-02
  1.02379E+00   3.03072E-01   2.39073E+00   1.11179E-02   1.92563E+00   3.29209E-02
  1.05083E+00   2.97749E-01   2.41205E+00   1.04092E-02   1.95022E+00   3.11910E-02
  1.07787E+00   2.91649E-01   2.43338E+00   9.96654E-03   1.97481E+00   2.91375E-02
  1.10491E+00   2.83726E-01   2.45470E+00   9.47747E-03   1.99940E+00   2.71586E-02
  1.13195E+00   2.77068E-01   2.47603E+00   8.89882E-03   2.02399E+00   2.57591E-02
  1.15899E+00   2.70491E-01   2.49736E+00   8.32083E-03   2.04858E+00   2.42830E-02
  1.18603E+00   2.63195E-01   2.51868E+00   7.91006E-03   2.07317E+00   2.27504E-02
  1.21307E+00   2.55637E-01   2.54001E+00   7.48337E-03   2.09774E+00   2.11790E-02
  1.24011E+00   2.47703E-01   2.56134E+00   6.95647E-03   2.12233E+00   2.00539E-02
  1.26715E+00   2.40086E-01   2.58266E+00   6.65387E-03   2.14692E+00   1.88990E-02
  1.29416E+00   2.32962E-01   2.60399E+00   6.38897E-03   2.17151E+00   1.76597E-02
  1.32120E+00   2.24707E-01   2.62531E+00   5.87939E-03   2.19610E+00   1.66414E-02
  1.34824E+00   2.15572E-01   2.64656E+00   5.55529E-03   2.22069E+00   1.56244E-02
  1.37528E+00   2.07366E-01   2.66789E+00   5.46478E-03   2.24529E+00   1.47379E-02
  1.40232E+00   1.99303E-01   2.68921E+00   5.16278E-03   2.26985E+00   1.39072E-02
  1.42936E+00   1.90796E-01   2.71054E+00   4.91194E-03   2.29444E+00   1.29236E-02
  1.45640E+00   1.82981E-01   2.73187E+00   4.69779E-03   2.31903E+00   1.21688E-02
  1.48344E+00   1.74951E-01   2.75319E+00   4.27754E-03   2.34362E+00   1.13418E-02
  1.51048E+00   1.66690E-01   2.77452E+00   3.99511E-03   2.36821E+00   1.06235E-02
  1.53752E+00   1.58456E-01   2.79585E+00   3.95450E-03   2.39281E+00   9.85357E-03
  1.56456E+00   1.51080E-01   2.81717E+00   3.74454E-03   2.41740E+00   9.36356E-03
  1.59160E+00   1.43013E-01   2.83850E+00   3.47724E-03   2.44196E+00   8.88024E-03
  1.61864E+00   1.35889E-01   2.85982E+00   3.32269E-03   2.46655E+00   8.23054E-03
  1.64568E+00   1.28443E-01   2.88115E+00   3.12381E-03   2.49114E+00   7.68224E-03
  1.67272E+00   1.20933E-01   2.90248E+00   2.89965E-03   2.51573E+00   7.07626E-03
  1.69975E+00   1.13777E-01   2.92380E+00   2.67383E-03   2.54033E+00   6.79816E-03
  1.72679E+00   1.07360E-01   2.94513E+00   2.59194E-03   2.56492E+00   6.14603E-03
  1.75383E+00   1.00895E-01   2.96646E+00   2.38257E-03   2.58951E+00   5.67333E-03
  1.78087E+00   9.42376E-02   2.98778E+00   2.21860E-03   2.61407E+00   5.29390E-03
  1.80791E+00   8.80462E-02   3.00911E+00   2.07745E-03   2.63866E+00   4.83862E-03
  1.83495E+00   8.22033E-02   3.03043E+00   1.99921E-03   2.66315E+00   4.52251E-03
  1.86199E+00   7.66444E-02   3.05176E+00   1.92536E-03   2.68790E+00   4.19882E-03
  1.88903E+00   7.10213E-02   3.07309E+00   1.77220E-03   2.71238E+00   4.01271E-03
  1.91607E+00   6.60789E-02   3.09441E+00   1.63742E-03   2.73713E+00   3.78690E-03
  1.94311E+00   6.11151E-02   3.11574E+00   1.49276E-03   2.76162E+00   3.45859E-03
  1.97015E+00   5.63013E-02   3.13707E+00   1.37829E-03   2.78610E+00   3.19707E-03
  1.99719E+00   5.26085E-02   3.15839E+00   1.35520E-03   2.81085E+00   2.93373E-03
  2.02423E+00   4.85827E-02   3.17972E+00   1.31963E-03   2.83534E+00   2.68077E-03
  2.05127E+00   4.45629E-02   3.20104E+00   1.19885E-03   2.86009E+00   2.49770E-03
  2.07831E+00   4.09156E-02   3.22237E+00   1.09513E-03   2.88457E+00   2.30686E-03
  2.10535E+00   3.76420E-02   3.24370E+00   1.03382E-03   2.90906E+00   2.21620E-03
  2.13236E+00   3.44991E-02   3.26502E+00   9.77344E-04   2.93381E+00   2.04595E-03
  2.15940E+00   3.13246E-02   3.28635E+00   9.83051E-04   2.95829E+00   1.91680E-03
  2.18644E+00   2.85699E-02   3.30768E+00   8.94593E-04   2.98278E+00   1.82062E-03
  2.21348E+00   2.59700E-02   3.32900E+00   8.59688E-04   3.00753E+00   1.68400E-03
  2.24052E+00   2.36184E-02   3.35033E+00   7.44024E-04   3.03201E+00   1.57464E-03
  2.26756E+00   2.15128E-02   3.37165E+00   6.94055E-04   3.05676E+00   1.38271E-03
  2.29460E+00   1.92158E-02   3.39298E+00   7.18873E-04   3.08125E+00   1.25022E-03
  2.32164E+00   1.73911E-02   3.41431E+00   6.56163E-04   3.10573E+00   1.14833E-03
  2.34868E+00   1.58558E-02   3.43563E+00   5.68960E-04   3.13048E+00   1.04043E-03
  2.37572E+00   1.41029E-02   3.45696E+00   5.10040E-04   3.15497E+00   9.88454E-04
  2.40276E+00   1.25870E-02   3.47829E+00   4.69952E-04   3.17972E+00   8.66408E-04
  2.42980E+00   1.10737E-02   3.49961E+00   4.78691E-04   3.20420E+00   8.26636E-04
  2.45684E+00   9.88637E-03   3.52094E+00   4.50203E-04   3.22869E+00   7.50797E-04
  2.48388E+00   9.04423E-03   3.54226E+00   4.16307E-04   3.25344E+00   6.97243E-04
  2.51092E+00   8.10347E-03   3.56359E+00   3.60810E-04   3.27792E+00   6.51339E-04
  2.53796E+00   7.09462E-03   3.58492E+00   3.20158E-04   3.30241E+00   5.63368E-04
  2.56500E+00   6.37578E-03   3.60624E+00   3.27796E-04   3.32716E+00   5.04695E-04
  2.59203E+00   5.69178E-03   3.62757E+00   3.05692E-04   3.35164E+00   4.89983E-04
  2.61907E+00   4.91815E-03   3.64890E+00   2.98578E-04   3.37639E+00   4.57273E-04
  2.64603E+00   4.33241E-03   3.67022E+00   3.01359E-04   3.40088E+00   4.27095E-04
  2.67315E+00   3.82718E-03   3.69155E+00   2.63421E-04   3.42536E+00   4.11539E-04
  2.70027E+00   3.44262E-03   3.71287E+00   2.55458E-04   3.45011E+00   3.32822E-04
  2.72713E+00   3.03319E-03   3.73420E+00   2.45139E-04   3.47460E+00   2.95546E-04
  2.75425E+00   2.61673E-03   3.75553E+00   2.21614E-04   3.49935E+00   2.96469E-04
  2.78136E+00   2.23597E-03   3.77685E+00   2.05761E-04   3.52383E+00   2.78175E-04
  2.80822E+00   1.95958E-03   3.79818E+00   1.95860E-04   3.54832E+00   2.55253E-04
  2.83534E+00   1.74629E-03   3.81951E+00   1.73152E-04   3.57307E+00   2.47444E-04
  2.86246E+00   1.53578E-03   3.84083E+00   1.73597E-04   3.59755E+00   2.00569E-04
  2.88958E+00   1.38113E-03   3.86216E+00   1.70060E-04   3.62204E+00   1.77508E-04
  2.91643E+00   1.27671E-03   3.88348E+00   1.66144E-04   3.64679E+00   1.53256E-04
  2.94355E+00   1.12029E-03   3.90481E+00   1.34544E-04   3.67127E+00   1.39187E-04
  2.97067E+00   9.16002E-04   3.92614E+00   1.26402E-04   3.69602E+00   1.41003E-04
  2.99752E+00   8.52159E-04   3.94746E+00   1.33469E-04   3.72051E+00   1.53299E-04
  3.02464E+00   7.64407E-04   3.96879E+00   1.11159E-04   3.74499E+00   1.52084E-04
  3.05176E+00   6.55696E-04   3.99012E+00   9.86170E-05   3.76974E+00   1.32727E-04
  3.07862E+00   5.30738E-04   4.01144E+00   1.02267E-04   3.79423E+00   1.14881E-04
  3.10573E+00   4.59432E-04   4.03277E+00   8.95854E-05   3.81898E+00   1.10261E-04
  3.13285E+00   4.12624E-04   4.05409E+00   8.29229E-05   3.84346E+00   9.34778E-05
  3.15997E+00   3.55648E-04   4.07542E+00   9.68319E-05   3.86795E+00   9.46922E-05
  3.18683E+00   3.38462E-04   4.09675E+00   8.81322E-05   3.89270E+00   8.83105E-05
  3.21394E+00   3.11702E-04   4.11807E+00   7.80720E-05   3.91718E+00   6.68097E-05
  3.24106E+00   2.06830E-04   4.13940E+00   6.71426E-05   3.94167E+00   6.53707E-05
  3.26792E+00   1.64096E-04   4.16073E+00   5.28143E-05   3.96642E+00   7.70471E-05
  3.29504E+00   1.54538E-04   4.18205E+00   5.28906E-05   3.99091E+00   6.44781E-05
  3.32216E+00   1.20547E-04   4.20338E+00   5.56823E-05   4.01565E+00   5.37508E-05
  3.34901E+00   9.13000E-05   4.22470E+00   4.46799E-05   4.04014E+00   4.06657E-05
  3.37613E+00   9.35514E-05   4.24603E+00   3.45388E-05   4.06463E+00   4.27314E-05
  3.40325E+00   7.93890E-05   4.26736E+00   2.36293E-05   4.08937E+00   3.53564E-05
  3.43010E+00   8.73547E-05   4.28868E+00   2.88790E-05   4.11386E+00   3.27649E-05
  3.45722E+00   7.51917E-05   4.31001E+00   2.85107E-05   4.13861E+00   2.72509E-05
  3.48434E+00   5.72287E-05   4.33134E+00   2.50866E-05   4.16309E+00   2.15038E-05
  3.51146E+00   4.00263E-05   4.35266E+00   3.02679E-05   4.18758E+00   2.42107E-05
  3.53831E+00   3.43694E-05   4.37399E+00   2.98207E-05   4.21233E+00   2.61288E-05
  3.56543E+00   3.96211E-05   4.39531E+00   2.79805E-05   4.23682E+00   2.38173E-05
  3.59255E+00   3.63115E-05   4.41664E+00   2.89852E-05   4.26156E+00   2.07934E-05
  3.61941E+00   3.30400E-05   4.43797E+00   2.30566E-05   4.28605E+00   1.36492E-05
  3.64653E+00   2.34458E-05   4.45929E+00   1.44671E-05   4.31054E+00   1.21834E-05
  3.67364E+00   1.88121E-05   4.48062E+00   1.30616E-05   4.33528E+00   1.08245E-05
  3.70050E+00   1.85538E-05   4.50195E+00   1.31385E-05   4.35977E+00   7.81461E-06
  3.72762E+00   2.16419E-05   4.52327E+00   8.11047E-06   4.38426E+00   7.41143E-06
  3.75474E+00   1.94136E-05   4.54460E+00   7.95519E-06   4.40900E+00   6.34094E-06
  3.78186E+00   1.81319E-05   4.56592E+00   5.90136E-06   4.43349E+00   6.08774E-06
  3.80871E+00   1.02353E-05   4.58725E+00   5.77196E-06   4.45824E+00   5.56228E-06
  3.83583E+00   1.16795E-05   4.60858E+00   3.00204E-06   4.48273E+00   8.47099E-06
  3.86295E+00   1.07537E-05   4.62990E+00   2.38748E-06   4.50721E+00   5.04130E-06
  3.88980E+00   8.78586E-06   4.65123E+00   1.51671E-06   4.53196E+00   2.12944E-06
  3.91692E+00   9.74271E-06   4.67256E+00   1.62375E-06   4.55645E+00   2.19744E-06
  3.94404E+00   1.33133E-05   4.69388E+00   3.97136E-06   4.58119E+00   5.96467E-06
  3.97090E+00   5.23817E-06   4.71521E+00   2.89905E-06   4.60568E+00   1.51884E-06
  3.99801E+00   5.28433E-06   4.73653E+00   2.36240E-06   4.63017E+00   3.75787E-07
  4.02513E+00   9.83973E-06   4.75786E+00   4.72467E-06   4.65491E+00   3.74901E-07
  4.05225E+00   5.98339E-06   4.77919E+00   5.11798E-06   4.67940E+00   1.64040E-06
  4.07911E+00   4.90888E-06   4.80051E+00   1.55441E-06   4.70389E+00   1.14390E-06
  4.10622E+00   8.32539E-06   4.82184E+00   0.00000E+00   4.72864E+00   1.52947E-06
  4.13334E+00   2.35304E-06   4.84317E+00   0.00000E+00   4.75312E+00   3.79072E-07
  4.16020E+00   5.46771E-07   4.86449E+00   9.12975E-07   4.77787E+00   7.66402E-07
  4.18732E+00   0.00000E+00   4.88582E+00   0.00000E+00   4.80236E+00   0.00000E+00

#
# y = 1.0000,  y+ = 392
#
#      u           p(u)           v             p(v)           w            p(w)
 -4.85185E+00   0.00000E+00  -4.33344E+00   0.00000E+00  -3.83425E+00   0.00000E+00
 -4.83158E+00   8.04684E-06  -4.31185E+00   0.00000E+00  -3.81556E+00   3.12370E-06
 -4.81157E+00   1.85901E-05  -4.29053E+00   1.03901E-06  -3.79686E+00   4.01538E-06
 -4.79130E+00   1.57419E-05  -4.26894E+00   3.85464E-06  -3.77791E+00   8.91682E-07
 -4.77102E+00   1.04897E-05  -4.24761E+00   4.59217E-06  -3.75921E+00   0.00000E+00
 -4.75101E+00   5.34855E-06  -4.22602E+00   4.29069E-06  -3.74052E+00   0.00000E+00
 -4.73074E+00   1.12726E-05  -4.20469E+00   5.66250E-06  -3.72183E+00   6.49462E-06
 -4.71047E+00   1.83125E-05  -4.18310E+00   1.87584E-06  -3.70287E+00   1.24374E-05
 -4.69046E+00   1.33952E-05  -4.16178E+00   8.76844E-07  -3.68418E+00   1.24080E-05
 -4.67019E+00   1.52226E-05  -4.14019E+00   7.90832E-06  -3.66548E+00   8.87847E-06
 -4.64991E+00   1.54694E-05  -4.11886E+00   1.21724E-05  -3.64679E+00   9.85753E-06
 -4.62990E+00   1.37228E-05  -4.09727E+00   4.68395E-06  -3.62810E+00   6.73416E-06
 -4.60963E+00   1.61613E-05  -4.07568E+00   5.02647E-06  -3.60914E+00   5.13135E-06
 -4.58962E+00   3.08631E-05  -4.05436E+00   1.76355E-05  -3.59045E+00   6.09451E-06
 -4.56935E+00   4.37002E-05  -4.03277E+00   1.96280E-05  -3.57175E+00   1.88143E-05
 -4.54907E+00   4.57082E-05  -4.01144E+00   1.90782E-05  -3.55306E+00   1.34466E-05
 -4.52906E+00   5.09295E-05  -3.98985E+00   1.39372E-05  -3.53410E+00   4.57998E-06
 -4.50879E+00   5.41928E-05  -3.96853E+00   8.89257E-06  -3.51541E+00   4.41354E-06
 -4.48852E+00   5.47855E-05  -3.94694E+00   7.87181E-06  -3.49672E+00   1.21020E-05
 -4.46851E+00   6.83012E-05  -3.92561E+00   2.72925E-05  -3.47802E+00   1.55467E-05
 -4.44823E+00   5.82919E-05  -3.90402E+00   4.94279E-05  -3.45933E+00   1.53941E-05
 -4.42796E+00   3.91795E-05  -3.88269E+00   3.69422E-05  -3.44037E+00   2.64388E-05
 -4.40795E+00   2.89579E-05  -3.86110E+00   3.04533E-05  -3.42168E+00   2.63254E-05
 -4.38768E+00   3.68659E-05  -3.83951E+00   4.02798E-05  -3.40299E+00   2.29117E-05
 -4.36741E+00   5.97659E-05  -3.81819E+00   3.89166E-05  -3.38429E+00   1.45668E-05
 -4.34740E+00   6.75799E-05  -3.79660E+00   3.26182E-05  -3.36533E+00   1.67077E-05
 -4.32712E+00   6.50379E-05  -3.77527E+00   2.08854E-05  -3.34664E+00   1.81216E-05
 -4.30685E+00   6.86721E-05  -3.75368E+00   3.33798E-05  -3.32795E+00   2.04755E-05
 -4.28684E+00   1.03443E-04  -3.73236E+00   4.75558E-05  -3.30925E+00   4.24040E-05
 -4.26657E+00   1.16501E-04  -3.71077E+00   5.16016E-05  -3.29056E+00   4.19210E-05
 -4.24629E+00   1.10405E-04  -3.68944E+00   5.51866E-05  -3.27160E+00   2.98525E-05
 -4.22628E+00   9.73906E-05  -3.66785E+00   5.19937E-05  -3.25291E+00   3.11856E-05
 -4.20601E+00   1.29083E-04  -3.64653E+00   4.45446E-05  -3.23422E+00   4.16445E-05
 -4.18574E+00   1.67731E-04  -3.62494E+00   5.32130E-05  -3.21552E+00   4.72839E-05
 -4.16573E+00   1.53805E-04  -3.60335E+00   5.63366E-05  -3.19657E+00   3.68887E-05
 -4.14545E+00   1.31543E-04  -3.58202E+00   6.11170E-05  -3.17787E+00   2.27681E-05
 -4.12544E+00   1.56824E-04  -3.56043E+00   4.42292E-05  -3.15918E+00   2.88709E-05
 -4.10517E+00   1.74517E-04  -3.53910E+00   6.32979E-05  -3.14049E+00   4.75090E-05
 -4.08490E+00   2.02515E-04  -3.51751E+00   8.02806E-05  -3.12179E+00   6.79796E-05
 -4.06489E+00   2.40671E-04  -3.49619E+00   5.10795E-05  -3.10284E+00   4.38188E-05
 -4.04462E+00   2.62896E-04  -3.47460E+00   4.35385E-05  -3.08414E+00   3.25987E-05
 -4.02434E+00   2.48353E-04  -3.45327E+00   6.36323E-05  -3.06545E+00   5.30195E-05
 -4.00433E+00   2.40443E-04  -3.43168E+00   6.59572E-05  -3.04676E+00   8.26248E-05
 -3.98406E+00   2.35522E-04  -3.41036E+00   1.01733E-04  -3.02780E+00   8.37507E-05
 -3.96379E+00   2.07091E-04  -3.38877E+00   1.59780E-04  -3.00911E+00   7.25013E-05
 -3.94378E+00   2.15743E-04  -3.36718E+00   1.67198E-04  -2.99041E+00   6.94702E-05
 -3.92350E+00   2.30822E-04  -3.34585E+00   1.27346E-04  -2.97172E+00   1.23264E-04
 -3.90323E+00   2.45695E-04  -3.32426E+00   1.54851E-04  -2.95303E+00   1.45595E-04
 -3.88322E+00   3.02307E-04  -3.30294E+00   1.64986E-04  -2.93407E+00   1.49462E-04
 -3.86295E+00   3.44238E-04  -3.28135E+00   1.61912E-04  -2.91538E+00   1.54162E-04
 -3.84267E+00   3.66147E-04  -3.26002E+00   1.85394E-04  -2.89668E+00   1.70398E-04
 -3.82266E+00   3.80903E-04  -3.23843E+00   1.94302E-04  -2.87799E+00   1.80458E-04
 -3.80239E+00   3.97957E-04  -3.21710E+00   2.18762E-04  -2.85903E+00   1.69345E-04
 -3.78212E+00   4.00572E-04  -3.19551E+00   2.03013E-04  -2.84034E+00   1.86650E-04
 -3.76211E+00   4.62062E-04  -3.17393E+00   2.00413E-04  -2.82165E+00   1.87817E-04
 -3.74184E+00   4.79733E-04  -3.15260E+00   2.60023E-04  -2.80295E+00   2.30537E-04
 -3.72183E+00   4.84918E-04  -3.13101E+00   2.82432E-04  -2.78426E+00   2.83251E-04
 -3.70155E+00   5.92540E-04  -3.10968E+00   2.94764E-04  -2.76530E+00   3.34791E-04
 -3.68128E+00   6.50600E-04  -3.08809E+00   2.67668E-04  -2.74661E+00   3.03844E-04
 -3.66127E+00   5.60796E-04  -3.06677E+00   3.19998E-04  -2.72792E+00   2.82419E-04
 -3.64100E+00   5.74766E-04  -3.04518E+00   3.31184E-04  -2.70922E+00   3.17698E-04
 -3.62072E+00   6.26876E-04  -3.02385E+00   3.74585E-04  -2.69027E+00   4.39134E-04
 -3.60071E+00   6.34434E-04  -3.00226E+00   3.98117E-04  -2.67157E+00   5.20845E-04
 -3.58044E+00   7.28490E-04  -2.98094E+00   4.50309E-04  -2.65288E+00   5.32480E-04
 -3.56017E+00   8.19153E-04  -2.95935E+00   4.21687E-04  -2.63419E+00   5.17100E-04
 -3.54016E+00   8.83199E-04  -2.93776E+00   4.40985E-04  -2.61536E+00   5.20992E-04
 -3.51988E+00   9.09272E-04  -2.91643E+00   5.05757E-04  -2.59662E+00   5.37375E-04
 -3.49961E+00   9.40487E-04  -2.89484E+00   5.75888E-04  -2.57787E+00   5.90783E-04
 -3.47960E+00   9.96601E-04  -2.87351E+00   6.11549E-04  -2.55910E+00   6.80245E-04
 -3.45933E+00   1.14166E-03  -2.85193E+00   6.56118E-04  -2.54035E+00   7.52712E-04
 -3.43906E+00   1.21298E-03  -2.83060E+00   6.59798E-04  -2.52161E+00   7.68752E-04
 -3.41905E+00   1.29002E-03  -2.80901E+00   6.87303E-04  -2.50286E+00   8.29756E-04
 -3.39877E+00   1.45447E-03  -2.78768E+00   8.42308E-04  -2.48409E+00   9.30192E-04
 -3.37850E+00   1.48723E-03  -2.76609E+00   9.51320E-04  -2.46534E+00   9.50507E-04
 -3.35849E+00   1.51580E-03  -2.74477E+00   9.30291E-04  -2.44659E+00   9.88854E-04
 -3.33822E+00   1.59835E-03  -2.72318E+00   9.25253E-04  -2.42785E+00   1.08856E-03
 -3.31794E+00   1.66996E-03  -2.70159E+00   1.01616E-03  -2.40908E+00   1.18809E-03
 -3.29793E+00   1.72064E-03  -2.68026E+00   1.05427E-03  -2.39033E+00   1.27564E-03
 -3.27766E+00   1.74363E-03  -2.65867E+00   1.10378E-03  -2.37158E+00   1.47569E-03
 -3.25765E+00   1.77051E-03  -2.63735E+00   1.24148E-03  -2.35284E+00   1.67069E-03
 -3.23738E+00   1.88986E-03  -2.61584E+00   1.42052E-03  -2.33409E+00   1.62557E-03
 -3.21710E+00   2.02633E-03  -2.59435E+00   1.53347E-03  -2.31532E+00   1.61611E-03
 -3.19709E+00   2.16867E-03  -2.57289E+00   1.66884E-03  -2.29657E+00   1.79405E-03
 -3.17682E+00   2.14869E-03  -2.55144E+00   1.75909E-03  -2.27783E+00   2.04143E-03
 -3.15655E+00   2.25776E-03  -2.52995E+00   1.81940E-03  -2.25908E+00   2.20836E-03
 -3.13654E+00   2.56623E-03  -2.50849E+00   1.96054E-03  -2.24031E+00   2.38802E-03
 -3.11627E+00   2.67817E-03  -2.48701E+00   1.98559E-03  -2.22156E+00   2.52394E-03
 -3.09599E+00   2.75786E-03  -2.46555E+00   2.00603E-03  -2.20282E+00   2.64363E-03
 -3.07598E+00   2.87875E-03  -2.44407E+00   2.07956E-03  -2.18407E+00   2.71935E-03
 -3.05571E+00   3.06883E-03  -2.42261E+00   2.29627E-03  -2.16530E+00   2.95326E-03
 -3.03544E+00   3.14118E-03  -2.40113E+00   2.56657E-03  -2.14655E+00   3.18089E-03
 -3.01543E+00   3.36717E-03  -2.37967E+00   2.79029E-03  -2.12781E+00   3.53899E-03
 -2.99515E+00   3.47874E-03  -2.35818E+00   2.99276E-03  -2.10906E+00   3.69572E-03
 -2.97488E+00   3.73551E-03  -2.33673E+00   3.13018E-03  -2.09031E+00   3.80293E-03
 -2.95487E+00   3.94101E-03  -2.31524E+00   3.49686E-03  -2.07154E+00   4.22303E-03
 -2.93460E+00   3.96437E-03  -2.29378E+00   3.68743E-03  -2.05280E+00   4.64786E-03
 -2.91432E+00   4.07513E-03  -2.27230E+00   3.97811E-03  -2.03405E+00   4.96744E-03
 -2.89431E+00   4.19036E-03  -2.25084E+00   4.12699E-03  -2.01530E+00   5.22453E-03
 -2.87404E+00   4.34695E-03  -2.22938E+00   4.44431E-03  -1.99653E+00   5.50617E-03
 -2.85377E+00   4.69818E-03  -2.20790E+00   4.86357E-03  -1.97779E+00   6.06921E-03
 -2.83376E+00   5.08524E-03  -2.18644E+00   5.29597E-03  -1.95904E+00   6.58746E-03
 -2.81349E+00   5.12498E-03  -2.16496E+00   5.50917E-03  -1.94029E+00   6.93079E-03
 -2.79348E+00   5.31667E-03  -2.14350E+00   5.95749E-03  -1.92152E+00   7.56881E-03
 -2.77320E+00   5.89169E-03  -2.12201E+00   6.25349E-03  -1.90278E+00   8.00890E-03
 -2.75293E+00   6.17152E-03  -2.10056E+00   6.79958E-03  -1.88403E+00   8.46400E-03
 -2.73292E+00   6.36204E-03  -2.07907E+00   7.31616E-03  -1.86528E+00   9.34026E-03
 -2.71265E+00   6.82050E-03  -2.05761E+00   7.74111E-03  -1.84654E+00   1.00868E-02
 -2.69237E+00   6.93911E-03  -2.03613E+00   8.38219E-03  -1.82776E+00   1.07085E-02
 -2.67236E+00   7.09137E-03  -2.01467E+00   8.77793E-03  -1.80902E+00   1.10846E-02
 -2.65209E+00   7.67667E-03  -1.99319E+00   9.40295E-03  -1.79027E+00   1.20515E-02
 -2.63190E+00   7.92271E-03  -1.97173E+00   1.03478E-02  -1.77153E+00   1.28429E-02
 -2.61173E+00   8.22385E-03  -1.95027E+00   1.07946E-02  -1.75275E+00   1.39125E-02
 -2.59153E+00   8.89956E-03  -1.92879E+00   1.12510E-02  -1.73401E+00   1.43979E-02
 -2.57137E+00   9.42838E-03  -1.90733E+00   1.23623E-02  -1.71526E+00   1.53232E-02
 -2.55117E+00   9.67002E-03  -1.88585E+00   1.31508E-02  -1.69652E+00   1.62867E-02
 -2.53100E+00   1.00373E-02  -1.86439E+00   1.37627E-02  -1.67774E+00   1.71010E-02
