# PDF of fluctuation velocity in a strained channel at different channel heights
# Normalization is by u_tau(0) (i.e. unstrained channel u_tau)
# STRAIN TIME = 0.77
#
# y = 0.0261,  y+ =  10
#
# u,v,w = normalized fluctuation velocity values
# p(s) = probability density function of s
#
#      u           p(u)           v             p(v)           w            p(w)
 -6.82677E+00   7.07231E-06  -5.72728E+00   1.53789E-06  -4.92347E+00   5.05410E-05
 -6.79254E+00   1.06564E-05  -5.69885E+00   3.97633E-07  -4.89714E+00   6.11358E-05
 -6.75858E+00   1.15654E-05  -5.67068E+00   7.46769E-07  -4.87081E+00   5.90188E-05
 -6.72461E+00   1.01045E-05  -5.64250E+00   1.89344E-06  -4.84448E+00   6.28808E-05
 -6.69065E+00   1.12528E-05  -5.61407E+00   3.04006E-06  -4.81815E+00   6.12671E-05
 -6.65669E+00   1.26139E-05  -5.58590E+00   4.18466E-06  -4.79182E+00   6.33403E-05
 -6.62246E+00   9.70188E-06  -5.55746E+00   5.32496E-06  -4.76550E+00   8.19885E-05
 -6.58849E+00   2.45761E-05  -5.52929E+00   3.51931E-06  -4.73917E+00   9.08503E-05
 -6.55453E+00   2.32586E-05  -5.50086E+00   7.93734E-08  -4.71284E+00   9.21030E-05
 -6.52057E+00   2.22857E-05  -5.47268E+00   1.12018E-06  -4.68651E+00   7.76287E-05
 -6.48660E+00   2.12745E-05  -5.44451E+00   1.55442E-06  -4.66018E+00   7.24319E-05
 -6.45238E+00   1.91226E-05  -5.41608E+00   9.78072E-06  -4.63385E+00   7.96965E-05
 -6.41841E+00   2.22474E-05  -5.38791E+00   9.68898E-06  -4.60752E+00   1.03142E-04
 -6.38445E+00   2.98564E-05  -5.35947E+00   1.31303E-05  -4.58119E+00   1.10346E-04
 -6.35048E+00   3.24877E-05  -5.33130E+00   1.66797E-05  -4.55487E+00   1.06588E-04
 -6.31652E+00   3.47791E-05  -5.30286E+00   1.35386E-05  -4.52854E+00   1.07020E-04
 -6.28229E+00   3.76200E-05  -5.27469E+00   8.94713E-06  -4.50221E+00   1.32780E-04
 -6.24833E+00   6.16370E-05  -5.24652E+00   1.25962E-05  -4.47588E+00   1.74524E-04
 -6.21436E+00   6.14211E-05  -5.21809E+00   1.70613E-05  -4.44955E+00   1.78927E-04
 -6.18040E+00   5.69455E-05  -5.18991E+00   1.49925E-05  -4.42322E+00   1.80322E-04
 -6.14644E+00   5.97568E-05  -5.16148E+00   1.40495E-05  -4.39663E+00   1.95294E-04
 -6.11221E+00   7.44250E-05  -5.13331E+00   1.60527E-05  -4.37030E+00   2.34626E-04
 -6.07824E+00   8.07853E-05  -5.10514E+00   1.43114E-05  -4.34397E+00   2.42344E-04
 -6.04428E+00   8.67407E-05  -5.07670E+00   1.36206E-05  -4.31764E+00   2.36201E-04
 -6.01032E+00   1.03226E-04  -5.04853E+00   1.70121E-05  -4.29132E+00   2.83962E-04
 -5.97609E+00   9.78195E-05  -5.02009E+00   1.68669E-05  -4.26499E+00   3.33900E-04
 -5.94213E+00   9.98211E-05  -4.99192E+00   1.39930E-05  -4.23866E+00   3.62460E-04
 -5.90816E+00   1.21952E-04  -4.96349E+00   9.21385E-06  -4.21233E+00   4.12328E-04
 -5.87420E+00   1.44491E-04  -4.93532E+00   1.16830E-05  -4.18600E+00   4.10500E-04
 -5.84023E+00   1.55008E-04  -4.90714E+00   1.30805E-05  -4.15967E+00   4.51462E-04
 -5.80601E+00   1.58224E-04  -4.87871E+00   1.93318E-05  -4.13334E+00   4.85974E-04
 -5.77204E+00   1.78146E-04  -4.85054E+00   2.57636E-05  -4.10701E+00   5.54194E-04
 -5.73808E+00   2.00119E-04  -4.82210E+00   2.10488E-05  -4.08069E+00   6.44234E-04
 -5.70411E+00   2.13114E-04  -4.79393E+00   1.88579E-05  -4.05436E+00   6.92756E-04
 -5.67015E+00   2.12763E-04  -4.76550E+00   1.93306E-05  -4.02803E+00   7.06158E-04
 -5.63592E+00   2.40795E-04  -4.73732E+00   2.02158E-05  -4.00170E+00   7.42316E-04
 -5.60196E+00   2.74886E-04  -4.70915E+00   2.17906E-05  -3.97537E+00   7.84766E-04
 -5.56799E+00   3.09840E-04  -4.68072E+00   2.71914E-05  -3.94904E+00   8.41930E-04
 -5.53403E+00   3.57353E-04  -4.65255E+00   2.35180E-05  -3.92271E+00   9.11129E-04
 -5.50007E+00   3.65688E-04  -4.62411E+00   2.24401E-05  -3.89638E+00   9.53196E-04
 -5.46584E+00   3.73146E-04  -4.59594E+00   2.12608E-05  -3.87006E+00   1.00642E-03
 -5.43188E+00   4.08033E-04  -4.56750E+00   2.58474E-05  -3.84346E+00   1.11566E-03
 -5.39791E+00   4.74411E-04  -4.53933E+00   3.11934E-05  -3.81714E+00   1.19646E-03
 -5.36395E+00   4.97756E-04  -4.51116E+00   3.47508E-05  -3.79081E+00   1.28355E-03
 -5.32998E+00   5.57625E-04  -4.48273E+00   3.44336E-05  -3.76448E+00   1.47758E-03
 -5.29576E+00   6.41334E-04  -4.45455E+00   2.33867E-05  -3.73815E+00   1.61876E-03
 -5.26179E+00   7.04442E-04  -4.42612E+00   2.02194E-05  -3.71182E+00   1.72976E-03
 -5.22783E+00   8.29893E-04  -4.39795E+00   2.31243E-05  -3.68549E+00   1.94020E-03
 -5.19386E+00   9.27277E-04  -4.36951E+00   3.09067E-05  -3.65916E+00   2.19637E-03
 -5.15990E+00   9.95017E-04  -4.34134E+00   4.61993E-05  -3.63283E+00   2.34571E-03
 -5.12567E+00   1.12605E-03  -4.31317E+00   4.11443E-05  -3.60651E+00   2.40900E-03
 -5.09171E+00   1.22208E-03  -4.28473E+00   3.92547E-05  -3.58018E+00   2.53640E-03
 -5.05774E+00   1.24686E-03  -4.25656E+00   4.15629E-05  -3.55385E+00   2.77310E-03
 -5.02378E+00   1.38028E-03  -4.22813E+00   3.56713E-05  -3.52752E+00   2.98114E-03
 -4.98982E+00   1.54365E-03  -4.19995E+00   4.51931E-05  -3.50119E+00   3.18682E-03
 -4.95559E+00   1.65497E-03  -4.17152E+00   6.22034E-05  -3.47486E+00   3.43238E-03
 -4.92162E+00   1.84083E-03  -4.14335E+00   8.71625E-05  -3.44853E+00   3.59807E-03
 -4.88766E+00   2.02696E-03  -4.11518E+00   8.79645E-05  -3.42220E+00   3.90906E-03
 -4.85370E+00   2.24526E-03  -4.08674E+00   1.00037E-04  -3.39588E+00   4.25303E-03
 -4.81973E+00   2.39603E-03  -4.05857E+00   1.21193E-04  -3.36955E+00   4.50505E-03
 -4.78551E+00   2.54537E-03  -4.03013E+00   1.30173E-04  -3.34322E+00   4.78518E-03
 -4.75154E+00   2.83396E-03  -4.00196E+00   1.28970E-04  -3.31689E+00   5.19157E-03
 -4.71758E+00   3.09872E-03  -3.97353E+00   1.40568E-04  -3.29030E+00   5.61250E-03
 -4.68361E+00   3.31103E-03  -3.94536E+00   1.57033E-04  -3.26397E+00   5.90845E-03
 -4.64965E+00   3.60583E-03  -3.91718E+00   1.77673E-04  -3.23764E+00   6.40788E-03
 -4.61542E+00   3.94337E-03  -3.88875E+00   2.02863E-04  -3.21131E+00   6.95382E-03
 -4.58146E+00   4.18442E-03  -3.86058E+00   2.29985E-04  -3.18498E+00   7.51561E-03
 -4.54749E+00   4.40433E-03  -3.83214E+00   2.41383E-04  -3.15865E+00   7.94558E-03
 -4.51353E+00   4.66989E-03  -3.80397E+00   2.83628E-04  -3.13233E+00   8.44720E-03
 -4.47957E+00   4.82103E-03  -3.77554E+00   2.98149E-04  -3.10600E+00   9.03197E-03
 -4.44534E+00   5.14714E-03  -3.74736E+00   3.45624E-04  -3.07967E+00   9.55548E-03
 -4.41137E+00   5.51193E-03  -3.71919E+00   4.06236E-04  -3.05334E+00   1.00527E-02
 -4.37741E+00   5.81645E-03  -3.69076E+00   3.91369E-04  -3.02701E+00   1.07316E-02
 -4.34345E+00   6.18124E-03  -3.66259E+00   4.03429E-04  -3.00068E+00   1.15478E-02
 -4.30948E+00   6.54019E-03  -3.63415E+00   4.58913E-04  -2.97435E+00   1.24132E-02
 -4.27526E+00   6.82402E-03  -3.60598E+00   5.29652E-04  -2.94803E+00   1.30800E-02
 -4.24129E+00   7.18971E-03  -3.57781E+00   5.50364E-04  -2.92170E+00   1.36462E-02
 -4.20733E+00   7.79875E-03  -3.54937E+00   6.28292E-04  -2.89537E+00   1.45646E-02
 -4.17336E+00   8.47121E-03  -3.52120E+00   6.85100E-04  -2.86904E+00   1.55170E-02
 -4.13940E+00   9.15402E-03  -3.49277E+00   7.90514E-04  -2.84271E+00   1.63118E-02
 -4.10517E+00   9.79724E-03  -3.46459E+00   8.13541E-04  -2.81638E+00   1.71608E-02
 -4.07121E+00   1.02502E-02  -3.43616E+00   8.50239E-04  -2.79005E+00   1.80793E-02
 -4.03724E+00   1.07531E-02  -3.40799E+00   9.01275E-04  -2.76372E+00   1.91230E-02
 -4.00328E+00   1.14957E-02  -3.37982E+00   1.00049E-03  -2.73713E+00   2.03833E-02
 -3.96932E+00   1.22923E-02  -3.35138E+00   1.05724E-03  -2.71080E+00   2.17372E-02
 -3.93509E+00   1.29990E-02  -3.32321E+00   1.21764E-03  -2.68447E+00   2.29970E-02
 -3.90112E+00   1.36377E-02  -3.29477E+00   1.33709E-03  -2.65815E+00   2.42727E-02
 -3.86716E+00   1.43560E-02  -3.26660E+00   1.52367E-03  -2.63190E+00   2.56983E-02
 -3.83320E+00   1.54734E-02  -3.23817E+00   1.63012E-03  -2.60554E+00   2.69395E-02
 -3.79897E+00   1.62106E-02  -3.21000E+00   1.73954E-03  -2.57921E+00   2.83896E-02
 -3.76500E+00   1.68592E-02  -3.18182E+00   1.96526E-03  -2.55286E+00   2.95313E-02
 -3.73104E+00   1.75402E-02  -3.15339E+00   2.19176E-03  -2.52653E+00   3.08715E-02
 -3.69708E+00   1.86395E-02  -3.12522E+00   2.44427E-03  -2.50017E+00   3.28080E-02
 -3.66311E+00   1.96952E-02  -3.09678E+00   2.59300E-03  -2.47385E+00   3.42844E-02
 -3.62889E+00   2.05323E-02  -3.06861E+00   2.81398E-03  -2.44752E+00   3.58013E-02
 -3.59492E+00   2.17495E-02  -3.04018E+00   2.96897E-03  -2.42116E+00   3.78942E-02
 -3.56096E+00   2.26581E-02  -3.01200E+00   3.20611E-03  -2.39483E+00   3.98728E-02
 -3.52699E+00   2.34732E-02  -2.98383E+00   3.65425E-03  -2.36848E+00   4.19433E-02
 -3.49303E+00   2.46679E-02  -2.95540E+00   3.90324E-03  -2.34215E+00   4.43618E-02
 -3.45880E+00   2.61347E-02  -2.92723E+00   4.26790E-03  -2.31579E+00   4.63414E-02
 -3.42484E+00   2.74067E-02  -2.89879E+00   4.63087E-03  -2.28947E+00   4.84333E-02
 -3.39087E+00   2.83621E-02  -2.87062E+00   5.17227E-03  -2.26311E+00   5.03987E-02
 -3.35691E+00   2.98136E-02  -2.84218E+00   5.47673E-03  -2.23678E+00   5.25278E-02
 -3.32295E+00   3.13421E-02  -2.81401E+00   5.98594E-03  -2.21043E+00   5.45961E-02
 -3.28872E+00   3.26969E-02  -2.78584E+00   6.56483E-03  -2.18410E+00   5.72519E-02
 -3.25475E+00   3.41003E-02  -2.75741E+00   7.24592E-03  -2.15774E+00   5.99159E-02
 -3.22079E+00   3.53953E-02  -2.72923E+00   7.96651E-03  -2.13141E+00   6.27003E-02
 -3.18683E+00   3.67483E-02  -2.70080E+00   8.63180E-03  -2.10506E+00   6.53807E-02
 -3.15286E+00   3.84634E-02  -2.67263E+00   9.32079E-03  -2.07873E+00   6.84550E-02
 -3.11864E+00   4.05469E-02  -2.64419E+00   1.01088E-02  -2.05238E+00   7.14090E-02
 -3.08467E+00   4.20479E-02  -2.61602E+00   1.09716E-02  -2.02605E+00   7.37940E-02
 -3.05071E+00   4.35453E-02  -2.58774E+00   1.17839E-02  -1.99969E+00   7.66550E-02
 -3.01674E+00   4.51876E-02  -2.55947E+00   1.28538E-02  -1.97336E+00   8.00301E-02
 -2.98278E+00   4.70453E-02  -2.53116E+00   1.39335E-02  -1.94701E+00   8.32138E-02
 -2.94855E+00   4.89884E-02  -2.50289E+00   1.48953E-02  -1.92068E+00   8.63538E-02
 -2.91459E+00   5.11610E-02  -2.47461E+00   1.57775E-02  -1.89435E+00   8.99149E-02
 -2.88062E+00   5.32571E-02  -2.44633E+00   1.68395E-02  -1.86800E+00   9.31424E-02
 -2.84666E+00   5.51868E-02  -2.41803E+00   1.81683E-02  -1.84167E+00   9.63261E-02
 -2.81270E+00   5.70490E-02  -2.38975E+00   1.94636E-02  -1.81531E+00   9.95371E-02
 -2.77847E+00   5.89832E-02  -2.36147E+00   2.09169E-02  -1.78898E+00   1.03405E-01
 -2.74450E+00   6.08813E-02  -2.33320E+00   2.23897E-02  -1.76263E+00   1.06922E-01
 -2.71054E+00   6.29819E-02  -2.30489E+00   2.42118E-02  -1.73630E+00   1.10790E-01
 -2.67658E+00   6.55863E-02  -2.27662E+00   2.55497E-02  -1.70994E+00   1.14761E-01
 -2.64261E+00   6.82447E-02  -2.24834E+00   2.73353E-02  -1.68362E+00   1.18273E-01
 -2.60849E+00   7.05702E-02  -2.22006E+00   2.94242E-02  -1.65726E+00   1.21807E-01
 -2.57447E+00   7.31925E-02  -2.19176E+00   3.13702E-02  -1.63093E+00   1.25827E-01
 -2.54046E+00   7.55136E-02  -2.16348E+00   3.37969E-02  -1.60458E+00   1.29821E-01
 -2.50644E+00   7.74747E-02  -2.13521E+00   3.61251E-02  -1.57825E+00   1.33918E-01
 -2.47242E+00   7.94269E-02  -2.10693E+00   3.85390E-02  -1.55189E+00   1.38283E-01
 -2.43841E+00   8.21662E-02  -2.07862E+00   4.08940E-02  -1.52556E+00   1.42851E-01
 -2.40439E+00   8.46086E-02  -2.05035E+00   4.39118E-02  -1.49921E+00   1.46871E-01
 -2.37037E+00   8.74379E-02  -2.02207E+00   4.70736E-02  -1.47288E+00   1.51811E-01
 -2.33636E+00   8.98849E-02  -1.99377E+00   4.98162E-02  -1.44653E+00   1.56368E-01
 -2.30234E+00   9.19630E-02  -1.96549E+00   5.23965E-02  -1.42020E+00   1.60957E-01
 -2.26832E+00   9.45179E-02  -1.93721E+00   5.56926E-02  -1.39384E+00   1.65881E-01
 -2.23431E+00   9.68029E-02  -1.90894E+00   5.97609E-02  -1.36751E+00   1.71252E-01
 -2.20029E+00   9.95107E-02  -1.88063E+00   6.43542E-02  -1.34118E+00   1.75847E-01
 -2.16627E+00   1.01881E-01  -1.85236E+00   6.74224E-02  -1.31483E+00   1.80278E-01
 -2.13223E+00   1.04553E-01  -1.82408E+00   7.08431E-02  -1.28850E+00   1.84441E-01
 -2.09821E+00   1.07810E-01  -1.79580E+00   7.49867E-02  -1.26215E+00   1.89540E-01
 -2.06420E+00   1.11138E-01  -1.76750E+00   7.94342E-02  -1.23582E+00   1.95048E-01
 -2.03018E+00   1.13410E-01  -1.73922E+00   8.32376E-02  -1.20946E+00   1.98883E-01
 -1.99616E+00   1.16208E-01  -1.71094E+00   8.80617E-02  -1.18313E+00   2.03336E-01
 -1.96215E+00   1.18992E-01  -1.68267E+00   9.33355E-02  -1.15678E+00   2.08335E-01
 -1.92813E+00   1.21452E-01  -1.65436E+00   9.88765E-02  -1.13045E+00   2.13822E-01
 -1.89411E+00   1.23656E-01  -1.62609E+00   1.02959E-01  -1.10409E+00   2.18171E-01
 -1.86010E+00   1.27250E-01  -1.59781E+00   1.08494E-01  -1.07777E+00   2.22662E-01
 -1.82608E+00   1.30305E-01  -1.56953E+00   1.14339E-01  -1.05141E+00   2.27935E-01
 -1.79206E+00   1.32994E-01  -1.54123E+00   1.19315E-01  -1.02508E+00   2.33395E-01
 -1.75805E+00   1.34839E-01  -1.51295E+00   1.24923E-01  -9.98727E-01   2.38203E-01
 -1.72403E+00   1.37852E-01  -1.48468E+00   1.31734E-01  -9.72398E-01   2.42289E-01
 -1.69001E+00   1.41271E-01  -1.45640E+00   1.37658E-01  -9.46043E-01   2.46595E-01
 -1.65600E+00   1.44604E-01  -1.42810E+00   1.44074E-01  -9.19714E-01   2.50489E-01
 -1.62198E+00   1.47645E-01  -1.39982E+00   1.50423E-01  -8.93359E-01   2.55194E-01
 -1.58796E+00   1.50406E-01  -1.37154E+00   1.57088E-01  -8.67031E-01   2.59630E-01
 -1.55395E+00   1.53416E-01  -1.34324E+00   1.63030E-01  -8.40676E-01   2.64368E-01
 -1.51993E+00   1.56434E-01  -1.31496E+00   1.68693E-01  -8.14347E-01   2.68963E-01
 -1.48591E+00   1.58795E-01  -1.28668E+00   1.75346E-01  -7.88018E-01   2.74159E-01
 -1.45190E+00   1.62664E-01  -1.25841E+00   1.83639E-01  -7.61663E-01   2.77934E-01
 -1.41788E+00   1.65682E-01  -1.23010E+00   1.90608E-01  -7.35334E-01   2.81572E-01
 -1.38386E+00   1.68781E-01  -1.20183E+00   1.97145E-01  -7.08979E-01   2.86741E-01
 -1.34985E+00   1.71691E-01  -1.17355E+00   2.03094E-01  -6.82651E-01   2.89700E-01
 -1.31583E+00   1.73837E-01  -1.14527E+00   2.11442E-01  -6.56296E-01   2.92463E-01
 -1.28181E+00   1.76630E-01  -1.11697E+00   2.18429E-01  -6.29967E-01   2.96166E-01
 -1.24780E+00   1.78983E-01  -1.08869E+00   2.26637E-01  -6.03612E-01   3.01155E-01
 -1.21378E+00   1.81807E-01  -1.06041E+00   2.34074E-01  -5.77283E-01   3.05023E-01
 -1.17976E+00   1.83980E-01  -1.03214E+00   2.41875E-01  -5.50928E-01   3.08059E-01
 -1.14575E+00   1.87506E-01  -1.00383E+00   2.49166E-01  -5.24599E-01   3.10608E-01
 -1.11173E+00   1.90264E-01  -9.75557E-01   2.57119E-01  -4.98244E-01   3.12588E-01
 -1.07771E+00   1.93021E-01  -9.47280E-01   2.63930E-01  -4.71916E-01   3.14388E-01
 -1.04370E+00   1.95369E-01  -9.19003E-01   2.71342E-01  -4.45561E-01   3.17703E-01
 -1.00965E+00   1.98000E-01  -8.90700E-01   2.78427E-01  -4.19232E-01   3.20788E-01
 -9.75636E-01   2.00447E-01  -8.62423E-01   2.85256E-01  -3.92877E-01   3.24070E-01
 -9.41620E-01   2.03708E-01  -8.34146E-01   2.93081E-01  -3.66548E-01   3.27019E-01
 -9.07603E-01   2.06947E-01  -8.05869E-01   3.00706E-01  -3.40193E-01   3.29650E-01
 -8.73586E-01   2.08292E-01  -7.77566E-01   3.06600E-01  -3.13864E-01   3.31947E-01
 -8.39570E-01   2.11229E-01  -7.49289E-01   3.12633E-01  -2.87509E-01   3.34469E-01
 -8.05553E-01   2.13793E-01  -7.21012E-01   3.18666E-01  -2.61181E-01   3.35919E-01
 -7.71536E-01   2.15997E-01  -6.92708E-01   3.25356E-01  -2.34839E-01   3.36898E-01
 -7.37520E-01   2.17711E-01  -6.64431E-01   3.32246E-01  -2.08497E-01   3.38063E-01
 -7.03503E-01   2.18885E-01  -6.36154E-01   3.36742E-01  -1.82158E-01   3.39573E-01
 -6.69486E-01   2.20828E-01  -6.07877E-01   3.43413E-01  -1.55816E-01   3.40946E-01
 -6.35470E-01   2.23212E-01  -5.79574E-01   3.48158E-01  -1.29474E-01   3.41985E-01
 -6.01453E-01   2.24143E-01  -5.51297E-01   3.53663E-01  -1.03132E-01   3.44020E-01
 -5.67436E-01   2.24867E-01  -5.23020E-01   3.57101E-01  -7.67929E-02   3.45782E-01
 -5.33420E-01   2.26676E-01  -4.94743E-01   3.63171E-01  -5.04511E-02   3.46192E-01
 -4.99403E-01   2.28781E-01  -4.66439E-01   3.68524E-01  -2.41095E-02   3.46197E-01
 -4.65386E-01   2.29694E-01  -4.38162E-01   3.73190E-01   2.23167E-03   3.46744E-01
 -4.31369E-01   2.31012E-01  -4.09885E-01   3.77036E-01   2.85719E-02   3.46930E-01
 -3.97353E-01   2.31907E-01  -3.81608E-01   3.80426E-01   5.49138E-02   3.47598E-01
 -3.63336E-01   2.32860E-01  -3.53305E-01   3.82279E-01   8.12556E-02   3.47352E-01
 -3.29319E-01   2.34633E-01  -3.25028E-01   3.85202E-01   1.07598E-01   3.46493E-01
 -2.95303E-01   2.36113E-01  -2.96751E-01   3.87553E-01   1.33937E-01   3.46991E-01
 -2.61281E-01   2.36850E-01  -2.68474E-01   3.90810E-01   1.60279E-01   3.45836E-01
 -2.27264E-01   2.37224E-01  -2.40178E-01   3.93191E-01   1.86620E-01   3.44644E-01
 -1.93247E-01   2.38069E-01  -2.11893E-01   3.94741E-01   2.12962E-01   3.43386E-01
 -1.59228E-01   2.38906E-01  -1.83611E-01   3.94862E-01   2.39302E-01   3.42013E-01
 -1.25211E-01   2.40120E-01  -1.55326E-01   3.95931E-01   2.65657E-01   3.40864E-01
 -9.11947E-02   2.41834E-01  -1.27044E-01   3.97298E-01   2.91985E-01   3.38703E-01
 -5.71780E-02   2.42108E-01  -9.87590E-02   3.98289E-01   3.18314E-01   3.35815E-01
 -2.31593E-02   2.41393E-01  -7.04740E-02   3.98757E-01   3.44669E-01   3.33818E-01
  1.08582E-02   2.41371E-01  -4.21917E-02   3.98392E-01   3.70998E-01   3.32035E-01
  4.48746E-02   2.41632E-01  -1.39073E-02   3.99850E-01   3.97353E-01   3.30126E-01
  7.88940E-02   2.40462E-01   1.43765E-02   3.98441E-01   4.23682E-01   3.26603E-01
  1.12911E-01   2.40224E-01   4.26604E-02   3.97949E-01   4.50037E-01   3.22861E-01
  1.46927E-01   2.39963E-01   7.09453E-02   3.96897E-01   4.76365E-01   3.21297E-01
  1.80947E-01   2.40044E-01   9.92276E-02   3.95038E-01   5.02720E-01   3.17943E-01
  2.14963E-01   2.40080E-01   1.27513E-01   3.93629E-01   5.29049E-01   3.15443E-01
  2.48980E-01   2.38748E-01   1.55795E-01   3.93155E-01   5.55404E-01   3.12577E-01
  2.83007E-01   2.38879E-01   1.84080E-01   3.92037E-01   5.81733E-01   3.08972E-01
  3.17024E-01   2.38330E-01   2.12365E-01   3.89315E-01   6.08088E-01   3.05099E-01
  3.51041E-01   2.37529E-01   2.40647E-01   3.84770E-01   6.34416E-01   3.02298E-01
  3.85057E-01   2.37210E-01   2.68921E-01   3.82176E-01   6.60771E-01   2.98376E-01
  4.19074E-01   2.35937E-01   2.97225E-01   3.79655E-01   6.87100E-01   2.94088E-01
  4.53091E-01   2.35231E-01   3.25502E-01   3.75365E-01   7.13455E-01   2.89908E-01
  4.87107E-01   2.33666E-01   3.53779E-01   3.71355E-01   7.39784E-01   2.85532E-01
  5.21124E-01   2.33270E-01   3.82056E-01   3.67047E-01   7.66139E-01   2.81818E-01
  5.55141E-01   2.31938E-01   4.10359E-01   3.63250E-01   7.92468E-01   2.77879E-01
  5.89157E-01   2.30769E-01   4.38636E-01   3.59556E-01   8.18823E-01   2.73246E-01
  6.23174E-01   2.29680E-01   4.66913E-01   3.55364E-01   8.45151E-01   2.68197E-01
  6.57191E-01   2.28587E-01   4.95190E-01   3.51141E-01   8.71480E-01   2.62633E-01
  6.91207E-01   2.26577E-01   5.23494E-01   3.45873E-01   8.97835E-01   2.57995E-01
  7.25224E-01   2.25326E-01   5.51771E-01   3.40223E-01   9.24164E-01   2.54444E-01
  7.59241E-01   2.23950E-01   5.80048E-01   3.33752E-01   9.50519E-01   2.50057E-01
  7.93258E-01   2.21993E-01   6.08351E-01   3.27616E-01   9.76848E-01   2.44385E-01
  8.27274E-01   2.20887E-01   6.36628E-01   3.21716E-01   1.00320E+00   2.39122E-01
  8.61291E-01   2.18835E-01   6.64905E-01   3.16765E-01   1.02953E+00   2.34483E-01
  8.95308E-01   2.16636E-01   6.93182E-01   3.11290E-01   1.05589E+00   2.29768E-01
  9.29324E-01   2.15331E-01   7.21485E-01   3.03811E-01   1.08222E+00   2.24735E-01
  9.63341E-01   2.13582E-01   7.49763E-01   2.97389E-01   1.10857E+00   2.20080E-01
  9.97358E-01   2.11171E-01   7.78040E-01   2.91623E-01   1.13490E+00   2.15365E-01
  1.03137E+00   2.08440E-01   8.06317E-01   2.84745E-01   1.16125E+00   2.11475E-01
  1.06539E+00   2.05539E-01   8.34620E-01   2.78955E-01   1.18758E+00   2.07203E-01
  1.09941E+00   2.01990E-01   8.62897E-01   2.72223E-01   1.21394E+00   2.01175E-01
  1.13342E+00   1.99642E-01   8.91174E-01   2.65686E-01   1.24027E+00   1.95776E-01
  1.16744E+00   1.97330E-01   9.19451E-01   2.58608E-01   1.26662E+00   1.90366E-01
  1.20146E+00   1.94712E-01   9.47754E-01   2.51766E-01   1.29295E+00   1.85825E-01
  1.23547E+00   1.91586E-01   9.76031E-01   2.44500E-01   1.31931E+00   1.80453E-01
  1.26952E+00   1.88514E-01   1.00431E+00   2.38217E-01   1.34563E+00   1.75426E-01
  1.30353E+00   1.85307E-01   1.03259E+00   2.30453E-01   1.37199E+00   1.70115E-01
  1.33755E+00   1.82644E-01   1.06089E+00   2.23131E-01   1.39832E+00   1.65202E-01
  1.37157E+00   1.80004E-01   1.08917E+00   2.15920E-01   1.42465E+00   1.60853E-01
  1.40558E+00   1.76792E-01   1.11744E+00   2.11132E-01   1.45100E+00   1.56439E-01
  1.43960E+00   1.73634E-01   1.14572E+00   2.04248E-01   1.47733E+00   1.51740E-01
  1.47362E+00   1.71075E-01   1.17402E+00   1.97565E-01   1.50368E+00   1.46970E-01
  1.50763E+00   1.68547E-01   1.20230E+00   1.91440E-01   1.53001E+00   1.42807E-01
  1.54165E+00   1.65066E-01   1.23058E+00   1.84964E-01   1.55637E+00   1.38737E-01
  1.57567E+00   1.61724E-01   1.25888E+00   1.78390E-01   1.58270E+00   1.34044E-01
  1.60968E+00   1.58629E-01   1.28716E+00   1.72223E-01   1.60905E+00   1.30067E-01
  1.64370E+00   1.55952E-01   1.31543E+00   1.66499E-01   1.63538E+00   1.26249E-01
  1.67772E+00   1.52691E-01   1.34371E+00   1.60715E-01   1.66174E+00   1.21517E-01
  1.71173E+00   1.49205E-01   1.37202E+00   1.54360E-01   1.68806E+00   1.17162E-01
  1.74575E+00   1.45755E-01   1.40029E+00   1.48655E-01   1.71442E+00   1.14181E-01
  1.77977E+00   1.42719E-01   1.42857E+00   1.44001E-01   1.74075E+00   1.09679E-01
  1.81378E+00   1.39458E-01   1.45685E+00   1.39408E-01   1.76710E+00   1.06452E-01
  1.84780E+00   1.35995E-01   1.48515E+00   1.32797E-01   1.79343E+00   1.02557E-01
  1.88182E+00   1.33080E-01   1.51343E+00   1.27171E-01   1.81979E+00   9.90612E-02
  1.91583E+00   1.30017E-01   1.54170E+00   1.21873E-01   1.84612E+00   9.54399E-02
  1.94985E+00   1.27016E-01   1.56998E+00   1.16411E-01   1.87247E+00   9.20374E-02
  1.98387E+00   1.23935E-01   1.59828E+00   1.11660E-01   1.89880E+00   8.91491E-02
  2.01788E+00   1.20854E-01   1.62656E+00   1.06088E-01   1.92515E+00   8.55989E-02
  2.05190E+00   1.17611E-01   1.65484E+00   1.01860E-01   1.95148E+00   8.24371E-02
  2.08592E+00   1.14624E-01   1.68312E+00   9.73272E-02   1.97781E+00   7.91877E-02
  2.11993E+00   1.11422E-01   1.71142E+00   9.19684E-02   2.00417E+00   7.65237E-02
  2.15395E+00   1.08291E-01   1.73970E+00   8.74906E-02   2.03050E+00   7.39253E-02
  2.18797E+00   1.05372E-01   1.76797E+00   8.33105E-02   2.05685E+00   7.06322E-02
  2.22198E+00   1.02048E-01   1.79625E+00   7.94038E-02   2.08318E+00   6.75306E-02
  2.25600E+00   9.90564E-02   1.82455E+00   7.56308E-02   2.10953E+00   6.46641E-02
  2.29002E+00   9.62856E-02   1.85283E+00   7.12866E-02   2.13586E+00   6.22189E-02
  2.32403E+00   9.36722E-02   1.88111E+00   6.76716E-02   2.16222E+00   5.94728E-02
