-54.703   4.842  14.000  0.859  0.005 -0.045 -17.536  -9.965  25.771  1
-54.703   4.842  15.000  0.855  0.005 -0.045 -17.536  -9.965  24.771  1
-54.703   4.842  16.000  0.851  0.006 -0.044 -17.536  -9.965  23.771  1
-54.703   4.842  17.000  0.848  0.006 -0.042 -17.536  -9.965  22.771  1
-54.703   4.842  18.000  0.844  0.007 -0.042 -17.536  -9.965  21.771  1
-54.703   4.842  19.000  0.842  0.009 -0.041 -17.536  -9.965  20.771  1
-54.703   4.842  20.000  0.840  0.009 -0.039 -17.536  -9.965  19.771  1
-54.703   4.842  21.000  0.838  0.009 -0.039 -17.536  -9.965  18.771  1
-54.703   4.842  22.000  0.836  0.010 -0.037 -17.536  -9.965  17.771  1
-54.703   4.842  23.000  0.835  0.010 -0.037 -17.536  -9.965  16.771  1
-54.703   4.842  24.000  0.835  0.011 -0.037 -17.536  -9.965  15.771  1
-54.703   4.842  25.000  0.835  0.009 -0.035 -17.536  -9.965  14.771  1
-54.703   4.842  26.000  0.835  0.013 -0.034 -17.536  -9.965  13.771  1
-54.703   4.842  27.000  0.836  0.013 -0.031 -17.536  -9.965  12.771  1
-54.703   4.842  28.000  0.837  0.014 -0.031 -17.536  -9.965  11.771  1
-54.703   6.053   0.000  0.956  0.009 -0.020 -17.746  -8.772  39.771  1
-54.703   6.053   1.000  0.949  0.010 -0.023 -17.746  -8.772  38.771  1
-54.703   6.053   2.000  0.941  0.009 -0.028 -17.746  -8.772  37.771  1
-54.703   6.053   3.000  0.933  0.008 -0.031 -17.746  -8.772  36.771  1
-54.703   6.053   4.000  0.926  0.006 -0.033 -17.746  -8.772  35.771  1
-54.703   6.053   5.000  0.917  0.005 -0.036 -17.746  -8.772  34.771  1
-54.703   6.053   6.000  0.909  0.006 -0.040 -17.746  -8.772  33.771  1
-54.703   6.053   7.000  0.901  0.005 -0.041 -17.746  -8.772  32.771  1
-54.703   6.053   8.000  0.893  0.007 -0.043 -17.746  -8.772  31.771  1
-54.703   6.053   9.000  0.885  0.005 -0.044 -17.746  -8.772  30.771  1
-54.703   6.053  10.000  0.877  0.006 -0.045 -17.746  -8.772  29.771  1
-54.703   6.053  11.000  0.871  0.006 -0.045 -17.746  -8.772  28.771  1
-54.703   6.053  12.000  0.865  0.007 -0.044 -17.746  -8.772  27.771  1
-54.703   6.053  13.000  0.859  0.007 -0.044 -17.746  -8.772  26.771  1
-54.703   6.053  14.000  0.854  0.008 -0.045 -17.746  -8.772  25.771  1
-54.703   6.053  15.000  0.849  0.009 -0.044 -17.746  -8.772  24.771  1
-54.703   6.053  16.000  0.844  0.011 -0.043 -17.746  -8.772  23.771  1
-54.703   6.053  17.000  0.841  0.013 -0.043 -17.746  -8.772  22.771  1
-54.703   6.053  18.000  0.838  0.012 -0.041 -17.746  -8.772  21.771  1
-54.703   6.053  19.000  0.836  0.014 -0.040 -17.746  -8.772  20.771  1
-54.703   6.053  20.000  0.835  0.015 -0.039 -17.746  -8.772  19.771  1
-54.703   6.053  21.000  0.833  0.017 -0.038 -17.746  -8.772  18.771  1
-54.703   6.053  22.000  0.831  0.018 -0.038 -17.746  -8.772  17.771  1
-54.703   6.053  23.000  0.830  0.017 -0.037 -17.746  -8.772  16.771  1
-54.703   6.053  24.000  0.831  0.017 -0.036 -17.746  -8.772  15.771  1
-54.703   6.053  25.000  0.830  0.017 -0.036 -17.746  -8.772  14.771  1
-54.703   6.053  26.000  0.831  0.020 -0.034 -17.746  -8.772  13.771  1
-54.703   6.053  27.000  0.831  0.023 -0.032 -17.746  -8.772  12.771  1
-54.703   6.053  28.000  0.832  0.023 -0.031 -17.746  -8.772  11.771  1
-54.703   7.263   0.000  0.957  0.012 -0.019 -17.956  -7.580  39.771  1
-54.703   7.263   1.000  0.949  0.012 -0.023 -17.956  -7.580  38.771  1
-54.703   7.263   2.000  0.941  0.013 -0.028 -17.956  -7.580  37.771  1
-54.703   7.263   3.000  0.933  0.011 -0.031 -17.956  -7.580  36.771  1
-54.703   7.263   4.000  0.924  0.010 -0.034 -17.956  -7.580  35.771  1
-54.703   7.263   5.000  0.915  0.009 -0.038 -17.956  -7.580  34.771  1
-54.703   7.263   6.000  0.907  0.011 -0.039 -17.956  -7.580  33.771  1
-54.703   7.263   7.000  0.898  0.010 -0.042 -17.956  -7.580  32.771  1
-54.703   7.263   8.000  0.889  0.011 -0.043 -17.956  -7.580  31.771  1
-54.703   7.263   9.000  0.881  0.010 -0.044 -17.956  -7.580  30.771  1
-54.703   7.263  10.000  0.873  0.011 -0.045 -17.956  -7.580  29.771  1
-54.703   7.263  11.000  0.866  0.012 -0.044 -17.956  -7.580  28.771  1
-54.703   7.263  12.000  0.860  0.012 -0.044 -17.956  -7.580  27.771  1
-54.703   7.263  13.000  0.854  0.014 -0.043 -17.956  -7.580  26.771  1
-54.703   7.263  14.000  0.850  0.015 -0.043 -17.956  -7.580  25.771  1
-54.703   7.263  15.000  0.844  0.015 -0.043 -17.956  -7.580  24.771  1
-54.703   7.263  16.000  0.840  0.019 -0.041 -17.956  -7.580  23.771  1
-54.703   7.263  17.000  0.838  0.020 -0.041 -17.956  -7.580  22.771  1
-54.703   7.263  18.000  0.835  0.020 -0.040 -17.956  -7.580  21.771  1
-54.703   7.263  19.000  0.832  0.022 -0.039 -17.956  -7.580  20.771  1
-54.703   7.263  20.000  0.829  0.024 -0.038 -17.956  -7.580  19.771  1
-54.703   7.263  21.000  0.829  0.025 -0.038 -17.956  -7.580  18.771  1
-54.703   7.263  22.000  0.828  0.025 -0.037 -17.956  -7.580  17.771  1
-54.703   7.263  23.000  0.827  0.026 -0.036 -17.956  -7.580  16.771  1
-54.703   7.263  24.000  0.826  0.027 -0.034 -17.956  -7.580  15.771  1
-54.703   7.263  25.000  0.827  0.026 -0.034 -17.956  -7.580  14.771  1
-54.703   7.263  26.000  0.827  0.030 -0.033 -17.956  -7.580  13.771  1
